post_timestamp,post_title,post_content
2024-08-25 22:01:55,국왕님 로켓 스타트 드개재,
2024-08-25 22:01:56,자전거 임피딩은 ㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋ
2024-08-25 22:01:56,자전거 임피딩은 ㅅㅂ ㅋㅋㅋ,
2024-08-25 22:02:00,오늘 소리가 좀 먼가먼가인데,흠
2024-08-25 22:02:02,자전거 임피딩ㅋㅋㅋㅋ,- dc official App
2024-08-25 22:02:02,자전거 임피딩 ㅋㅋㅋㅋ,
2024-08-25 22:02:03,30만 와 ㅋㅋㅋㅋㅋ,
2024-08-25 22:02:01,서로 임피딩ㅋㅋㅋㅋ,
2024-08-25 22:02:06,엄ㅋㅋㅋ,ㅋㅋㅋㅋ
2024-08-25 22:02:10,올해 처음보는데,올해 입덕했는데 노리스 우승 보고싶네요
2024-08-25 22:02:11,누리스 스타트 찐빠보다 맥 전략 찐빠가 정배임ㅋㅋ,피트스탑 2번 다 조질거라 본다
2024-08-25 22:02:21,경 퀄리 박고 소프트 스타트 처음 아니지 앟냐,"기시감 느껴지는데
근래 비슷한게 잇엇던거 같고"
2024-08-25 22:02:27,미그누센은 피트레인에거 출발합니까?,"ㅠㅠ?
- dc official App"
2024-08-25 22:02:30,노리스가 바보도 아니고,스타트에서 따이겠노
2024-08-25 22:02:37,ㅋㅋㅋㅋ오늘 안캐 삘받았노 ㅋㅋㅋ,"거를 타선이 없다
- dc official App"
2024-08-25 22:02:41,프로스트 라우다 ㅋㅋㅋㅋㅋㅋㅋ,ㅋ ㅋㅋ
2024-08-25 22:02:43,뱅크 진짜 엄청나긴 하네,
2024-08-25 22:02:50,중연) 막스 베르스타펜이 노리스와 충돌합니다!!,
2024-08-25 22:02:53,드걔재 드걔재 드걔재,ㅇ
2024-08-25 22:02:58,근데 네덜란드는 왜 오렌지색임?,오렌지 특산물임?
2024-08-25 22:02:58,드가자 ㅋㅋㅋㅋㅋ,
2024-08-25 22:03:06,시동을~~~~~걸겠습니다~~~,- dc official App
2024-08-25 22:03:12,몽골 최근에 우승 못하니까 ㅈㄴ 간절해지네,뭔가 전엔 설렁설렁 봤는데 이젠 아님;;
2024-08-25 22:03:11,오늘까지 스타트에서 따이면 걍 월챔은 꿈도꾸지 말아야지,ㅋㅋ
2024-08-25 22:03:12,맥주먹으면서 보는 f1 이게 섹스지,레드불 화이팅
2024-08-25 22:03:14,팩트는 오늘로 르끌도 드챔 경쟁에 합류할거라는거임,"증명해라
- dc official App"
2024-08-25 22:03:16,육아휴직은 ㅇㅈ이제 ㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋ
2024-08-25 22:03:17,뱅크각 진짜 살벌하네,"주변 지형 살린 서킷 설계
진짜 배워야됨"
2024-08-25 22:03:19,믹슈 ㅋㅋㅋ 웃고있노 ㅋㅋ,
2024-08-25 22:03:21,중연) 1-6등 전부 리타 애마 원투,
2024-08-25 22:03:31,IT'S LIGHTS OUT AND AWAY WE GO!!!!,- dc official App
2024-08-25 22:03:32,친자호소인 ㅋㅋㅋㅋㅋ,
2024-08-25 22:03:38,ㄱㄱㄱㄱㄱㄱㄱㄱ,
2024-08-25 22:03:38,쥬지 가보자~~,
2024-08-25 22:03:39,첫랩 사고 오랜만에 좀 보자 ㅋㅋㅋ,ㅋㅋㅋ제발 ㅋㅋㅋ
2024-08-25 22:03:43,호너 라면 먹고 잤나 얼굴 부은거 같노,
2024-08-25 22:03:46,가속을~~~~~시작합니다!!!!,ㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱ
2024-08-25 22:03:46,두개재,- dc official App
2024-08-25 22:03:46,친자호소인 왤케 토토옆에 붙어있냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,한자리 달라고 애원하는듯
2024-08-25 22:03:46,케로는 믹슈 별로 탐탁치 않은거 같으시네 ㅋㅋ,ㄹㅇ 그럴만함
2024-08-25 22:03:47,몽골 저거ㅜ너무 튀어나온거 아님???,ㅋㅋ케
2024-08-25 22:03:48,드가저 ㅋㅋㅋㅋㅋㅋㅋ,
2024-08-25 22:03:48,드가잨ㅋㅋㅋㅋㅋ,
2024-08-25 22:03:49,가속을 시작합니다,ㅋ
2024-08-25 22:03:48,가속을~~~~~~~~~~~,
2024-08-25 22:03:50,가속을~,ㅋㅋㅋㅋㅋ
2024-08-25 22:03:51,가보자 가보자,
2024-08-25 22:03:51,ㄷㄱㅈ,
2024-08-25 22:03:51,역시 ㅅㅂㅋㅋㅋㅋㅋㅋ,- dc official App
2024-08-25 22:03:51,스타트 지연됨?,지각했슴
2024-08-25 22:03:53,레이스 스따뜨ㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-08-25 22:03:53,누리스 ㅋㅋ,
2024-08-25 22:03:54,스타트 조지지말자!!,
2024-08-25 22:03:54,좆리스 ㅋㅋㅋ,ㅋ
2024-08-25 22:03:55,병신 따잇 ㅋㅋㅋ,"ㅋㅋㅋㅋ
- dc official App"
2024-08-25 22:03:56,가속을 시작합니다!!!,!!
2024-08-25 22:03:56,따잇 ㅋㅋㅋ,ㅋㅋ
2024-08-25 22:03:57,노리스 바로 따잇 ㅋㅋㅋ,
2024-08-25 22:03:56,십ㅋㅋㅋㅋㅋㅋㅋ,
2024-08-25 22:03:59,드가자 ㅋㅋ,
2024-08-25 22:03:59,저거 또 스타트 ㅋㅋㅋㅋㅋㄱ,
2024-08-25 22:03:59,막스우승ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,엌ㅋㅋ
2024-08-25 22:04:00,따잇 ㅋㅋㅋㅋㅋ,
2024-08-25 22:04:00,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋ
2024-08-25 22:04:00,노리스 따잇ㅋㅋㅋㅌ,ㅌㅋㅋㅌ
2024-08-25 22:04:00,시발 무리스 ㅋㅋㅋ,ㅋㅋㅋ
2024-08-25 22:04:01,바로 따이네ㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-08-25 22:04:01,병신새끼ㅋㅋ,
2024-08-25 22:04:02,ㅋㅋㅋㅋㅋㅋ 누리스 ㅂㅅ ㅋㄴㅋㅋ,
2024-08-25 22:04:02,대 리 스 ㅋㅋㅋㅋㅋ,
2024-08-25 22:04:02,저 미친새끼 ㅋㅋㅋㅋㅋ,
2024-08-25 22:04:02,진짜 병신이냐? ㅋㅋㅋㅋㅌㅋ,- dc official App
2024-08-25 22:04:02,누리스 바로 뺏기내 씨발 ㅋㅋㅋㅋㅋㅋ,
2024-08-25 22:04:03,노짱 씨발 진짜 ㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋ
2024-08-25 22:04:03,어휴 뉴리스 ㅋㅋㅌㅋ,
2024-08-25 22:04:03,바로따잇ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-08-25 22:04:03,누리스 존나 느리노 ㅋㅋㅋ,
2024-08-25 22:04:04,대황쥬지ㅋㅋㅋ,ㅋㅋ
2024-08-25 22:04:03,애미 ㅋㅋㅋㅋ,ㅋㅋㅋㅋ
2024-08-25 22:04:04,따따따잇ㅋㅋㅋ,- dc official App
2024-08-25 22:04:04,좆리스 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-08-25 22:04:04,누리스 ㅅㅂㅋㅋㅋㅋ,- dc official App
2024-08-25 22:04:03,역시 개병신 누리스 ㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋ
2024-08-25 22:04:04,좆병신ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024-08-25 22:04:05,넌 나가라 ㅋㅋㅋㅋㅋㅋ,
2024-08-25 22:04:05,아니 노리스 병신이네 ㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋ
2024-08-25 22:04:05,노리스 그럼그렇지 ㅋㅋㅋ,
2024-08-25 22:04:05,바로 따잇,
2024-08-25 22:04:06,시발 진짜 ㅋㅋㅋㅋㅋㅋ,
2024-08-25 22:04:06,노리스 또 씨발 ㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024-08-25 22:04:06,와 시발 저건,
2024-08-25 22:04:06,노짱 병신아,
2024-08-25 22:04:07,개병신,ㅋㅋㅋㅋㅋㅋㅋㅋ
2024-08-25 22:04:07,따잇 시밧 ㅋㅋㅋ,ㅋㅋㅋㅋ
2024-08-25 22:04:06,또따였네 진짜 개 병신새끼,
2024-08-25 22:04:07,진짜 씨발 ㅋㅋㅋㅋ,"개병신새끼 ㅋㅋㅋㅋ
- dc official App"
2024-08-25 22:04:08,와 어떻게 한 번을 못이기냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,스타트 레전드다
2024-08-25 22:04:08,씨발 바로따잇ㅋㅋㅋㅋㅋ,
2024-08-25 22:04:08,노리스 개같이 따잌ㅋㅋㅋㅋㅋㅋ,"ㅋㅋㅋㅋ
- dc official App"
2024-08-25 22:04:08,바로 따잇 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"랜도 ㅠㅠ
- dc official App"
2024-08-25 22:04:08,무관 행동ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,- dc official App
2024-08-25 22:04:08,맥은 다따이네 ㅋㅋ,
2024-08-25 22:04:09,좆리스 씨발아,뭐해!!!
2024-08-25 22:04:09,바로 따잇 ㅋㅋㅋㅋ,"에라이 ㅋㅋㅋㅋ
- dc official App"
2024-08-25 22:04:09,그저 병신 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-08-25 22:04:10,또 스타트 좆망 ㅋㅋ,
2024-08-25 22:04:11,노리스 멸망,아오씹 ㅋㅋㅋㅋㅋㅋㅋㅋ스타트좀 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024-08-25 22:04:11,노리스 이 봉샌 ㅋㅋㅋㅋ,- dc official App
2024-08-25 22:04:11,노리스 바보 인증 ㅋㅋㅋㅋㅋㅋ,"ㅋㅋㅋㅋㅋㅋㅋ
- dc official App"
2024-08-25 22:04:13,진짜 씨발놈,"에휴
- dc official App"
2024-08-25 22:04:14,무관햄 바로 따이네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,엌ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024-08-25 22:04:14,뭔 시발 코너 가기도전에 ㅋㅋㅋㅋㅋ,개병신이노 ㄹㅇ
2024-08-25 22:04:14,무리스 ㄹㅇ 개병신ㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋ
2024-08-25 22:04:14,코너 들어가기도 전에 따이냐 ㅋㅋㅋㅋ,- dc official App
2024-08-25 22:04:15,뭐하는새끼야 도대체,ㅋㅋ
2024-08-25 22:04:15,노리스 또지랄 ㅋㅋㅋㅋㅋㅋ,
2024-08-25 22:04:15,노짱이 또 ㅋㅋㅋㅋㅋ,- dc official App
2024-08-25 22:04:16,너리스 이새끼 스타트 진짜 애미없노 ㅋㅋ,ㅂㅅ
2024-08-25 22:04:17,느금마노리스ㅋㅋㅋ,ㅋㅋㅋ
2024-08-25 22:04:17,역시 노리스 허벌 ㅋㅋ,ㅋㅋㅋ
2024-08-25 22:04:16,대몽골ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-08-25 22:04:17,역시 노리스,ㅋ캬
2024-08-25 22:04:17,와진짜 ㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋ
2024-08-25 22:04:17,바로따이노 ㅋㅋㅋㅋㅋ,우승 꺼억
2024-08-25 22:04:19,무리스 시발련아ㅋㅋㅋㅋㅋ,바로따이노
2024-08-25 22:04:19,저 정도면 저단기어 문제있는거 아니냐,한 번을 안 빠지고 따이네
2024-08-25 22:04:19,진짜 병신임?,스타트 시발아
2024-08-25 22:04:19,도련님 개같이 멸망ㅋㅋㅋㅋ,- dc official App
2024-08-25 22:04:19,ㅅㅂㅋㅋㅋㅋㅋ 몽골이 폴인줄ㅋㅋㅋ,ㅋㅋㅋㅋㅋ
2024-08-25 22:04:19,야 진짜 대단하다 ㅋㅋㅋㅋㅋㅋㅋ,
2024-08-25 22:04:21,어 그래 기대도 안 했어 병신년아,"여지가 없다 ㅋㅋㅋ
- dc official App"
2024-08-25 22:04:21,어떻게 순수하게 느리냐 병신아 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-08-25 22:04:22,노쪽이 병신ㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋ
2024-08-25 22:04:22,무관이 죄라면 이남자는 유죄입니다 ㅋㅋㅋㅋㅋ,스타팅의 누리스 ㅋㅋㅋㅋㅋ
2024-08-25 22:04:22,스타트의 정상화 신 리 스,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024-08-25 22:04:22,한숨 잤냐ㅋㅋㅋㅋㅋㅋ,
2024-08-25 22:04:24,누리스게이야ㅋㅋ,폴 왜땄노ㅋㅋ
2024-08-25 22:04:25,아니 자동문 이세요?ㅋㅋㅋㅋ,니닝ㄱ
2024-08-25 22:04:25,랜도 스타트 개구리네,바로 몽골한테 따잇
2024-08-25 22:04:24,아니 노리스 그냥 눈으로 봐도 늦게 출발하노ㅋㅋㅋㅋ,
2024-08-25 22:04:25,노리스 차 맛갔나 왜저럼ㅋㅋ,ㅋㅋ
2024-08-25 22:04:25,저새끼는 스타트때 폰 보고있노?,ㅋㅋㅋ
2024-08-25 22:04:26,스타트 goat ㅋㅋㅋㅋ,
2024-08-25 22:04:26,와 러셀 스타팅 ㅆㅅㅌㅊ;;,바로 돋보이네;
2024-08-25 22:04:26,노리스 병신인가 ㅋㅋㅋㅋ,스타트 왜 저래? ㅋㅋㅋㅋㅋ
2024-08-25 22:04:27,대 쥬 지,
2024-08-25 22:04:28,야미병신ㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋ
2024-08-25 22:04:29,그저 좆리스 ㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋ
2024-08-25 22:04:29,진짜 순식간에따이네 ㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ병신ㅋㅋㅋㅋㅋ
2024-08-25 22:04:33,노리스 저거 일부로 저러는거냐 ㅋㅋㅋ,"항의하는거냐
- dc official App"
2024-08-25 22:04:34,스타팅 따잇은 노평ㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅅㅂ
2024-08-25 22:04:33,무관력 진짜 쩌노ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-08-25 22:04:34,앰창리스 ㅋㅋ,
2024-08-25 22:04:35,노리스는 진짜 스타트가 개병신이네,
2024-08-25 22:04:36,스타트의 신 리 스,- dc official App
2024-08-25 22:04:38,저딴게 무슨 챔이냐 ㅋㅋㅋ,시발 100프로 스타트 고자 ㅋㅋㅋ
2024-08-25 22:04:38,노리스 ㅋㅋㅋㅋ,
2024-08-25 22:04:39,미친 핸드폰보다기 신호 못봤냐?,미친놈아
2024-08-25 22:04:40,누리스 스타트 진짜 개병신 ㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋ
2024-08-25 22:04:40,ㅅㅂ 피아제도 느렸음?,아오
2024-08-25 22:04:39,병신새끼 진짜ㅋㅋㅋㅋ,어떻게 첫코너도 못버티냐???
2024-08-25 22:04:40,병신 ㅋㅋㅋㅋㅋ,t1도 못버티고 스타트에서 ㅋㅋㅋㅋㅋㅋㅋㅋ
2024-08-25 22:04:42,좃리스 ㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅌ
2024-08-25 22:04:42,코너 돌기도 전에 따이냐 씹 ㅋㅋㅋㅋ,진짜 대단하노
2024-08-25 22:04:43,노리스 폴 따도 의미가 없노,ㅇ
2024-08-25 22:04:42,저새낀 진짜 대단하노 ㅋㅋㅋㅋㅋ,
2024-08-25 22:04:44,가슬리 7위 ㅅㅅㅅㅅㅅ,
2024-08-25 22:04:46,ㅋㅋㅋㅋㅋㅋㅋ 노리스 시바 ㅋㅋㅋㅋㅋ,너무 웃겨
2024-08-25 22:04:46,첫코너 들어가기도 전에 따이네 좆병신새끼,ㅇㅇ
2024-08-25 22:04:50,ㅋㅋㅋㅋㅋㅋ시발 병신 노리스,지랄낫다
2024-08-25 22:04:50,대몽골 ㅋㅋㅋㅋ,
2024-08-25 22:04:52,어김없이 추월당하노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,- dc official App
2024-08-25 22:04:53,대슬리 ㅋㅋㅋㅋㅋㅋㅋ,.
2024-08-25 22:04:54,노리스 이 새끼 월챔감 아니다 진짜,아니 이걸 왜
2024-08-25 22:04:54,노리스 스타트 병신이네 ㅋㅋ,
2024-08-25 22:04:55,누리스 도대체 왜저러노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-08-25 22:04:55,인터벌 1초 ㅋㅋㅋ,
2024-08-25 22:04:56,진짜 누리스 ㄹㅇ 개씹차빨ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-08-25 22:04:56,스타트때 저렇게 조지는건 첨 봤다,뭐임
2024-08-25 22:04:58,스타트는 진짜 재앙이네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅅㅂㅋㅋㅋㅋ
2024-08-25 22:04:58,노리스 ㅅㅂ 폴 뺏기는거에 토토 걸었냐 ㅋㅋㅋㅋㅋ,어이가 없네 ㅅㅂㅋㅋㅋㅋㅋㅋ
2024-08-25 22:04:58,아오 노리스 병신아,
2024-08-25 22:04:59,캬 씨발 이거지,- dc official App
2024-08-25 22:05:00,노리스 저 새끼,ㅅㅂ
2024-08-25 22:04:59,역시,기대를 저버리지 않는구나 노리스
2024-08-25 22:04:57,역시 엪붕이들 엪잘알이노,- dc official App
2024-08-25 22:05:05,‼+이런 개 씨부랄 JOAT,^무^
2024-08-25 22:05:07,아니 1랩에 drs 밖으로 도망가겧는데?,ㅋㅋ
2024-08-25 22:05:07,^무^리스 월챔은 지랄ㅋㅋㅋㅋㅋ,ㅋㅋㅋ
2024-08-25 22:05:08,진짜 경이롭네 와,"ㄹㅈㄷ ㅌㅋ
- dc official App"
2024-08-25 22:05:09,노래스 이 시발 ㅋㅋㅋㅋㅋㅋㅋ,.
2024-08-25 22:05:10,몽골이 폴이었던거지?....,그냥 몽골이 앞에서 출발한거 같은데?ㅋㅋ
2024-08-25 22:05:12,병신.jpg,- dc official App
2024-08-25 22:05:15,노리스 개,"에휴
- dc official App"
2024-08-25 22:05:15,앰창너다 따잇,ㅗㅗ
2024-08-25 22:05:15,노리스는 스타트가 왤케 약해,잘하는 선수치고 유독 스타트가 약해 진짜
2024-08-25 22:05:16,시발 그냥 얘는 1등이 거부함,어떻게 스타트 정상적인걸 본적이 없냐
2024-08-25 22:05:18,노리스 시발 손가락에 렉걸림?,점마는 스타트 귀신이 붙었나
2024-08-25 22:05:22,물탕이도 뒤에서 빌빌대네 ㅋㅋㅋㅋㅋ,- dc official App
2024-08-25 22:05:26,오늘 스타트는 아쉬운 정도가 아니라 많이 느린것 같았는데,막스가 ㅈㄴ 빠른건가
2024-08-25 22:05:31,저우는머함?,ㅋㅋㅋㅋㅋㅋ
2024-08-25 22:05:32,햄보ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-08-25 22:05:35,퍼스트는 피아제 줘라,엪매도 해보니까 피아제가 계속 무리스 따먹더라
2024-08-25 22:05:36,가슬이 개잘하네 ㅅㅅㅅㅅㅅ,미쳒노
2024-08-25 22:05:39,오늘 차 소리가 유독 더 크지 않음?,ㅈㄴ 시끄럽다
2024-08-25 22:05:39,시작부터 개꿀잼ㅋㅋㅋㅋㅋ,내가 몽골견이라
2024-08-25 22:05:39,막스 홈이라고 날라댕기네,
2024-08-25 22:05:41,황 슬 리,
2024-08-25 22:05:42,보햄전 ㄷㄷ,- dc official App
2024-08-25 22:05:42,아니 오늘 쿠플 목소리 왤케 안들리냐,소리를 키우면 엔진소리만 들려
2024-08-25 22:05:41,알국왕 와이라놐ㅋㅋㅋㅋㅋ,
2024-08-25 22:05:46,개시발또라이새끼야,
2024-08-25 22:05:46,가슬리 보여주냐?,
2024-08-25 22:05:49,처참한 폴투윈 실력,"누리스 월챔 하고싶으면
진짜 저 스타팅좀 어케 해야될듯"
2024-08-25 22:05:50,신호대기하면서 노래 부른것도 아니고 ㅋㅋㅋ,
2024-08-25 22:05:51,노리스 이새끼때문에 오늘 다 봤으면 개추,
2024-08-25 22:05:52,차 이슈 그거 말고는 설명이 불가능할 정도로 개느리네,스타트를 또
2024-08-25 22:05:54,대 쥬 지 p3 개 섹스ㅋㅋㅋㅋ,- dc official App
2024-08-25 22:05:57,맥라렌은 차가좋아서,"몽골처럼 타이어,배터리 깎아가며 1등먹을필요없음"
2024-08-25 22:05:57,진짜 과학인가 ㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024-08-25 22:05:57,❗+❗+잭 브라운은 빠따를 들라❗+❗+,이 병신새끼 좀 패라 씨발 ㅋㅋ
2024-08-25 22:05:57,???:아 무관 따잇하는 재미 갑자기 F1이 재밌어졌네에~,ㄹㅇㅋㅋㅋㅋ
2024-08-25 22:05:59,또 롱런 차빨로 우승하고 노.사모들 실력호소 예정,"에라이 병신새끼야
- dc official App"
2024-08-25 22:06:00,아니 퀄리 0.3초를 이기고 뭐야 이게,"1랩에 따이고 1바퀴만에 1초 넘게 벌어지는건
퀄리 뭐한거야 시발 ㅋㅋㅋ"
2024-08-25 22:06:01,오늘 차 소리 왜 이렇게 시원하냐?,"현장감 미침
- dc official App"
2024-08-25 22:06:02,가자 ㄱㄱㄱ,야
2024-08-25 22:06:02,순위변화 전반적으로 다 있네,
2024-08-25 22:06:05,다 피트레인쪽이 한칸씩 올라갔네,ㅋㅋㅋㅋ
2024-08-25 22:06:09,그와중 병신 한계단 하락이네,음
2024-08-25 22:06:12,위아래위래위어래위아래,"머냐 순위변동ㅋㅋ
- dc official App"
2024-08-25 22:06:15,막스 랜도 한번만 더 박아라,쥬지 꽁승 한번 더 가ㅏㅈ
2024-08-25 22:06:15,순위 유지를 한 곳이 없네ㅋㅋ,ㅋㅋ
2024-08-25 22:06:15,"2,4,6그리드가 1,3,5위됐네",ㅋㅋㅋ
2024-08-25 22:06:17,차소리 큰거 너무좋노,ㅈㄴ 재밌네
2024-08-25 22:06:17,[속보] 노리스 폴 스타트 0승 6패 달성,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024-08-25 22:06:17,츠노다 멸망ㅋㅋ,
2024-08-25 22:06:18,순위변동 생긴 게 몇 명이야 ㄷㄷ,
2024-08-25 22:06:19,경의품격ㅋㅋㅋ,- dc official App
2024-08-25 22:06:18,맥라렌은 차 수준을 드라이버가 못따라옴,ㅇㅇ
2024-08-25 22:06:19,경의추월 ㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋ
2024-08-25 22:06:20,대 물 탕,
2024-08-25 22:06:20,노리스←이새끼 죽었다 깨어나도 월챔 못먹음,작년 레드불급 차 태우지 않는 이상 절대 불가능
2024-08-25 22:06:20,대밀턴ㅋㅋㅋㅋ,- dc official App
2024-08-25 22:06:22,가슬리 잘하노,기모딱
2024-08-25 22:06:25,경의 품격,- dc official App
2024-08-25 22:06:26,경의 품격,
2024-08-25 22:06:28,대 물 탕,
2024-08-25 22:06:28,물탕햄 맘이 너무급하노 ㅋㅋㅋㅋㅋㅋ,- dc official App
2024-08-25 22:06:28,츠노다견 사망,
2024-08-25 22:06:29,경의 추월!!,
2024-08-25 22:06:30,rb 멸망ㅋㅋ,
2024-08-25 22:06:31,대물탕 ㅋㅋ,
2024-08-25 22:06:33,멕라렌만 문제가 아니라 애스턴마틴은 왜 항상 스타트때 다 따이냐...,
2024-08-25 22:06:33,신물탕ㅋㅋ,ㅋㅋ
2024-08-25 22:06:33,개좆씨발노다 지 자리 찾아가네 ㅋㅋ,ㅗㅗ
2024-08-25 22:06:34,햄쯔보 ㅋㅋㅋㅋ,ㅋㅋㅋㅋ
2024-08-25 22:06:34,대물탕 ㅋㅋㅋㅋ,
2024-08-25 22:06:37,해머타임 ㅋㅋㅋ,ㅋㅋ
2024-08-25 22:06:37,1/3/5/7이 다 내려가긴했네,이정도면 노리스 길막때문 아니냐?
2024-08-25 22:06:38,저기 유원지임?,놀이기구도 보이노
2024-08-25 22:06:39,노리스인지 노리드인지는 폴 뭐하러따냐,ㅋㅋㅋㅋㅋㅋㅋㅋ
2024-08-25 22:06:40,내가 T1에서 따인다 했제??,시발 ㅋㅋㅋㅋ 예상했지만 오늘은 좀 어이가 없을정도네
