post_timestamp,post_title,post_content
2024-04-21 16:04:18,드가자 드가자,캬
2024-04-21 16:04:19,가소글~~~~시작합니다,ㅇ
2024-04-21 16:04:19,시작 ㅋㅋㅋㅋㅋ,
2024-04-21 16:04:20,막스 스타트좋노 ㅋㅋ,
2024-04-21 16:04:21,레이스 스따뜨ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-04-21 16:04:23,드가자 ㅋㅋㅋㅋㅋㅋㅋ,
2024-04-21 16:04:29,대론소 ㅋㅋ,
2024-04-21 16:04:31,대론소 씨발 와 ㅋㅋㅋㅋㅋ,
2024-04-21 16:04:32,틀론소 캬 ㅋㅋㅋ,ㅋㅋ
2024-04-21 16:04:32,오 알국왕,
2024-04-21 16:04:32,대론소 ㅋㅋ케,"+ dc official App
- dc official App"
2024-04-21 16:04:35,와 틀론소 ㅅㅂ ㅋㅋㅋ,
2024-04-21 16:04:38,대 국 왕 시발 ㄷㄷ,
2024-04-21 16:04:41,근데 왜 매카닉들은,헬맷을 쓰는거야?
2024-04-21 16:04:42,ㅂㅅ ㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋ
2024-04-21 16:04:44,와 국왕님 뭐임,ㄷㄷ
2024-04-21 16:04:45,알론소 로켓스타트 ㅅㅅㅅㅅ,ㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅ
2024-04-21 16:04:45,알론소 시발 캬,ㅋㅋㅋㅋㅋ
2024-04-21 16:04:47,알국왕 ㄷㄷㄷㄷㄷ,오매 ㅋ
2024-04-21 16:04:48,대 국 왕,- dc official App
2024-04-21 16:04:49,알론소 씨발미친ㅋㅋㅋ,미친새낔ㅋㅋㅋ
2024-04-21 16:04:50,오우 대론소 ㄷㄷㄷ,
2024-04-21 16:04:51,아니 시발 알국왕은 나이를 어디로 쳐먹은거,
2024-04-21 16:04:55,어뢰 ㄱㄱ,
2024-04-21 16:04:57,킹론소 ㅅㅂㅋㅋㅋ,.
2024-04-21 16:04:57,대무관 과연,"+ dc official App
- dc official App"
2024-04-21 16:04:57,누빌 씹년이 ㅡㅡ,씨발 랠리 우승 못먹겠네
2024-04-21 16:05:00,막스 점마는 또 혼자 나가노,어우
2024-04-21 16:05:03,틀딱 미쳤노 ㅋㅋㅋㅋ,함보여주나
2024-04-21 16:05:02,대.딸.피,진짜 존경스럽다 ㅋㅋㅋㅋ
2024-04-21 16:05:11,대론소 미춌다,
2024-04-21 16:05:13,ㅈㅈ,대황막스 우승 끝
2024-04-21 16:05:13,헐크 미친 ㅋㅋㅋ,ㅋㅋㅋㅋㅋ
2024-04-21 16:05:13,헐크7위뭐냐???,ㅋㅋㅋ
2024-04-21 16:05:15,츠노다 해밀턴 땃네?,
2024-04-21 16:05:16,대 국 왕 ㅋㅋㅋㅋ,"ㅋㅋㅋㅋㅋㅋ
- dc official App"
2024-04-21 16:05:18,막스 벌써 크루징 시작 ㅋㅋㅋㅋ,ㅋㅋㅋㅋ
2024-04-21 16:05:20,페라리 병신들아,"스타트 뭐냐 ㅎㅂ
- dc official App"
2024-04-21 16:05:21,헐크 7위?,
2024-04-21 16:05:21,레드플랙 ㅇㄷ?,알론소 네이놈
2024-04-21 16:05:22,막스는 벌써 어디가노저거 ㅋㅋㅋ,
2024-04-21 16:05:24,좆라리 병신들아 ㅅㅂ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024-04-21 16:05:24,하스 뭐냐 ㅋㅋㅋㅋ,"+ dc official App
- dc official App"
2024-04-21 16:05:24,페라리 P8 P9행 ㅋㅋ,ㅋㅋㅋ
2024-04-21 16:05:25,대 포 티,ㅋㅋㅋ
2024-04-21 16:05:25,물탕이는 순위하락 ㅅㅂ ㅋㅋㅋ,
2024-04-21 16:05:31,1렙 1초 나오겠노 ㅋㅋㅋㅋ,아
2024-04-21 16:05:32,막스 어디가노 ㅋㅋ,ㅋㅋㅋ
2024-04-21 16:05:30,헐크 포디움 가자 ㅋㅋㅋ,
2024-04-21 16:05:33,일단 우승은 막스고 2등 누가할지만 보면 되겠노,"시발련 또 혼자 튀어나가네
- dc official App"
2024-04-21 16:05:34,짱깨 멸망 ㅋㅋㅋㅋ,
2024-04-21 16:05:36,페레즈 뭐하냐 막스 차 올라타라고 ㅅㅂ,나 집 마련해야돼
2024-04-21 16:05:37,대 노 다 ㄷㄷㄷ,
2024-04-21 16:05:40,페라리 왜 저깄냐,하나씩 다 밀렸네
2024-04-21 16:05:42,대노다 뭐냐고 ㅋㅋ,
2024-04-21 16:06:02,물탕이 ㅋㅋㅋㅋㅋ,"+ dc official App
- dc official App"
2024-04-21 16:06:11,아니 막스는 왜 간격이 벌어짐?,"버그 맞지?
- dc official App"
2024-04-21 16:06:11,대런 이새끼 왜 벌써 15위냐,ㅋㅋ
2024-04-21 16:06:11,또 네덜란드야?,제발 폭우
2024-04-21 16:06:12,대노다 승격행동 미쳤노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"ㅋㅋㅋㅋㅋㅋ
- dc official App"
2024-04-21 16:06:16,리카도 츠노다 결국 달라붙었네,
2024-04-21 16:06:17,좆라리 ㅋㅋㅋㅋ,"ㅋㅋㅋㅋㅋ
- dc official App"
2024-04-21 16:06:20,페라리 뭐하냐고 ㅅㅂ 티포시의 주말 어디감,아니 아 아니!+!
2024-04-21 16:06:21,1랩 1초ㅋㅋㅋㅋ,"크루징 시작
- dc official App"
2024-04-21 16:06:21,먼지 ㅋㅋㅋㅋㅋ,씹 ㅋㄲㅋㅋ
2024-04-21 16:06:22,비와라비와라비와라비와라,제발
2024-04-21 16:06:22,레드하스vs하스 ㅋㅋㅋㅋㅋㅋ,
2024-04-21 16:06:22,음 오늘도 1위는 크루징이군,역시나
2024-04-21 16:06:27,카도 왤케 떨어짐,
2024-04-21 16:06:27,씹물탕ㅋㅋㅋ,ㅋㅋㅋㅋㅋ
2024-04-21 16:06:27,대런은 왜 츠노다랑 벌써 만남?,ㅋㅋㅋ
2024-04-21 16:06:37,저우야... 힘 좀 내보자 제발,
2024-04-21 16:06:40,차라리 레이스 중에 잔디에 불나는건 어떠내??,재밌을듯
2024-04-21 16:06:41,리카도 3하락 츠노다 3떡상 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024-04-21 16:06:42,리카도 드라이버 스왑 안하냐????,나와십련아 ㅋㅋㅋㅋㅋ
2024-04-21 16:06:42,몽골 자율주행 시작ㅋㅋ,또 ㅋㅋ
2024-04-21 16:06:46,뭔 1렙만에 2초ㅋㅋ,"ㅅㅂㅋㅋ
Oracle Red Bull Racing RB20"
2024-04-21 16:06:49,인터벌 2초 끝,ㅈㅈ
2024-04-21 16:06:55,벌써 2초 갭은 시발아,ㅋㅋ
2024-04-21 16:06:57,"""""",- dc official App
2024-04-21 16:07:02,대련놈 9위 ㅋㅋㅋㅋ,ㅋㅋㅋㅋ
2024-04-21 16:07:13,찡찡탕 ㅋㅋㅋ,
2024-04-21 16:07:15,DRS없네 경기 끝 ㅋㅋ,쒯...
2024-04-21 16:07:16,몽골 크루징 on,아 레이스 다 봤다~
2024-04-21 16:07:17,햄징징ㅋㅋ,
2024-04-21 16:07:17,경징징 ㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋ
2024-04-21 16:07:21,물징징 ㅋㅋㅋㅋㅋㅋ,
2024-04-21 16:07:22,햄징징 on,2랩만에
2024-04-21 16:07:29,끝났노 ㅋㅋ,ㅋㅋ
2024-04-21 16:07:29,저런새끼를 사인츠버리고 ㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-04-21 16:07:31,햄카스 츠노다 미만이노 ㅋㅋㅋㅋ,페라리 안목ㅋㅋㅋㅋㅋㅋ
2024-04-21 16:07:33,1렙만에 2초는 심하잖아.....,- dc official App
2024-04-21 16:07:35,리카도 여름방학때 짤리겠노 ㅋㅋ,"ㅅㅂㅋㅋㅋ
- dc official App"
2024-04-21 16:07:36,물탕이 하드 낀 하스한테 패배 ㅋㅋㅋㅋ,좆라리 새끼들아
2024-04-21 16:07:38,막스 뭔 벌써 2.4초차임?,F0하네 혼자
2024-04-21 16:07:44,짱및물ㅋㅋ,ㅋㅋ
2024-04-21 16:07:44,딸깍충 온다 ㅅㅂ,
2024-04-21 16:07:49,ㅋㅋㅋ 6위하는 차로 19위 ㅋㅋㅋ,
2024-04-21 16:07:52,방금왔는데 햄 왜 19등임,
2024-04-21 16:07:54,해밀턴은 소프트달고 저지랄이네 ㅋㅋㄱㅋㄱㅋㄱㅋㅋ,ㅋㅋ
2024-04-21 16:07:55,끝났노 ㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋ
2024-04-21 16:07:57,칙칙폭폭,ㅇㅇ
2024-04-21 16:07:57,알본 ㅇㅎ콘한테 극대노 ㅋㅋㅋㅋ,
2024-04-21 16:07:59,대황콘ㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅅㅂ
2024-04-21 16:07:59,알국왕 또 디펜스하노 ㅋㅋㅋㅋㅋㅋ,"막스 보내놓고 지랄쇼 곧 시작하겠네
- dc official App"
2024-04-21 16:07:59,그랜드 슬램 각이냐?,ㅇㅇㅇ
2024-04-21 16:08:00,알바오 ㅋㅋㅋㅋㅋㅋㅋ,
2024-04-21 16:08:01,좆콘행동 ㅋㅋㅋㅋ,사자디펜스 on
2024-04-21 16:08:03,ㅈ콘 행동 ㅋㅋ,또 너야?
2024-04-21 16:08:04,빗물이 아니라 황사가루지,중국인데
2024-04-21 16:08:08,좆콘행동ㅋㅋ,"ㅋㅋ
Oracle Red Bull Racing RB20"
2024-04-21 16:08:14,오콘 또 지랄하는 중이노 ㅋㅋㅋ,
2024-04-21 16:08:16,좆콘 ㅋㅋㅋㅋㅋㅋㅋ,
2024-04-21 16:08:20,f2탈출 ㅋㅋ,
2024-04-21 16:08:23,오콘 패널티 먹어야겠지 ㅋㅋㅋㅋㅋㅋㅋ,- 天上天下 唯我獨尊의 호로고아 씨부랄 JOAT 알핀 F1팀
2024-04-21 16:08:34,알국열차 ONㅋㅋㅋㅋㅋ,.
2024-04-21 16:08:36,러셀이랑 해물탕 차가 다르냐 왜저러노,시밬ㅋㅋ
2024-04-21 16:08:37,"P18,19 아편전쟁중 ㅋㅋㅋㅋㅋ",
2024-04-21 16:08:43,물탕경은 메르의 레전드로 평생 남을것입니다,페라리 산업스파이 GOAT 대 물 탕
2024-04-21 16:08:47,알국왕 2위에서 달리는거 오랜만에 보네,포디움 밟아보나
2024-04-21 16:08:51,아편전쟁승리 ㅋㅋ,
2024-04-21 16:08:54,리카도 소프트 츠노다 미디움일땐 스왑시키고 지금은 왜 스왑 안시킴??,(진짜모름)
2024-04-21 16:08:55,어케 메르가 추월했는데 18위 ㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋ
2024-04-21 16:08:55,저우 멸망ㅋㅋ,"민주주의 배송 직전ㅋㅋ
Oracle Red Bull Racing RB20"
2024-04-21 16:08:56,관유 ㅈ망 ㅋㅋㅋ,ㅋㅋㅋㅋ
2024-04-21 16:08:56,저우야 씨발 진짜 이러지 말자,
2024-04-21 16:09:00,수용소 입갤 직전ㅋㅋㅋㅋ,ㅋㅋ
2024-04-21 16:09:02,알론소 지금 세이프티카 모는거임?,ㅋㅋㅋㅋㅋ뭐노
2024-04-21 16:09:09,츠노다 소프트면 자리 안바꾸려나,흠
2024-04-21 16:09:15,몽골 56초 갭 페이스 ㅋㅋ,
2024-04-21 16:09:16,최하위에서 신냉전났노ㄷㄷ,
2024-04-21 16:09:19,물탕 소프트끼고 뭐하냐?,"아니 무슨 중상위권차로 소프트 스타트하면서
최하위권에서 순위드랍하고 시작하는건 뭐한거야;;"
2024-04-21 16:09:19,뭔 랩당 1초냐,"미친새낀가?
Oracle Red Bull Racing RB20"
2024-04-21 16:09:22,랩당 1초벌리기 ㅋㅋㅋ,
2024-04-21 16:09:34,걍 막스 지금 미리 시상식하고 나머지 달리라고,ㅋㅋㅋㅋㅋ
2024-04-21 16:09:39,와 레이스 다 봤다 ㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024-04-21 16:09:41,리카도 떡상 시나리오는 타이어관리 뿐 아니냐,오늘도 저 지랄이면 시트보전 힘들겠지
2024-04-21 16:10:00,경 분노의질주 시작ㅋㅋ,"ㅋㅋ
Oracle Red Bull Racing RB20"
2024-04-21 16:10:02,작년 브라질 재현 가나??,
2024-04-21 16:10:02,막스 3초는 시발 ㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋ
2024-04-21 16:10:20,진짜 랩당1초는 ㅅㅂㅋㅋ,"야이 미친ㅋㅋ
Oracle Red Bull Racing RB20"
2024-04-21 16:10:22,자우버 멸망 시즌 28165289291617829278호,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024-04-21 16:10:25,해물탕 조온나 못하놐ㅋㅋㅋㅋㅋㅋㅋ,"ㅋㅋㅋㅋ
- dc official App"
2024-04-21 16:10:26,시발 뭐 50랩돌면 1분차이나겠다 막스야?,"적당히 쳐달려라
- dc official App"
2024-04-21 16:10:36,영감님의 운전교실ㅋㅋㅋㅋㅋ,
2024-04-21 16:10:44,좆물탕 분노의 질주 ㅋㅋㅋㅋ,.
2024-04-21 16:10:48,국왕님 포디움 가길 좋겠네,- dc official App
2024-04-21 16:10:54,4랩 4초 ㅋㅋㅋ 랩당 1초실현중,
2024-04-21 16:10:58,관우년 스프린트에선 좋았잖아,그럼 그렇지 ㅋㅋ한잔해
2024-04-21 16:10:58,갭 4초 씨발ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,레이스 진짜 다 본 듯
2024-04-21 16:10:58,대 국 왕 ㅋㅋㅋㅋㅋㅋ,"딸깍충 컷
- 天上天下 唯我獨尊의 호로고아 씨부랄 JOAT 알핀 F1팀"
2024-04-21 16:11:02,시즌 2호 알론소트레인ㅋㅋ,"ㅋㅋ
Oracle Red Bull Racing RB20"
2024-04-21 16:11:16,체코 같은차 맞냐 ㅋㅋㅋㅋㅋ,ㄹㅇ
2024-04-21 16:11:19,랩당 1초네 ㅅㅂ,1분 인터벌 나오겠노
2024-04-21 16:11:21,체코 노리스는 1.7초차네,ㅇㅇ
2024-04-21 16:11:26,15랩 4초도 아니고 5랩에서 거의 4초네 미친년이,아
2024-04-21 16:11:28,딸깍으로 추월이 안되네 ㅋㅋㅋ,
2024-04-21 16:11:31,노리스희망회로,
2024-04-21 16:11:36,대 딸 깍,
2024-04-21 16:11:38,어 형이야ㅋㅋㅋㅋㅋ,ㄷㄷ
2024-04-21 16:11:39,대 체 코,"ㅅㅅ
Oracle Red Bull Racing RB20"
2024-04-21 16:11:39,기관차 격추,
2024-04-21 16:11:40,페레즈 이새끼 뭐함,"어휴시발
- dc official App"
2024-04-21 16:11:43,오 딸깍없이 추월 ㅋㅋ,ㅋㅋ
2024-04-21 16:11:44,- 딸 깍 -,
2024-04-21 16:11:45,딸 깍,.
2024-04-21 16:11:49,쓰자마자 따잇하네 ㅋㅋㅋ,
2024-04-21 16:11:49,기관사 교체ㅋㅋ,"ㅋㅋ
Oracle Red Bull Racing RB20"
2024-04-21 16:11:50,노딸깍 추월?,
2024-04-21 16:11:52,딸깍 온ㅋㅋㅋㅋㅋ,- dc official App
2024-04-21 16:11:54,안 병 신 ㅋㅋㅋ,ㅋㅋㅋㅋㅌㅋㅌ
2024-04-21 16:11:54,대레즈 ㅋㅋㅋㅋ,
2024-04-21 16:11:54,막체 5초 ㅋㅋㅋㅋㅋㅋㅋㅋ,- 天上天下 唯我獨尊의 호로고아 씨부랄 JOAT 알핀 F1팀
2024-04-21 16:11:58,5랩 5초 ㅋㅋㅋ,
2024-04-21 16:12:00,안딸깍,- dc official App
2024-04-21 16:12:02,노딸깍 귀하네 ㅋㅋ,
2024-04-21 16:11:55,ㅋㅋㅋㅅㅂ 겜긑났노,
2024-04-21 16:12:04,케로 저런 해설이 참 아쉬움 중요할 땐 말 끊어야되는데,ㅇㅇ
2024-04-21 16:12:04,딸깍 없이 추월 아님??,못봄
2024-04-21 16:12:04,랩당1초는 시발아ㅋㅋ,"같은차맞냐고
Oracle Red Bull Racing RB20"
2024-04-21 16:12:07,알론소 저거 노리스 라디오 도청한거 같은데,바로 보내주노 ㅋㅋㅋ
2024-04-21 16:12:11,5초는 씨발아 ㅋㅋㅋㅋㅋ,
2024-04-21 16:12:15,좋아 페레즈 이대로 막가놈한테 가서 들이박고 올라타라 ㅋㅋ,ㅋㅋㅋ
2024-04-21 16:12:15,오늘 선두 인터벌45초 본다,"끝남ㅋ
- dc official App"
2024-04-21 16:12:15,야야 레드불 원투는 아니다,"비 내려라
- dc official App"
2024-04-21 16:12:16,알국왕 곧 퍼질삘인데,"왤케 무관귀신이 포디움 들거같냐
- dc official App"
2024-04-21 16:12:16,1번코너 라인 미쳤다 ㄹㅇ,
2024-04-21 16:12:26,스타트씨발미쳤내ㅋㅋ,
2024-04-21 16:12:27,좆라리 ㅋㅋㅋㅋㅋㅋ씨발ㅋㅋㅋㅋㅋㅋ,
2024-04-21 16:12:28,5랩에 5초 말이되냐 ㅋㅋㅋ,"ㅋㅋㅋ
- dc official App"
2024-04-21 16:12:30,군자의복수ㅋㅋㅋㅋ,"ㅋㅋ
Oracle Red Bull Racing RB20"
2024-04-21 16:12:32,라리행동 ㅅㅂ,ㅋㅋㅋ
2024-04-21 16:12:32,집안싸움ㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024-04-21 16:12:33,퍼스트 행동 ㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋ
2024-04-21 16:12:33,페라리 내전 ㅋㅋㅋㅋ,
2024-04-21 16:12:34,페라리 동반자살 ㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋ
2024-04-21 16:12:36,좆라리 싸우노 ㅋㅋㅋㅋ,"ㅋㅋㅋㅋ
- dc official App"
2024-04-21 16:12:37,황라리 ㅋㅋㅋㅋㅋ,
2024-04-21 16:12:37,미끌레 복수 ㅋㅋㅋㅋ,
2024-04-21 16:12:39,뭐하냐 ㅅㅂ,
2024-04-21 16:12:40,대라리,
2024-04-21 16:12:40,진짜경기 시작 ㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋ
2024-04-21 16:12:42,또 너야? 시발,
2024-04-21 16:12:44,위아쩨낑 쁘리뚜빠이뜨,
2024-04-21 16:12:44,르끌 스프린트복수ㅋㅋ,씨발ㅋ
2024-04-21 16:12:46,그대로 갚아주노 ㅋㅋㅋ,좁끌레 ㅋㅋ
2024-04-21 16:12:46,탈모 르끌년 추하네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,오른쪽을 처막아야지 사인츠를 처막네
2024-04-21 16:12:47,어제일 복수하노 십ㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋ
2024-04-21 16:12:49,씹트롤 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,- 天上天下 唯我獨尊의 호로고아 씨부랄 JOAT 알핀 F1팀
2024-04-21 16:12:57,역시 집안싸움은 페평 ㅋㅋ,프리 뚜 파이트
2024-04-21 16:13:05,역시 눈에는 눈은 르평,ㅋㅋ
2024-04-21 16:13:08,좃끌레 머하노 ㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋ
2024-04-21 16:13:08,좆콘이 아니였어?,"?
Oracle Red Bull Racing RB20"
2024-04-21 16:13:12,페라리 내년 본질 한편 소재 나왔놐ㅋㅋㅋㅋ,"ㅋㅋ
- dc official App"
2024-04-21 16:13:13,2025페라리 좆끌+P17물탕ㅋㅋㅋㅋㅋ,
2024-04-21 16:13:24,비오는거 아니면 노잼엔딩이네,".ㅣㅡㅡ
- dc official App"
2024-04-21 16:13:25,페라리 어제 화해했다더니,아오
2024-04-21 16:13:25,오늘 8등까지 백마커 가냐?ㅋㅋㅋ,몽골련 혼자 f0.5ㅋㅋㅋㅋ
2024-04-21 16:13:31,벌써 6초갭 나겠는데,ㅋㅋㅋㅋㅋㅋ
2024-04-21 16:13:41,5.7 ㅋㅋㅋㅋㅋㅋ,ㅇㅇ
2024-04-21 16:13:41,오콘 생각보다 빠르네,"알본이랑 1.2초 갭나노
- 天上天下 唯我獨尊의 호로고아 씨부랄 JOAT 알핀 F1팀"
2024-04-21 16:13:42,6랩 5.6 개새끼야 그만달려,"미친년이 진짜 1분벌릴려고 그러냐
- dc official App"
2024-04-21 16:13:43,걍 올해도 이새끼임 ㅋㅋㅋ,자러가야지 ㅋㅋㅋㅋㅋ
2024-04-21 16:13:50,갭이 뭔 씨발ㅋㅋㅋㅋ 5.8초 ㅇㅈㄹ,시발ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024-04-21 16:13:53,그와중에황라렌 ㄷㄷ,
2024-04-21 16:14:13,알론소 끝났노,ㅈㅈ
2024-04-21 16:14:13,아니 뭔 벌써 5초차,ㅋㅋㅋ
2024-04-21 16:14:16,알론소 타이어 다 갈아서 페레즈 drs 못받겠노,노리스 올라오겠다
2024-04-21 16:14:29,보타스 공격적인무빙 ㄷㄷ,
2024-04-21 16:14:29,막병오초 ㅋㅋ,
2024-04-21 16:14:33,진짜 1초네...?,"무섭다 이젠ㅋㅋ
Oracle Red Bull Racing RB20"
2024-04-21 16:14:35,시발 막가놈 차에 헬스장 원판 하나 추가해라 ㅋㅋㅋㅋ,"ㅅㅂ 이게 맞냐
- dc official App"
2024-04-21 16:14:36,갓론소 클라스 ㅁㅊㄷㅁㅊㅇ,ㅇ
2024-04-21 16:14:40,걍 때려치고싶은 물탕이는개추 ㅋㅋㅋㅋㅋ,백마커느낌 아주 낭낭하고
2024-04-21 16:15:04,리카도 넌 자리좀비켜줘라 개노답이네,노다맘 아님
2024-04-21 16:15:05,노리스 포디움 가보자 ㅋㅋ,
2024-04-21 16:15:09,갭 6초 입갤ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,애미
2024-04-21 16:15:10,주관우 피트 들어갔다나오면 꼴뜽 하겠네 ㅋㅋ,
2024-04-21 16:15:21,엪원에도 BOP 추가했으면 좋겠으면 개추ㅋㅋㅋㅋ,이게 맞는거니 FIA야?
2024-04-21 16:15:31,6.3초 ㅅㅂ,
2024-04-21 16:15:37,영일전쟁중 ㅋㅋ,
2024-04-21 16:15:44,막페 23초 페이스ㅋㅋ,"랩당.5 ㅋㅋ
Oracle Red Bull Racing RB20"
2024-04-21 16:15:44,리카도 노 DRS ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,- 天上天下 唯我獨尊의 호로고아 씨부랄 JOAT 알핀 F1팀
2024-04-21 16:15:51,본인이 오늘도 파쇄기 찾는 빡빡이면 개추 ㅋㅋㅋㅋ,"빨리 찢어라
지금이라도 늦지않았다"
2024-04-21 16:16:00,황리스 ㅅㅅㅅㅅㅅㅅ,ㄴㅇㅅ
