post_timestamp,post_title,post_content,Lap_Label,LapNumber,combined_raw_text,processed_text,LABEL_0,LABEL_4,LABEL_1,LABEL_5,LABEL_3,LABEL_2
2024-05-19 22:01:15,제발 1랩 어뢰 터져라,스트롤 너만 믿는다,Before Lap,,제발 1랩 어뢰 터져라 스트롤 너만 믿는다,제발 1랩 어뢰 터져라 스트롤 너만 믿는다,0.13298718631267548,0.14561288058757782,0.17199444770812988,0.19422310590744019,0.27391472458839417,0.08126766979694366
2024-05-19 22:01:16,애마의 타이어전략은 알수없다,진짜뭐임,Before Lap,,애마의 타이어전략은 알수없다 진짜뭐임,애마의 타이어전략은 알수없다 진짜뭐임,0.1319810152053833,0.10746867209672928,0.24337750673294067,0.3369455337524414,0.09675721079111099,0.08347006887197495
2024-05-19 22:01:19,쿠팡에게 건의한다,"따로 원하는 사람만 추가 요금 결제 받고
돈 낸 사람만 4k 화질로 스트리밍 해주면 안 될까??",Before Lap,,"쿠팡에게 건의한다 따로 원하는 사람만 추가 요금 결제 받고
돈 낸 사람만 4k 화질로 스트리밍 해주면 안 될까??",쿠팡에게 건의한다 따로 원하는 사람만 추가 요금 결제 받고 돈 낸 사람만 4k 화질로 스트리밍 해주면 안 될까??,0.1253133863210678,0.19844307005405426,0.28602561354637146,0.19748619198799133,0.13207626342773438,0.06065551936626434
2024-05-19 22:01:22,원래 이몰라에서 출발때 사고 많이 났음?,"시작이 젤 중요하다길래
작년 중반 입문이라 잘 몰라요…
- dc official App",Before Lap,,"원래 이몰라에서 출발때 사고 많이 났음? 시작이 젤 중요하다길래
작년 중반 입문이라 잘 몰라요…
- dc official App",원래 이몰라에서 출발때 사고 많이 났음? 시작이 젤 중요하다길래 작년 중반 입문이라 잘 몰라요…,0.10065053403377533,0.08296802639961243,0.25939539074897766,0.31247076392173767,0.14467862248420715,0.09983661025762558
2024-05-19 22:01:26,빨간 플레어 가져왔노ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,Before Lap,,빨간 플레어 가져왔노ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,빨간 플레어 가져왔노ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.08184269070625305,0.03473936766386032,0.19007505476474762,0.16630567610263824,0.48155879974365234,0.04547838121652603
2024-05-19 22:01:28,티포시의 주말 스타트,,Before Lap,,티포시의 주말 스타트 ,티포시의 주말 스타트,0.06787368655204773,0.0408720001578331,0.13488061726093292,0.08954916894435883,0.6400874853134155,0.026737118139863014
2024-05-19 22:01:29,캬 오늘 진짜 알차네,"아침에 nba 저녁에 롤대회 밤에 f1
ㅆㅆ",Before Lap,,"캬 오늘 진짜 알차네 아침에 nba 저녁에 롤대회 밤에 f1
ㅆㅆ",캬 오늘 진짜 알차네 아침에 nba 저녁에 롤대회 밤에 f1 ㅆㅆ,0.057708755135536194,0.03810214623808861,0.11977115273475647,0.0638287290930748,0.6960591077804565,0.02453002706170082
2024-05-19 22:01:31,포메이션 랩은 뭐냐?,바로 시작하는거 아님? LA그랑프리는 도중에봐서..,Before Lap,,포메이션 랩은 뭐냐? 바로 시작하는거 아님? LA그랑프리는 도중에봐서..,포메이션 랩은 뭐냐? 바로 시작하는거 아님? LA그랑프리는 도중에봐서..,0.08825758099555969,0.06095537170767784,0.249544158577919,0.2786363363265991,0.2473832070827484,0.07522334158420563
2024-05-19 22:01:45,님들 저 ㅈ됐음,치킨 방금 다 먹음,Before Lap,,님들 저 ㅈ됐음 치킨 방금 다 먹음,님들 저 ㅈ됐음 치킨 방금 다 먹음,0.13735781610012054,0.12085796892642975,0.29395827651023865,0.17969536781311035,0.15088596940040588,0.11724455654621124
2024-05-19 22:01:45,"페레즈, 어뢰를 시작해",,Before Lap,,"페레즈, 어뢰를 시작해 ","페레즈, 어뢰를 시작해",0.08882409334182739,0.058029770851135254,0.18407341837882996,0.242094486951828,0.357464075088501,0.06951416283845901
2024-05-19 22:01:50,쥬지 폴한번만 가자,천운이 따른다면,Before Lap,,쥬지 폴한번만 가자 천운이 따른다면,쥬지 폴한번만 가자 천운이 따른다면,0.06383585184812546,0.05321837216615677,0.15598908066749573,0.11250133812427521,0.5600958466529846,0.054359450936317444
2024-05-19 22:02:06,핏레인 스타트라서 뭐 타이어가 엄청나게 큰 영향을 미칠까 싶긴 한데,,Before Lap,,핏레인 스타트라서 뭐 타이어가 엄청나게 큰 영향을 미칠까 싶긴 한데 ,핏레인 스타트라서 뭐 타이어가 엄청나게 큰 영향을 미칠까 싶긴 한데,0.0960109680891037,0.08233757317066193,0.2636761963367462,0.2862547039985657,0.2020394504070282,0.06968103349208832
2024-05-19 22:02:10,먹을거 준비안했는데,종이나 씹어먹어야겠노..,Before Lap,,먹을거 준비안했는데 종이나 씹어먹어야겠노..,먹을거 준비안했는데 종이나 씹어먹어야겠노..,0.1748904436826706,0.21449846029281616,0.29735007882118225,0.12829728424549103,0.10486432909965515,0.08009949326515198
2024-05-19 22:02:14,체코만 믿는다,,Before Lap,,체코만 믿는다 ,체코만 믿는다,0.07733379304409027,0.08172372728586197,0.1782010942697525,0.14660397171974182,0.46911025047302246,0.04702714458107948
2024-05-19 22:02:25,낭만 ㅈ되노 ㅋㅋ,- dc official App,Before Lap,,낭만 ㅈ되노 ㅋㅋ - dc official App,낭만 ㅈ되노 ㅋㅋ - dc official App,0.05634085461497307,0.03358463943004608,0.10549771785736084,0.07124733179807663,0.7102047801017761,0.0231246929615736
2024-05-19 22:02:32,홍염 지랄났네 ㅋㅋㅋㅋㅋ,,Before Lap,,홍염 지랄났네 ㅋㅋㅋㅋㅋ ,홍염 지랄났네 ㅋㅋㅋㅋㅋ,0.20662452280521393,0.0777202919125557,0.22354114055633545,0.16678045690059662,0.25361642241477966,0.07171718776226044
2024-05-19 22:02:32,연막 입갤ㅋㅋㅋㅋㅋㅋ,,Before Lap,,연막 입갤ㅋㅋㅋㅋㅋㅋ ,연막 입갤ㅋㅋㅋㅋㅋㅋ,0.06715501099824905,0.033997636288404465,0.12625935673713684,0.09338613599538803,0.6513943076133728,0.02780756726861
2024-05-19 22:02:33,빨간 연막탄,"존나 뽕차네 ㅋㅋ
- dc official App",Before Lap,,"빨간 연막탄 존나 뽕차네 ㅋㅋ
- dc official App",빨간 연막탄 존나 뽕차네 ㅋㅋ,0.07018369436264038,0.03569966182112694,0.1393689215183258,0.10232693701982498,0.6217356324195862,0.03068510815501213
2024-05-19 22:02:34,홍염 미쳣네 ㅋㅋㅋㅋㅋㅋ,,Before Lap,,홍염 미쳣네 ㅋㅋㅋㅋㅋㅋ ,홍염 미쳣네 ㅋㅋㅋㅋㅋㅋ,0.06031012535095215,0.028920182958245277,0.13772515952587128,0.11919335275888443,0.6203590631484985,0.03349215164780617
2024-05-19 22:02:35,홍염 씹ㅋㅋㅋㅋ,ㅋㅋㅋ,Before Lap,,홍염 씹ㅋㅋㅋㅋ ㅋㅋㅋ,홍염 씹ㅋㅋㅋㅋ ㅋㅋㅋ,0.09068334102630615,0.04326112940907478,0.1648121029138565,0.09908045083284378,0.5704929232597351,0.031670015305280685
2024-05-19 22:02:35,캬 저거지 ㅅㅂㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,Before Lap,,캬 저거지 ㅅㅂㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,캬 저거지 ㅅㅂㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.07018966227769852,0.03773893415927887,0.14298748970031738,0.11155635863542557,0.6004933714866638,0.03703411668539047
2024-05-19 22:02:36,엪원 많이 보나봐,"쿠팡 끊기는거 가터
- dc official App",Before Lap,,"엪원 많이 보나봐 쿠팡 끊기는거 가터
- dc official App",엪원 많이 보나봐 쿠팡 끊기는거 가터,0.11505784839391708,0.11171688884496689,0.3128497004508972,0.26928919553756714,0.094631128013134,0.09645525366067886
2024-05-19 22:02:41,아일턴세나가 뭐가 그렇게 대단함?,왤케 성역시하지?,Before Lap,,아일턴세나가 뭐가 그렇게 대단함? 왤케 성역시하지?,아일턴세나가 뭐가 그렇게 대단함? 왤케 성역시하지?,0.16525404155254364,0.12155718356370926,0.24239373207092285,0.3140600323677063,0.08020971715450287,0.07652532309293747
2024-05-19 22:02:43,연막 뭐임ㅋㅋ,ㅋㅋㅋㅋㅋ,Before Lap,,연막 뭐임ㅋㅋ ㅋㅋㅋㅋㅋ,연막 뭐임ㅋㅋ ㅋㅋㅋㅋㅋ,0.1285247653722763,0.06506813317537308,0.3049013316631317,0.241750106215477,0.18609076738357544,0.07366487383842468
2024-05-19 22:02:43,플레어 씨발 ㅋㅋㅋㅋㅋㅋ,,Before Lap,,플레어 씨발 ㅋㅋㅋㅋㅋㅋ ,플레어 씨발 ㅋㅋㅋㅋㅋㅋ,0.13866770267486572,0.06136253848671913,0.21462519466876984,0.1219191700220108,0.41840890049934387,0.04501652717590332
2024-05-19 22:02:48,티포시 규모 개무섭네,ㅎㄷㄷ,Before Lap,,티포시 규모 개무섭네 ㅎㄷㄷ,티포시 규모 개무섭네 ㅎㄷㄷ,0.12327103316783905,0.062439873814582825,0.19221705198287964,0.3600013852119446,0.1511911153793335,0.11087959259748459
2024-05-19 22:02:48,연막 ㅋㅋㅋㅋㅋ,,Before Lap,,연막 ㅋㅋㅋㅋㅋ ,연막 ㅋㅋㅋㅋㅋ,0.09880543500185013,0.04379960149526596,0.19379878044128418,0.14081813395023346,0.48203814029693604,0.04073992371559143
2024-05-19 22:02:50,오렌지들이 하는거 보고 자기들도 하는거냐?,,Before Lap,,오렌지들이 하는거 보고 자기들도 하는거냐? ,오렌지들이 하는거 보고 자기들도 하는거냐?,0.1658155769109726,0.11011102795600891,0.2110273241996765,0.333855003118515,0.08340077102184296,0.0957903116941452
2024-05-19 22:02:54,홍염씨발ㅋㅋㅋ,,Before Lap,,홍염씨발ㅋㅋㅋ ,홍염씨발ㅋㅋㅋ,0.2821672558784485,0.11569465696811676,0.23759663105010986,0.13295531272888184,0.16970674693584442,0.06187940761446953
2024-05-19 22:02:58,마 저게 근본이다,"오렌지 연기 새끼들은 꺼져라
- dc official App",Before Lap,,"마 저게 근본이다 오렌지 연기 새끼들은 꺼져라
- dc official App",마 저게 근본이다 오렌지 연기 새끼들은 꺼져라,0.19164609909057617,0.18511351943016052,0.17662011086940765,0.16380085051059723,0.19040492177009583,0.0924145057797432
2024-05-19 22:03:05,티포시의 주말을 기다린다 음음,제ㅔ발,Before Lap,,티포시의 주말을 기다린다 음음 제ㅔ발,티포시의 주말을 기다린다 음음 제ㅔ발,0.07210880517959595,0.0603892020881176,0.1506684422492981,0.08539755642414093,0.5969171524047852,0.034518804401159286
2024-05-19 22:03:07,슈마허 그 곳에선 잘 보고 있죠?,집에서 잘 보는 중,Before Lap,,슈마허 그 곳에선 잘 보고 있죠? 집에서 잘 보는 중,슈마허 그 곳에선 잘 보고 있죠? 집에서 잘 보는 중,0.05388198047876358,0.0479305274784565,0.1471785306930542,0.08541396260261536,0.6287357211112976,0.03685929253697395
2024-05-19 22:03:11,ㄷㄱㄷㄱ,"페라리 맥라렌 해보자
- dc official App",Before Lap,,"ㄷㄱㄷㄱ 페라리 맥라렌 해보자
- dc official App",ㄷㄱㄷㄱ 페라리 맥라렌 해보자,0.06514829397201538,0.03576907515525818,0.14983835816383362,0.13043852150440216,0.5755124688148499,0.043293293565511703
2024-05-19 22:03:11,제발 몽골 노리스 충돌,"페라리 원 투 가자
- dc official App",Before Lap,,"제발 몽골 노리스 충돌 페라리 원 투 가자
- dc official App",제발 몽골 노리스 충돌 페라리 원 투 가자,0.11661593616008759,0.09663715213537216,0.18974530696868896,0.16797782480716705,0.36354371905326843,0.06548008322715759
2024-05-19 22:03:13,오늘 피트출발 있어???,"ㅇㅇ?
- dc official App",Before Lap,,"오늘 피트출발 있어??? ㅇㅇ?
- dc official App",오늘 피트출발 있어??? ㅇㅇ?,0.08299938589334488,0.053990576416254044,0.218486949801445,0.2967640459537506,0.2616935968399048,0.08606541901826859
2024-05-19 22:03:14,알론소 핏레인스타트임?,- dc official App,Before Lap,,알론소 핏레인스타트임? - dc official App,알론소 핏레인스타트임? - dc official App,0.09104443341493607,0.0496504120528698,0.21279864013195038,0.282094269990921,0.3075389266014099,0.05687339976429939
2024-05-19 22:03:15,몽골아 ㅋㅋㅋ,ㅋ,Before Lap,,몽골아 ㅋㅋㅋ ㅋ,몽골아 ㅋㅋㅋ ㅋ,0.06801998615264893,0.036130014806985855,0.16178163886070251,0.10143014043569565,0.5985193848609924,0.03411886841058731
2024-05-19 22:03:15,누리스 집중어택 ㅋㅋㅋㅋ,,Before Lap,,누리스 집중어택 ㅋㅋㅋㅋ ,누리스 집중어택 ㅋㅋㅋㅋ,0.061374813318252563,0.031100990250706673,0.11307325959205627,0.08404067158699036,0.6856193542480469,0.024790963158011436
2024-05-19 22:03:17,뉴비 지금 준비 땅인줄 ㅠㅠ,막스가 왓다리 갓다리 지그재그 해서 미친놈인줄 알앗뇨,Before Lap,,뉴비 지금 준비 땅인줄 ㅠㅠ 막스가 왓다리 갓다리 지그재그 해서 미친놈인줄 알앗뇨,뉴비 지금 준비 땅인줄 ㅠㅠ 막스가 왓다리 갓다리 지그재그 해서 미친놈인줄 알앗뇨,0.13585053384304047,0.09546958655118942,0.28384506702423096,0.21767957508563995,0.15747486054897308,0.10968033224344254
2024-05-19 22:03:19,ㅋㅋㅋㅋ저렇게 서버리네,신기,Before Lap,,ㅋㅋㅋㅋ저렇게 서버리네 신기,ㅋㅋㅋㅋ저렇게 서버리네 신기,0.08718743175268173,0.03742999583482742,0.22107690572738647,0.27812594175338745,0.29767757654190063,0.07850220799446106
2024-05-19 22:03:19,츠노다 우승기원,ㅋ,Before Lap,,츠노다 우승기원 ㅋ,츠노다 우승기원 ㅋ,0.05769845098257065,0.03800899162888527,0.118837371468544,0.07791472226381302,0.6774585843086243,0.03008190169930458
2024-05-19 22:03:15,오 시발 못볼뻔,,Before Lap,,오 시발 못볼뻔 ,오 시발 못볼뻔,0.22576308250427246,0.1487986147403717,0.2753225266933441,0.15061835944652557,0.12358357012271881,0.07591388374567032
2024-05-19 22:03:24,저 ㅈ 같은 연막탄은 어디서 사오는거냐 ㅋㅋㅋ,제곧내,Before Lap,,저 ㅈ 같은 연막탄은 어디서 사오는거냐 ㅋㅋㅋ 제곧내,저 ㅈ 같은 연막탄은 어디서 사오는거냐 ㅋㅋㅋ 제곧내,0.3072974979877472,0.15845537185668945,0.20484282076358795,0.12848056852817535,0.12918922305107117,0.0717344582080841
2024-05-19 22:03:24,티포시 연막 뭐냐 ㅋㅋㅋㅋ 몽골견 급이노,,Before Lap,,티포시 연막 뭐냐 ㅋㅋㅋㅋ 몽골견 급이노 ,티포시 연막 뭐냐 ㅋㅋㅋㅋ 몽골견 급이노,0.16982083022594452,0.07666981965303421,0.22080260515213013,0.31700563430786133,0.1007986068725586,0.1149025559425354
2024-05-19 22:03:26,차 저렇게 삐뚤게 세워도 되냐?,ㅋㅋㅋㅋ,Before Lap,,차 저렇게 삐뚤게 세워도 되냐? ㅋㅋㅋㅋ,차 저렇게 삐뚤게 세워도 되냐? ㅋㅋㅋㅋ,0.17827843129634857,0.08426561951637268,0.23117125034332275,0.2777782082557678,0.11076875776052475,0.117737777531147
2024-05-19 22:03:27,직부세팅완료 ㅋㅋㅋㅋㅋㅋ,,Before Lap,,직부세팅완료 ㅋㅋㅋㅋㅋㅋ ,직부세팅완료 ㅋㅋㅋㅋㅋㅋ,0.0653640553355217,0.049666181206703186,0.11906348168849945,0.07186426222324371,0.66410231590271,0.02993970736861229
2024-05-19 22:03:33,지금 레이스 시작함?,옦똒해,Before Lap,,지금 레이스 시작함? 옦똒해,지금 레이스 시작함? 옦똒해,0.07659777253866196,0.042259156703948975,0.19680792093276978,0.22502800822257996,0.39813777804374695,0.061169326305389404
2024-05-19 22:03:34,몽골이랑 노리스 키스마려우면 개추 ㅋㅋㅋ,,Before Lap,,몽골이랑 노리스 키스마려우면 개추 ㅋㅋㅋ ,몽골이랑 노리스 키스마려우면 개추 ㅋㅋㅋ,0.06993593275547028,0.03413499891757965,0.15638642013072968,0.13632188737392426,0.557356595993042,0.04586413502693176
2024-05-19 22:03:34,티포시 보고 탈다림 생각나는 거 나만 그러냐,"홍염 터뜨리고 빨간 옷까지 입으니까 ㄹㅇ 탈다림 생각남
- dc official App",Before Lap,,"티포시 보고 탈다림 생각나는 거 나만 그러냐 홍염 터뜨리고 빨간 옷까지 입으니까 ㄹㅇ 탈다림 생각남
- dc official App",티포시 보고 탈다림 생각나는 거 나만 그러냐 홍염 터뜨리고 빨간 옷까지 입으니까 ㄹㅇ 탈다림 생각남,0.14137868583202362,0.06939876079559326,0.2158329337835312,0.3190954327583313,0.11639867722988129,0.13789549469947815
2024-05-19 22:03:39,역시 유럽서킷은 뭔가 낭만이 있음,노근본 짱깨 사막 기름쟁이들 레이스와 궤를 달리함,1,1.0,역시 유럽서킷은 뭔가 낭만이 있음 노근본 짱깨 사막 기름쟁이들 레이스와 궤를 달리함,역시 유럽서킷은 뭔가 낭만이 있음 노근본 짱깨 사막 기름쟁이들 레이스와 궤를 달리함,0.11009790748357773,0.06584955751895905,0.21303366124629974,0.2534955143928528,0.22807222604751587,0.12945117056369781
2024-05-19 22:03:39,3연속 노잼 서킷 맞음?,??,1,1.0,3연속 노잼 서킷 맞음? ??,3연속 노잼 서킷 맞음? ??,0.16499657928943634,0.16814380884170532,0.3195926547050476,0.18751898407936096,0.10491031408309937,0.05483754724264145
2024-05-19 22:03:40,가보자,,1,1.0,가보자 ,가보자,0.061618853360414505,0.04218883439898491,0.14940732717514038,0.11646439135074615,0.5903884172439575,0.03993214666843414
2024-05-19 22:03:43,제발 몽골 리타,"제발 가자
- dc official App",1,1.0,"제발 몽골 리타 제발 가자
- dc official App",제발 몽골 리타 제발 가자,0.13038134574890137,0.1449001580476761,0.22555263340473175,0.13589850068092346,0.2914296090602875,0.0718376412987709
2024-05-19 22:03:43,어우막,ㄹㅇ,1,1.0,어우막 ㄹㅇ,어우막 ㄹㅇ,0.15938366949558258,0.07024233043193817,0.2121642529964447,0.257590651512146,0.1901492029428482,0.11046984046697617
2024-05-19 22:03:43,드가자,ㄱㄱ,1,1.0,드가자 ㄱㄱ,드가자 ㄱㄱ,0.05659079924225807,0.039494551718235016,0.11923066526651382,0.08680089563131332,0.6663661003112793,0.031516917049884796
2024-05-19 22:03:49,하나 둘 셋 막스 화이팅!!,,1,1.0,하나 둘 셋 막스 화이팅!! ,하나 둘 셋 막스 화이팅!!,0.05833609774708748,0.03984493017196655,0.12196674942970276,0.08050429075956345,0.6649964451789856,0.03435142710804939
2024-05-19 22:03:49,ㄱㄱ,,1,1.0,ㄱㄱ ,ㄱㄱ,0.06768818199634552,0.037374548614025116,0.12511314451694489,0.10316655784845352,0.6360461711883545,0.030611464753746986
2024-05-19 22:03:51,드가자 ㅋㅋㅋㅋㅋ,,1,1.0,드가자 ㅋㅋㅋㅋㅋ ,드가자 ㅋㅋㅋㅋㅋ,0.05551791563630104,0.035866204649209976,0.11003421247005463,0.07002782076597214,0.7035560011863708,0.024997830390930176
2024-05-19 22:03:51,레이스 스따뜨ㅋㅋㅋㅋㅋㅋㅋㅋ,,1,1.0,레이스 스따뜨ㅋㅋㅋㅋㅋㅋㅋㅋ ,레이스 스따뜨ㅋㅋㅋㅋㅋㅋㅋㅋ,0.0655425488948822,0.03183678910136223,0.11452709883451462,0.0841742604970932,0.6800612807273865,0.023858079686760902
2024-05-19 22:03:51,아무나 어뢰해 제발,,1,1.0,아무나 어뢰해 제발 ,아무나 어뢰해 제발,0.12052021920681,0.14279326796531677,0.20892389118671417,0.20661869645118713,0.21216470003128052,0.10897926986217499
2024-05-19 22:03:54,드가자,,1,1.0,드가자 ,드가자,0.05700100585818291,0.04296044260263443,0.12626060843467712,0.0913364365696907,0.648017406463623,0.03442419692873955
2024-05-19 22:03:55,자드가자,아아아,1,1.0,자드가자 아아아,자드가자 아아아,0.10286320000886917,0.08497795462608337,0.18016931414604187,0.09295545518398285,0.49959495663642883,0.039439111948013306
2024-05-19 22:03:50,홍세먼지 ㅋㅋㅋㅋ,,1,1.0,홍세먼지 ㅋㅋㅋㅋ ,홍세먼지 ㅋㅋㅋㅋ,0.26951923966407776,0.12235493957996368,0.2590440511703491,0.10598037391901016,0.1901128739118576,0.052988506853580475
2024-05-19 22:04:00,막스는 시발 내가 볼때마다 우승 못하네,뭐 있나..?,1,1.0,막스는 시발 내가 볼때마다 우승 못하네 뭐 있나..?,막스는 시발 내가 볼때마다 우승 못하네 뭐 있나..?,0.233370840549469,0.20749139785766602,0.2516016662120819,0.1666198968887329,0.07219985872507095,0.06871628761291504
2024-05-19 22:04:04,가속을~~~시작합니다!!,wwwwww,1,1.0,가속을~~~시작합니다!! wwwwww,가속을~~~시작합니다!! wwwwww,0.05668914318084717,0.03567176312208176,0.1143612191081047,0.07716213911771774,0.6911226511001587,0.02499314956367016
2024-05-19 22:04:07,시쟉 ㅋㅋㅋ,,1,1.0,시쟉 ㅋㅋㅋ ,시쟉 ㅋㅋㅋ,0.06698396056890488,0.03454754874110222,0.11721643060445786,0.08705628663301468,0.6660682559013367,0.028127579018473625
2024-05-19 22:04:13,게임끝 ㅋㅋㅋ,- dc official App,1,1.0,게임끝 ㅋㅋㅋ - dc official App,게임끝 ㅋㅋㅋ - dc official App,0.06393933296203613,0.03768811747431755,0.11996391415596008,0.0883089080452919,0.6612821221351624,0.02881753258407116
2024-05-19 22:04:19,레이스 다봤네 수고,,1,1.0,레이스 다봤네 수고 ,레이스 다봤네 수고,0.06052381172776222,0.05282358452677727,0.14275866746902466,0.06359358131885529,0.6532531976699829,0.027047082781791687
2024-05-19 22:04:20,종신좌 드레이크는 좆바르겠노 ㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋ,1,1.0,종신좌 드레이크는 좆바르겠노 ㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋ,종신좌 드레이크는 좆바르겠노 ㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋ,0.07117301970720291,0.029057353734970093,0.18139538168907166,0.17716652154922485,0.47517186403274536,0.06603579223155975
2024-05-19 22:04:20,아니 시발 벌써 벌어짐? ㅋㅋㅋ,"뭐냐 진짜
- dc official App",1,1.0,"아니 시발 벌써 벌어짐? ㅋㅋㅋ 뭐냐 진짜
- dc official App",아니 시발 벌써 벌어짐? ㅋㅋㅋ 뭐냐 진짜,0.18345946073532104,0.10810905694961548,0.255004346370697,0.23561961948871613,0.10796257108449936,0.10984489321708679
2024-05-19 22:04:22,캬 씨발 지리노 ㅋㅋㅋㅋ,,1,1.0,캬 씨발 지리노 ㅋㅋㅋㅋ ,캬 씨발 지리노 ㅋㅋㅋㅋ,0.08469600230455399,0.03736131265759468,0.16587580740451813,0.14491845667362213,0.5253663659095764,0.04178204759955406
2024-05-19 22:04:25,막스우승ㅋㅋ,,1,1.0,막스우승ㅋㅋ ,막스우승ㅋㅋ,0.052245400846004486,0.03397155553102493,0.11553917825222015,0.06645116209983826,0.7046985030174255,0.027094224467873573
