post_timestamp,post_title,post_content,Lap_Label,LapNumber,combined_raw_text,processed_text,Toxicity_Score
2024-12-02 01:01:03,???: 한장희보다는 안캐가 그립지 않냐?,"등록
- dc official App",Before Lap,,"???: 한장희보다는 안캐가 그립지 않냐? 등록
- dc official App",???: 한장희보다는 안캐가 그립지 않냐? 등록 - dc official App,0.5920115113258362
2024-12-02 01:01:13,5sec good luck,"ㅈㄴ WRC 24 하는느낌이네 ㅋㄲ
- dc official App",Before Lap,,"5sec good luck ㅈㄴ WRC 24 하는느낌이네 ㅋㄲ
- dc official App",5sec good luck ㅈㄴ WRC 24 하는느낌이네 ㅋㄲ - dc official App,0.3715527355670929
2024-12-02 01:01:15,???:어이 엪갤!!,"거기까지만 하도록.....
- dc official App",Before Lap,,"???:어이 엪갤!! 거기까지만 하도록.....
- dc official App",???:어이 엪갤!! 거기까지만 하도록..... - dc official App,0.7467973828315735
2024-12-02 01:01:50,페라리의 미미하라,"마지막 뭔가 하나 빠진거같네,,",Before Lap,,"페라리의 미미하라 마지막 뭔가 하나 빠진거같네,,","페라리의 미미하라 마지막 뭔가 하나 빠진거같네,,",0.13547217845916748
2024-12-02 01:02:21,"다들 ""안캐 그립다"" 한번씩 해줘",슬슬 서운하대..,Before Lap,,"다들 ""안캐 그립다"" 한번씩 해줘 슬슬 서운하대..","다들 ""안캐 그립다"" 한번씩 해줘 슬슬 서운하대..",0.23311704397201538
2024-12-02 01:02:23,포메이션 랩과 함께 츠노다 레드불 기원 7일차,포인트 따쟈 유키얌ㅠㅠ❤+,Before Lap,,포메이션 랩과 함께 츠노다 레드불 기원 7일차 포인트 따쟈 유키얌ㅠㅠ❤+,포메이션 랩과 함께 츠노다 레드불 기원 7일차 포인트 따쟈 유키얌ㅠㅠ❤+,0.07972167432308197
2024-12-02 01:02:46,올해의 마지막에서 2번째 스타트,,Before Lap,,올해의 마지막에서 2번째 스타트 ,올해의 마지막에서 2번째 스타트,0.06769072264432907
2024-12-02 01:02:50,슬슬 누구 하나 스핀할 때 된것같지 않냐?,,Before Lap,,슬슬 누구 하나 스핀할 때 된것같지 않냐? ,슬슬 누구 하나 스핀할 때 된것같지 않냐?,0.8051638007164001
2024-12-02 01:03:00,러버 존나 깔아놨네 ㅋㅋㅋㅋ,,Before Lap,,러버 존나 깔아놨네 ㅋㅋㅋㅋ ,러버 존나 깔아놨네 ㅋㅋㅋㅋ,0.7318288087844849
2024-12-02 01:03:01,관중 적으니까 솔드아웃이라하네 ㅋㅋㅋ,ㅋㅋㅋㅋ,Before Lap,,관중 적으니까 솔드아웃이라하네 ㅋㅋㅋ ㅋㅋㅋㅋ,관중 적으니까 솔드아웃이라하네 ㅋㅋㅋ ㅋㅋㅋㅋ,0.6827898025512695
2024-12-02 01:03:17,알국왕 로켓스타트 드개재,,Before Lap,,알국왕 로켓스타트 드개재 ,알국왕 로켓스타트 드개재,0.17312125861644745
2024-12-02 01:03:19,트랙 옆에 cg임?,깃발 흔드는 아저씨 뭔가 ㅈㄴ 어색한데 ㅋㅋㅋㅋ,Before Lap,,트랙 옆에 cg임? 깃발 흔드는 아저씨 뭔가 ㅈㄴ 어색한데 ㅋㅋㅋㅋ,트랙 옆에 cg임? 깃발 흔드는 아저씨 뭔가 ㅈㄴ 어색한데 ㅋㅋㅋㅋ,0.8352320790290833
2024-12-02 01:03:22,15포 따면 확정인겨?,과연,Before Lap,,15포 따면 확정인겨? 과연,15포 따면 확정인겨? 과연,0.16372154653072357
2024-12-02 01:03:30,???:후회... 하고있어요...,"우리 다투던 그날....
- dc official App",Before Lap,,"???:후회... 하고있어요... 우리 다투던 그날....
- dc official App",???:후회... 하고있어요... 우리 다투던 그날.... - dc official App,0.19934000074863434
2024-12-02 01:03:45,후..잘하자 페라리,,Before Lap,,후..잘하자 페라리 ,후..잘하자 페라리,0.134316548705101
2024-12-02 01:03:52,ㄱㄱㄱㄱㄱㄱ,,1,1.0,ㄱㄱㄱㄱㄱㄱ ,ㄱㄱㄱㄱㄱㄱ,0.2391396164894104
2024-12-02 01:03:59,시작 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,1,1.0,시작 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,시작 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.27325260639190674
2024-12-02 01:04:01,레츠고파파야,,1,1.0,레츠고파파야 ,레츠고파파야,0.4510662257671356
2024-12-02 01:04:02,가속을 시작합니다!!,!!,1,1.0,가속을 시작합니다!! !!,가속을 시작합니다!! !!,0.07207557559013367
2024-12-02 01:04:03,레이스 스따뜨ㅋㅋㅋㅋㅋㅋㅋㅋ,,1,1.0,레이스 스따뜨ㅋㅋㅋㅋㅋㅋㅋㅋ ,레이스 스따뜨ㅋㅋㅋㅋㅋㅋㅋㅋ,0.33082494139671326
2024-12-02 01:04:05,드가자~,,1,1.0,드가자~ ,드가자~,0.19720087945461273
2024-12-02 01:04:05,드가자 ㅋㅋㅋㅋㅋㅋㅋ,,1,1.0,드가자 ㅋㅋㅋㅋㅋㅋㅋ ,드가자 ㅋㅋㅋㅋㅋㅋㅋ,0.4877510964870453
2024-12-02 01:04:08,근데 이번주 그린플랙 마샬 왜,서킷 안건너면서 플래그 흔드냐,1,1.0,근데 이번주 그린플랙 마샬 왜 서킷 안건너면서 플래그 흔드냐,근데 이번주 그린플랙 마샬 왜 서킷 안건너면서 플래그 흔드냐,0.14764560759067535
2024-12-02 01:04:09,쥬지 스타트 좋다,,1,1.0,쥬지 스타트 좋다 ,쥬지 스타트 좋다,0.7733194231987
2024-12-02 01:04:11,물탕 움찔 뭐임?,ㅋㅋㅋ,1,1.0,물탕 움찔 뭐임? ㅋㅋㅋ,물탕 움찔 뭐임? ㅋㅋㅋ,0.8939655423164368
2024-12-02 01:04:11,한캐 숨 넘어가노 ㄷㄷㄷ,,1,1.0,한캐 숨 넘어가노 ㄷㄷㄷ ,한캐 숨 넘어가노 ㄷㄷㄷ,0.22580237686634064
2024-12-02 01:04:13,대 몽 골,,1,1.0,대 몽 골 ,대 몽 골,0.6232683658599854
2024-12-02 01:04:17,대리스 ㅅㅅㅅㅅㅅㅅ,ㅅㅅㅅㅅ,1,1.0,대리스 ㅅㅅㅅㅅㅅㅅ ㅅㅅㅅㅅ,대리스 ㅅㅅㅅㅅㅅㅅ ㅅㅅㅅㅅ,0.6544404029846191
2024-12-02 01:04:20,쓰리와이드 무쳣네ㅋㅋㅋ,"ㅋㅋㅋ
- dc official App",1,1.0,"쓰리와이드 무쳣네ㅋㅋㅋ ㅋㅋㅋ
- dc official App",쓰리와이드 무쳣네ㅋㅋㅋ ㅋㅋㅋ - dc official App,0.9068577885627747
2024-12-02 01:04:20,대몽골ㅋㅋ,ㅋㅋㅋㅋ,1,1.0,대몽골ㅋㅋ ㅋㅋㅋㅋ,대몽골ㅋㅋ ㅋㅋㅋㅋ,0.733575701713562
2024-12-02 01:04:22,몽골 ㄷㄷㄷㄷㄷㄷ,,1,1.0,몽골 ㄷㄷㄷㄷㄷㄷ ,몽골 ㄷㄷㄷㄷㄷㄷ,0.4889054298400879
2024-12-02 01:04:22,대몽걸,,1,1.0,대몽걸 ,대몽걸,0.7581977844238281
2024-12-02 01:04:22,아이고 쥬지야,,1,1.0,아이고 쥬지야 ,아이고 쥬지야,0.9515052437782288
2024-12-02 01:04:23,대 몽 골,ㄷㄷㄷ,1,1.0,대 몽 골 ㄷㄷㄷ,대 몽 골 ㄷㄷㄷ,0.28350502252578735
2024-12-02 01:04:26,쥬지 스타트 뭐임?,- dc official App,1,1.0,쥬지 스타트 뭐임? - dc official App,쥬지 스타트 뭐임? - dc official App,0.7174651026725769
2024-12-02 01:04:27,막스 스타트봐라,ㄷㄷㄷ,1,1.0,막스 스타트봐라 ㄷㄷㄷ,막스 스타트봐라 ㄷㄷㄷ,0.0863427147269249
2024-12-02 01:04:27,한캐 숨 좀 쉬시지 ㅋㅋㅋㅋㅋ,,1,1.0,한캐 숨 좀 쉬시지 ㅋㅋㅋㅋㅋ ,한캐 숨 좀 쉬시지 ㅋㅋㅋㅋㅋ,0.8293678760528564
2024-12-02 01:04:28,씨발 노리스가 스타트에서 순위상승ㅋㅋㅋㅋ,캬,1,1.0,씨발 노리스가 스타트에서 순위상승ㅋㅋㅋㅋ 캬,씨발 노리스가 스타트에서 순위상승ㅋㅋㅋㅋ 캬,0.12839406728744507
2024-12-02 01:04:32,쥬지 멸망ㅋㅋㅋㅋㅋ,,1,1.0,쥬지 멸망ㅋㅋㅋㅋㅋ ,쥬지 멸망ㅋㅋㅋㅋㅋ,0.9416970610618591
2024-12-02 01:04:30,아 러셀 발기부전 아오,,1,1.0,아 러셀 발기부전 아오 ,아 러셀 발기부전 아오,0.9455623030662537
2024-12-02 01:04:33,진짜 쥬지랑 노리스랑 영혼바뀜????,뭐냐고,1,1.0,진짜 쥬지랑 노리스랑 영혼바뀜???? 뭐냐고,진짜 쥬지랑 노리스랑 영혼바뀜???? 뭐냐고,0.9400915503501892
2024-12-02 01:04:34,한캐 뇌 과부화 ㅋㅋㅋㅋ,,1,1.0,한캐 뇌 과부화 ㅋㅋㅋㅋ ,한캐 뇌 과부화 ㅋㅋㅋㅋ,0.9508727788925171
2024-12-02 01:04:35,가자 좆라리 ㅋㅋㅋ,,1,1.0,가자 좆라리 ㅋㅋㅋ ,가자 좆라리 ㅋㅋㅋ,0.9190036058425903
2024-12-02 01:04:36,르끌 ㄴㅇㅅ,,1,1.0,르끌 ㄴㅇㅅ ,르끌 ㄴㅇㅅ,0.6735347509384155
2024-12-02 01:04:39,대몽골제국,개추,1,1.0,대몽골제국 개추,대몽골제국 개추,0.9151626825332642
2024-12-02 01:04:38,씨발 슈퍼막스ㅅㅅㅅㅅㅅㅅㅅ,,1,1.0,씨발 슈퍼막스ㅅㅅㅅㅅㅅㅅㅅ ,씨발 슈퍼막스ㅅㅅㅅㅅㅅㅅㅅ,0.39512839913368225
2024-12-02 01:04:39,드챔의 품격 ㅋㅋ,,1,1.0,드챔의 품격 ㅋㅋ ,드챔의 품격 ㅋㅋ,0.09989912807941437
2024-12-02 01:04:37,와 노리스 미친새끼야 ㅋㅋㅋ 폴안따니까 더잘하노,,1,1.0,와 노리스 미친새끼야 ㅋㅋㅋ 폴안따니까 더잘하노 ,와 노리스 미친새끼야 ㅋㅋㅋ 폴안따니까 더잘하노,0.8123873472213745
2024-12-02 01:04:42,뒤에 뭔일이고 ㄷㄷ,ㄱㄱ,1,1.0,뒤에 뭔일이고 ㄷㄷ ㄱㄱ,뒤에 뭔일이고 ㄷㄷ ㄱㄱ,0.24025340378284454
2024-12-02 01:04:42,뒤에 개판났노,,1,1.0,뒤에 개판났노 ,뒤에 개판났노,0.5319306254386902
2024-12-02 01:04:43,텐션 진짜 ㅈ되네ㅋㅋㅋㅋ 지린다,,1,1.0,텐션 진짜 ㅈ되네ㅋㅋㅋㅋ 지린다 ,텐션 진짜 ㅈ되네ㅋㅋㅋㅋ 지린다,0.23435616493225098
2024-12-02 01:04:43,한캐 오버로드,- dc official App,1,1.0,한캐 오버로드 - dc official App,한캐 오버로드 - dc official App,0.11495082080364227
2024-12-02 01:04:43,개 씨발 좆같은 씨발 존나빡치는 펠라단은 개추,- dc official App,1,1.0,개 씨발 좆같은 씨발 존나빡치는 펠라단은 개추 - dc official App,개 씨발 좆같은 씨발 존나빡치는 펠라단은 개추 - dc official App,0.9271294474601746
2024-12-02 01:04:44,역시 폴 아니니 스타트 잘하노 ㅋㅋ,,1,1.0,역시 폴 아니니 스타트 잘하노 ㅋㅋ ,역시 폴 아니니 스타트 잘하노 ㅋㅋ,0.12152969092130661
2024-12-02 01:04:44,물탕 패널티다,- dc official App,1,1.0,물탕 패널티다 - dc official App,물탕 패널티다 - dc official App,0.25545433163642883
2024-12-02 01:04:47,??: 폴스타트 그렇게 하는거 아닌데,,1,1.0,??: 폴스타트 그렇게 하는거 아닌데 ,??: 폴스타트 그렇게 하는거 아닌데,0.21956767141819
2024-12-02 01:04:46,2그리드 약점은 개뿔 1등이노ㅋㅋㅋㅋㅋㅋㅋ,,1,1.0,2그리드 약점은 개뿔 1등이노ㅋㅋㅋㅋㅋㅋㅋ ,2그리드 약점은 개뿔 1등이노ㅋㅋㅋㅋㅋㅋㅋ,0.7176593542098999
2024-12-02 01:04:47,콜라 아웃 ㅋㅋㅋ,,1,1.0,콜라 아웃 ㅋㅋㅋ ,콜라 아웃 ㅋㅋㅋ,0.8326771855354309
2024-12-02 01:04:47,뒤에 십창남ㅋㅋ,,1,1.0,뒤에 십창남ㅋㅋ ,뒤에 십창남ㅋㅋ,0.893842875957489
2024-12-02 01:04:47,뭐야 콜라 뭐임,,1,1.0,뭐야 콜라 뭐임 ,뭐야 콜라 뭐임,0.24073520302772522
2024-12-02 01:04:49,몽골 이새끼는 진짜 개좆되네 ㅋㅋㅋㅋㅋㅋㅋ,"ㅋㅋㅋㅋㅋ
- dc official App",1,1.0,"몽골 이새끼는 진짜 개좆되네 ㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋ
- dc official App",몽골 이새끼는 진짜 개좆되네 ㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋ - dc official App,0.8838838338851929
2024-12-02 01:04:49,대 몽 골,- dc official App,1,1.0,대 몽 골 - dc official App,대 몽 골 - dc official App,0.3781321942806244
2024-12-02 01:04:51,콜라 꼴박ㅋㅋㅋㅋㅋㅋㅋ,,1,1.0,콜라 꼴박ㅋㅋㅋㅋㅋㅋㅋ ,콜라 꼴박ㅋㅋㅋㅋㅋㅋㅋ,0.8995453119277954
2024-12-02 01:04:51,뒤에 난리네,ㄷㄷㄷ,1,1.0,뒤에 난리네 ㄷㄷㄷ,뒤에 난리네 ㄷㄷㄷ,0.17562730610370636
2024-12-02 01:04:52,콜라 멸망ㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋ,1,1.0,콜라 멸망ㅋㅋㅋ ㅋㅋㅋㅋㅋㅋ,콜라 멸망ㅋㅋㅋ ㅋㅋㅋㅋㅋㅋ,0.8121273517608643
2024-12-02 01:04:52,또 콜라야?,,1,1.0,또 콜라야? ,또 콜라야?,0.7606073021888733
2024-12-02 01:04:53,개판이노 ㅋㅋㅋㅋㅋ,- dc official App,1,1.0,개판이노 ㅋㅋㅋㅋㅋ - dc official App,개판이노 ㅋㅋㅋㅋㅋ - dc official App,0.6506446003913879
2024-12-02 01:04:53,콜라 사망ㅋㅋ,ㅋㅋㅋ,1,1.0,콜라 사망ㅋㅋ ㅋㅋㅋ,콜라 사망ㅋㅋ ㅋㅋㅋ,0.7834305763244629
2024-12-02 01:04:54,르끌ㅅㅅㅅ,조오ㅓ용,1,1.0,르끌ㅅㅅㅅ 조오ㅓ용,르끌ㅅㅅㅅ 조오ㅓ용,0.7730488777160645
2024-12-02 01:04:54,콜라 이새끼 머ㅓ해,,1,1.0,콜라 이새끼 머ㅓ해 ,콜라 이새끼 머ㅓ해,0.9213671088218689
2024-12-02 01:04:54,누구 돌았는데 ㅋㅋㅋㅋㅋㅋㅋ,,1,1.0,누구 돌았는데 ㅋㅋㅋㅋㅋㅋㅋ ,누구 돌았는데 ㅋㅋㅋㅋㅋㅋㅋ,0.9259073138237
2024-12-02 01:04:55,차또뿌셨냐?,ㅋㅋㅋㅋ,1,1.0,차또뿌셨냐? ㅋㅋㅋㅋ,차또뿌셨냐? ㅋㅋㅋㅋ,0.8779431581497192
2024-12-02 01:04:54,한캐 시발 카메라 색깔이 안보이노 ㅋㅋㅋㅋㅋㅋㅋ,페라리 자동차 ㅋㅋㅋㅋㅋ,1,1.0,한캐 시발 카메라 색깔이 안보이노 ㅋㅋㅋㅋㅋㅋㅋ 페라리 자동차 ㅋㅋㅋㅋㅋ,한캐 시발 카메라 색깔이 안보이노 ㅋㅋㅋㅋㅋㅋㅋ 페라리 자동차 ㅋㅋㅋㅋㅋ,0.8789046406745911
2024-12-02 01:04:55,콜라 또사망ㅋㅋㅋㅋ,"디스트럭터 챔피언 가자
- dc official App",1,1.0,"콜라 또사망ㅋㅋㅋㅋ 디스트럭터 챔피언 가자
- dc official App",콜라 또사망ㅋㅋㅋㅋ 디스트럭터 챔피언 가자 - dc official App,0.325362890958786
2024-12-02 01:04:55,대몽골ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,1,1.0,대몽골ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,대몽골ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.8347406983375549
2024-12-02 01:04:54,또 콜라네 ㅋㅋㅋㅋㅋ,,1,1.0,또 콜라네 ㅋㅋㅋㅋㅋ ,또 콜라네 ㅋㅋㅋㅋㅋ,0.5933418869972229
2024-12-02 01:04:55,뒤에 지랄났노 ㅋㅋㅋ,- dc official App,1,1.0,뒤에 지랄났노 ㅋㅋㅋ - dc official App,뒤에 지랄났노 ㅋㅋㅋ - dc official App,0.8336647152900696
2024-12-02 01:04:56,콜라핀토 굴렀놐ㅋㅋ,,1,1.0,콜라핀토 굴렀놐ㅋㅋ ,콜라핀토 굴렀놐ㅋㅋ,0.7801230549812317
2024-12-02 01:04:56,저우 제자리 ㅋㅋㅋ,- dc official App,1,1.0,저우 제자리 ㅋㅋㅋ - dc official App,저우 제자리 ㅋㅋㅋ - dc official App,0.204416424036026
2024-12-02 01:04:56,또 crashpinto?,,1,1.0,또 crashpinto? ,또 crashpinto?,0.7655600905418396
2024-12-02 01:04:57,아 니미 z,- dc official App,1,1.0,아 니미 z - dc official App,아 니미 z - dc official App,0.8434354066848755
2024-12-02 01:04:57,윌리엄스 사망ㅋㅋㅋㅋㅋ,"컄ㅋㅋㅋㅋ
- dc official App",1,1.0,"윌리엄스 사망ㅋㅋㅋㅋㅋ 컄ㅋㅋㅋㅋ
- dc official App",윌리엄스 사망ㅋㅋㅋㅋㅋ 컄ㅋㅋㅋㅋ - dc official App,0.7864859700202942
2024-12-02 01:04:59,콜라야 또 너냐,아이고,1,1.0,콜라야 또 너냐 아이고,콜라야 또 너냐 아이고,0.9075707197189331
2024-12-02 01:04:59,콜라 사망...,- dc official App,1,1.0,콜라 사망... - dc official App,콜라 사망... - dc official App,0.26270878314971924
2024-12-02 01:04:58,또 콜라야?,- dc official App,1,1.0,또 콜라야? - dc official App,또 콜라야? - dc official App,0.19123363494873047
2024-12-02 01:05:00,오콘리타뭔데씨발,애미,1,1.0,오콘리타뭔데씨발 애미,오콘리타뭔데씨발 애미,0.907670259475708
2024-12-02 01:05:01,아이거 콜라야,,1,1.0,아이거 콜라야 ,아이거 콜라야,0.7876722812652588
2024-12-02 01:05:01,콜라 ㅋㅋㅋㅋ,,1,1.0,콜라 ㅋㅋㅋㅋ ,콜라 ㅋㅋㅋㅋ,0.5994464159011841
2024-12-02 01:05:02,윌리엄스 비상 ㅋㅋㅋㅋㅋㅋ,,1,1.0,윌리엄스 비상 ㅋㅋㅋㅋㅋㅋ ,윌리엄스 비상 ㅋㅋㅋㅋㅋㅋ,0.1266293078660965
2024-12-02 01:05:02,윌 어카냐 ㅋㅋㅋㅋㅋㅋㄱㄱ,,1,1.0,윌 어카냐 ㅋㅋㅋㅋㅋㅋㄱㄱ ,윌 어카냐 ㅋㅋㅋㅋㅋㅋㄱㄱ,0.7698121070861816
2024-12-02 01:05:03,제로콜라 입갤 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,1,1.0,제로콜라 입갤 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,제로콜라 입갤 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.49286675453186035
2024-12-02 01:05:05,한캐기절ㅋㅋㅋㅋ,,1,1.0,한캐기절ㅋㅋㅋㅋ ,한캐기절ㅋㅋㅋㅋ,0.9110994338989258
2024-12-02 01:05:07,콜라햄 또죽엇노 ㅋㅋ,아 ㅋㅋ,1,1.0,콜라햄 또죽엇노 ㅋㅋ 아 ㅋㅋ,콜라햄 또죽엇노 ㅋㅋ 아 ㅋㅋ,0.87326580286026
2024-12-02 01:05:07,셒카입갯ㅋㅋㅌㅋㅋ,ㅌㅋㅌㅋㅋㅋ,1,1.0,셒카입갯ㅋㅋㅌㅋㅋ ㅌㅋㅌㅋㅋㅋ,셒카입갯ㅋㅋㅌㅋㅋ ㅌㅋㅌㅋㅋㅋ,0.8413798809051514
2024-12-02 01:05:09,윌 멸망ㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1,1.0,윌 멸망ㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,윌 멸망ㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.7224352955818176
2024-12-02 01:05:10,막스 뭐임 ㅈㄴ 잘하는데,"차기 호날두네
- dc official App",1,1.0,"막스 뭐임 ㅈㄴ 잘하는데 차기 호날두네
- dc official App",막스 뭐임 ㅈㄴ 잘하는데 차기 호날두네 - dc official App,0.1244194507598877
2024-12-02 01:05:10,또 제로콜라임?,- dc official App,1,1.0,또 제로콜라임? - dc official App,또 제로콜라임? - dc official App,0.15437400341033936
2024-12-02 01:05:10,1랩 세카 ㅋㅋ,,1,1.0,1랩 세카 ㅋㅋ ,1랩 세카 ㅋㅋ,0.6238351464271545
2024-12-02 01:05:12,변경된 레이스 디렉터 ㅋㅋㅋㅋ,- dc official App,1,1.0,변경된 레이스 디렉터 ㅋㅋㅋㅋ - dc official App,변경된 레이스 디렉터 ㅋㅋㅋㅋ - dc official App,0.1555207222700119
2024-12-02 01:05:13,콜라 몇개를 부숴먹노 ㅋㅋㅋㅋㅋ,ㅋㅋ,1,1.0,콜라 몇개를 부숴먹노 ㅋㅋㅋㅋㅋ ㅋㅋ,콜라 몇개를 부숴먹노 ㅋㅋㅋㅋㅋ ㅋㅋ,0.7374842762947083
2024-12-02 01:05:12,막스 스타트 진짜 개미친새기네,와,1,1.0,막스 스타트 진짜 개미친새기네 와,막스 스타트 진짜 개미친새기네 와,0.9337565302848816
2024-12-02 01:05:13,아니 오콘 리타 뭐임,아오,1,1.0,아니 오콘 리타 뭐임 아오,아니 오콘 리타 뭐임 아오,0.17362762987613678
2024-12-02 01:05:13,대 콜 라 셒카 ㅅㅅㅅㅅㅅㅅㅅ,,1,1.0,대 콜 라 셒카 ㅅㅅㅅㅅㅅㅅㅅ ,대 콜 라 셒카 ㅅㅅㅅㅅㅅㅅㅅ,0.9062239527702332
2024-12-02 01:05:14,콜라 머여,또?,1,1.0,콜라 머여 또?,콜라 머여 또?,0.22455719113349915
2024-12-02 01:05:15,콜라사망 ㅋㅋㅋㅋㅋㅋ,ㅋㅋ,1,1.0,콜라사망 ㅋㅋㅋㅋㅋㅋ ㅋㅋ,콜라사망 ㅋㅋㅋㅋㅋㅋ ㅋㅋ,0.8011082410812378
2024-12-02 01:05:15,■■■ 콜라핀토 솔직히 좆거품 병신 아님?,,1,1.0,■■■ 콜라핀토 솔직히 좆거품 병신 아님? ,■■■ 콜라핀토 솔직히 좆거품 병신 아님?,0.9515103101730347
2024-12-02 01:05:15,오콘 콜라 컷이네,아이고,1,1.0,오콘 콜라 컷이네 아이고,오콘 콜라 컷이네 아이고,0.20449014008045197
2024-12-02 01:05:16,섹1 이전이면 리스타트아님?,레드같은데,1,1.0,섹1 이전이면 리스타트아님? 레드같은데,섹1 이전이면 리스타트아님? 레드같은데,0.5935583114624023
