post_timestamp,post_title,post_content,Lap_Label,LapNumber,combined_raw_text,processed_text,Toxicity_Score
2024-08-25 22:02:41,프로스트 라우다 ㅋㅋㅋㅋㅋㅋㅋ,ㅋ ㅋㅋ,1,1.0,프로스트 라우다 ㅋㅋㅋㅋㅋㅋㅋ ㅋ ㅋㅋ,프로스트 라우다 ㅋㅋㅋㅋㅋㅋㅋ ㅋ ㅋㅋ,0.5373109579086304
2024-08-25 22:02:43,뱅크 진짜 엄청나긴 하네,,1,1.0,뱅크 진짜 엄청나긴 하네 ,뱅크 진짜 엄청나긴 하네,0.0681169331073761
2024-08-25 22:02:50,중연) 막스 베르스타펜이 노리스와 충돌합니다!!,,1,1.0,중연) 막스 베르스타펜이 노리스와 충돌합니다!! ,중연) 막스 베르스타펜이 노리스와 충돌합니다!!,0.10798379778862
2024-08-25 22:02:53,드걔재 드걔재 드걔재,ㅇ,1,1.0,드걔재 드걔재 드걔재 ㅇ,드걔재 드걔재 드걔재 ㅇ,0.8236798048019409
2024-08-25 22:02:58,근데 네덜란드는 왜 오렌지색임?,오렌지 특산물임?,1,1.0,근데 네덜란드는 왜 오렌지색임? 오렌지 특산물임?,근데 네덜란드는 왜 오렌지색임? 오렌지 특산물임?,0.15936912596225739
2024-08-25 22:02:58,드가자 ㅋㅋㅋㅋㅋ,,1,1.0,드가자 ㅋㅋㅋㅋㅋ ,드가자 ㅋㅋㅋㅋㅋ,0.41032645106315613
2024-08-25 22:03:06,시동을~~~~~걸겠습니다~~~,- dc official App,1,1.0,시동을~~~~~걸겠습니다~~~ - dc official App,시동을~~~~~걸겠습니다~~~ - dc official App,0.14281100034713745
2024-08-25 22:03:12,몽골 최근에 우승 못하니까 ㅈㄴ 간절해지네,뭔가 전엔 설렁설렁 봤는데 이젠 아님;;,1,1.0,몽골 최근에 우승 못하니까 ㅈㄴ 간절해지네 뭔가 전엔 설렁설렁 봤는데 이젠 아님;;,몽골 최근에 우승 못하니까 ㅈㄴ 간절해지네 뭔가 전엔 설렁설렁 봤는데 이젠 아님;;,0.8824076056480408
2024-08-25 22:03:11,오늘까지 스타트에서 따이면 걍 월챔은 꿈도꾸지 말아야지,ㅋㅋ,1,1.0,오늘까지 스타트에서 따이면 걍 월챔은 꿈도꾸지 말아야지 ㅋㅋ,오늘까지 스타트에서 따이면 걍 월챔은 꿈도꾸지 말아야지 ㅋㅋ,0.8112363219261169
2024-08-25 22:03:12,맥주먹으면서 보는 f1 이게 섹스지,레드불 화이팅,1,1.0,맥주먹으면서 보는 f1 이게 섹스지 레드불 화이팅,맥주먹으면서 보는 f1 이게 섹스지 레드불 화이팅,0.8266810774803162
2024-08-25 22:03:14,팩트는 오늘로 르끌도 드챔 경쟁에 합류할거라는거임,"증명해라
- dc official App",1,1.0,"팩트는 오늘로 르끌도 드챔 경쟁에 합류할거라는거임 증명해라
- dc official App",팩트는 오늘로 르끌도 드챔 경쟁에 합류할거라는거임 증명해라 - dc official App,0.14687125384807587
2024-08-25 22:03:16,육아휴직은 ㅇㅈ이제 ㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋ,1,1.0,육아휴직은 ㅇㅈ이제 ㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋ,육아휴직은 ㅇㅈ이제 ㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋ,0.5391708612442017
2024-08-25 22:03:17,뱅크각 진짜 살벌하네,"주변 지형 살린 서킷 설계
진짜 배워야됨",1,1.0,"뱅크각 진짜 살벌하네 주변 지형 살린 서킷 설계
진짜 배워야됨",뱅크각 진짜 살벌하네 주변 지형 살린 서킷 설계 진짜 배워야됨,0.13158638775348663
2024-08-25 22:03:19,믹슈 ㅋㅋㅋ 웃고있노 ㅋㅋ,,1,1.0,믹슈 ㅋㅋㅋ 웃고있노 ㅋㅋ ,믹슈 ㅋㅋㅋ 웃고있노 ㅋㅋ,0.4509808421134949
2024-08-25 22:03:21,중연) 1-6등 전부 리타 애마 원투,,1,1.0,중연) 1-6등 전부 리타 애마 원투 ,중연) 1-6등 전부 리타 애마 원투,0.4335668981075287
2024-08-25 22:03:31,IT'S LIGHTS OUT AND AWAY WE GO!!!!,- dc official App,1,1.0,IT'S LIGHTS OUT AND AWAY WE GO!!!! - dc official App,IT'S LIGHTS OUT AND AWAY WE GO!!!! - dc official App,0.3282441794872284
2024-08-25 22:03:32,친자호소인 ㅋㅋㅋㅋㅋ,,1,1.0,친자호소인 ㅋㅋㅋㅋㅋ ,친자호소인 ㅋㅋㅋㅋㅋ,0.9392867088317871
2024-08-25 22:03:38,ㄱㄱㄱㄱㄱㄱㄱㄱ,,1,1.0,ㄱㄱㄱㄱㄱㄱㄱㄱ ,ㄱㄱㄱㄱㄱㄱㄱㄱ,0.14467579126358032
2024-08-25 22:03:38,쥬지 가보자~~,,1,1.0,쥬지 가보자~~ ,쥬지 가보자~~,0.8941105008125305
2024-08-25 22:03:39,첫랩 사고 오랜만에 좀 보자 ㅋㅋㅋ,ㅋㅋㅋ제발 ㅋㅋㅋ,1,1.0,첫랩 사고 오랜만에 좀 보자 ㅋㅋㅋ ㅋㅋㅋ제발 ㅋㅋㅋ,첫랩 사고 오랜만에 좀 보자 ㅋㅋㅋ ㅋㅋㅋ제발 ㅋㅋㅋ,0.6647297143936157
2024-08-25 22:03:43,호너 라면 먹고 잤나 얼굴 부은거 같노,,1,1.0,호너 라면 먹고 잤나 얼굴 부은거 같노 ,호너 라면 먹고 잤나 얼굴 부은거 같노,0.9390184879302979
2024-08-25 22:03:46,가속을~~~~~시작합니다!!!!,ㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱ,1,1.0,가속을~~~~~시작합니다!!!! ㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱ,가속을~~~~~시작합니다!!!! ㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱ,0.13466279208660126
2024-08-25 22:03:46,두개재,- dc official App,1,1.0,두개재 - dc official App,두개재 - dc official App,0.12050194293260574
2024-08-25 22:03:46,친자호소인 왤케 토토옆에 붙어있냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,한자리 달라고 애원하는듯,1,1.0,친자호소인 왤케 토토옆에 붙어있냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 한자리 달라고 애원하는듯,친자호소인 왤케 토토옆에 붙어있냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 한자리 달라고 애원하는듯,0.9553999304771423
2024-08-25 22:03:46,케로는 믹슈 별로 탐탁치 않은거 같으시네 ㅋㅋ,ㄹㅇ 그럴만함,1,1.0,케로는 믹슈 별로 탐탁치 않은거 같으시네 ㅋㅋ ㄹㅇ 그럴만함,케로는 믹슈 별로 탐탁치 않은거 같으시네 ㅋㅋ ㄹㅇ 그럴만함,0.22685502469539642
2024-08-25 22:03:47,몽골 저거ㅜ너무 튀어나온거 아님???,ㅋㅋ케,1,1.0,몽골 저거ㅜ너무 튀어나온거 아님??? ㅋㅋ케,몽골 저거ㅜ너무 튀어나온거 아님??? ㅋㅋ케,0.9211816191673279
2024-08-25 22:03:48,드가저 ㅋㅋㅋㅋㅋㅋㅋ,,1,1.0,드가저 ㅋㅋㅋㅋㅋㅋㅋ ,드가저 ㅋㅋㅋㅋㅋㅋㅋ,0.910190999507904
2024-08-25 22:03:48,드가잨ㅋㅋㅋㅋㅋ,,1,1.0,드가잨ㅋㅋㅋㅋㅋ ,드가잨ㅋㅋㅋㅋㅋ,0.7229411602020264
2024-08-25 22:03:49,가속을 시작합니다,ㅋ,1,1.0,가속을 시작합니다 ㅋ,가속을 시작합니다 ㅋ,0.08400280773639679
2024-08-25 22:03:48,가속을~~~~~~~~~~~,,1,1.0,가속을~~~~~~~~~~~ ,가속을~~~~~~~~~~~,0.12961076200008392
2024-08-25 22:03:50,가속을~,ㅋㅋㅋㅋㅋ,1,1.0,가속을~ ㅋㅋㅋㅋㅋ,가속을~ ㅋㅋㅋㅋㅋ,0.33377644419670105
2024-08-25 22:03:51,가보자 가보자,,1,1.0,가보자 가보자 ,가보자 가보자,0.08093152940273285
2024-08-25 22:03:51,ㄷㄱㅈ,,1,1.0,ㄷㄱㅈ ,ㄷㄱㅈ,0.5949201583862305
2024-08-25 22:03:51,역시 ㅅㅂㅋㅋㅋㅋㅋㅋ,- dc official App,1,1.0,역시 ㅅㅂㅋㅋㅋㅋㅋㅋ - dc official App,역시 ㅅㅂㅋㅋㅋㅋㅋㅋ - dc official App,0.6236245036125183
2024-08-25 22:03:51,스타트 지연됨?,지각했슴,1,1.0,스타트 지연됨? 지각했슴,스타트 지연됨? 지각했슴,0.1194663718342781
2024-08-25 22:03:53,레이스 스따뜨ㅋㅋㅋㅋㅋㅋㅋㅋ,,1,1.0,레이스 스따뜨ㅋㅋㅋㅋㅋㅋㅋㅋ ,레이스 스따뜨ㅋㅋㅋㅋㅋㅋㅋㅋ,0.33082494139671326
2024-08-25 22:03:53,누리스 ㅋㅋ,,1,1.0,누리스 ㅋㅋ ,누리스 ㅋㅋ,0.16573670506477356
2024-08-25 22:03:54,스타트 조지지말자!!,,1,1.0,스타트 조지지말자!! ,스타트 조지지말자!!,0.5131852030754089
2024-08-25 22:03:54,좆리스 ㅋㅋㅋ,ㅋ,1,1.0,좆리스 ㅋㅋㅋ ㅋ,좆리스 ㅋㅋㅋ ㅋ,0.890786349773407
2024-08-25 22:03:55,병신 따잇 ㅋㅋㅋ,"ㅋㅋㅋㅋ
- dc official App",1,1.0,"병신 따잇 ㅋㅋㅋ ㅋㅋㅋㅋ
- dc official App",병신 따잇 ㅋㅋㅋ ㅋㅋㅋㅋ - dc official App,0.892636239528656
2024-08-25 22:03:56,가속을 시작합니다!!!,!!,1,1.0,가속을 시작합니다!!! !!,가속을 시작합니다!!! !!,0.0733591616153717
2024-08-25 22:03:56,따잇 ㅋㅋㅋ,ㅋㅋ,1,1.0,따잇 ㅋㅋㅋ ㅋㅋ,따잇 ㅋㅋㅋ ㅋㅋ,0.7425951957702637
2024-08-25 22:03:57,노리스 바로 따잇 ㅋㅋㅋ,,1,1.0,노리스 바로 따잇 ㅋㅋㅋ ,노리스 바로 따잇 ㅋㅋㅋ,0.6655590534210205
2024-08-25 22:03:56,십ㅋㅋㅋㅋㅋㅋㅋ,,1,1.0,십ㅋㅋㅋㅋㅋㅋㅋ ,십ㅋㅋㅋㅋㅋㅋㅋ,0.8813071846961975
2024-08-25 22:03:59,드가자 ㅋㅋ,,1,1.0,드가자 ㅋㅋ ,드가자 ㅋㅋ,0.28566646575927734
2024-08-25 22:03:59,저거 또 스타트 ㅋㅋㅋㅋㅋㄱ,,1,1.0,저거 또 스타트 ㅋㅋㅋㅋㅋㄱ ,저거 또 스타트 ㅋㅋㅋㅋㅋㄱ,0.4536071717739105
2024-08-25 22:03:59,막스우승ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,엌ㅋㅋ,1,1.0,막스우승ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 엌ㅋㅋ,막스우승ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 엌ㅋㅋ,0.6058266758918762
2024-08-25 22:04:00,따잇 ㅋㅋㅋㅋㅋ,,1,1.0,따잇 ㅋㅋㅋㅋㅋ ,따잇 ㅋㅋㅋㅋㅋ,0.7668118476867676
2024-08-25 22:04:00,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋ,1,1.0,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋ,0.49415385723114014
2024-08-25 22:04:00,노리스 따잇ㅋㅋㅋㅌ,ㅌㅋㅋㅌ,1,1.0,노리스 따잇ㅋㅋㅋㅌ ㅌㅋㅋㅌ,노리스 따잇ㅋㅋㅋㅌ ㅌㅋㅋㅌ,0.6514320969581604
2024-08-25 22:04:00,시발 무리스 ㅋㅋㅋ,ㅋㅋㅋ,1,1.0,시발 무리스 ㅋㅋㅋ ㅋㅋㅋ,시발 무리스 ㅋㅋㅋ ㅋㅋㅋ,0.8298590779304504
2024-08-25 22:04:01,바로 따이네ㅋㅋㅋㅋㅋㅋㅋㅋ,,1,1.0,바로 따이네ㅋㅋㅋㅋㅋㅋㅋㅋ ,바로 따이네ㅋㅋㅋㅋㅋㅋㅋㅋ,0.9079505801200867
2024-08-25 22:04:01,병신새끼ㅋㅋ,,1,1.0,병신새끼ㅋㅋ ,병신새끼ㅋㅋ,0.853351891040802
2024-08-25 22:04:02,ㅋㅋㅋㅋㅋㅋ 누리스 ㅂㅅ ㅋㄴㅋㅋ,,2,2.0,ㅋㅋㅋㅋㅋㅋ 누리스 ㅂㅅ ㅋㄴㅋㅋ ,ㅋㅋㅋㅋㅋㅋ 누리스 ㅂㅅ ㅋㄴㅋㅋ,0.9251865148544312
2024-08-25 22:04:02,대 리 스 ㅋㅋㅋㅋㅋ,,2,2.0,대 리 스 ㅋㅋㅋㅋㅋ ,대 리 스 ㅋㅋㅋㅋㅋ,0.5947715640068054
2024-08-25 22:04:02,저 미친새끼 ㅋㅋㅋㅋㅋ,,2,2.0,저 미친새끼 ㅋㅋㅋㅋㅋ ,저 미친새끼 ㅋㅋㅋㅋㅋ,0.9175492525100708
2024-08-25 22:04:02,진짜 병신이냐? ㅋㅋㅋㅋㅌㅋ,- dc official App,2,2.0,진짜 병신이냐? ㅋㅋㅋㅋㅌㅋ - dc official App,진짜 병신이냐? ㅋㅋㅋㅋㅌㅋ - dc official App,0.9394909739494324
2024-08-25 22:04:02,누리스 바로 뺏기내 씨발 ㅋㅋㅋㅋㅋㅋ,,2,2.0,누리스 바로 뺏기내 씨발 ㅋㅋㅋㅋㅋㅋ ,누리스 바로 뺏기내 씨발 ㅋㅋㅋㅋㅋㅋ,0.8652351498603821
2024-08-25 22:04:03,노짱 씨발 진짜 ㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋ,2,2.0,노짱 씨발 진짜 ㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋ,노짱 씨발 진짜 ㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋ,0.9157776236534119
2024-08-25 22:04:03,어휴 뉴리스 ㅋㅋㅌㅋ,,2,2.0,어휴 뉴리스 ㅋㅋㅌㅋ ,어휴 뉴리스 ㅋㅋㅌㅋ,0.9219165444374084
2024-08-25 22:04:03,바로따잇ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,2,2.0,바로따잇ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,바로따잇ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.6610651612281799
2024-08-25 22:04:03,누리스 존나 느리노 ㅋㅋㅋ,,2,2.0,누리스 존나 느리노 ㅋㅋㅋ ,누리스 존나 느리노 ㅋㅋㅋ,0.7253422141075134
2024-08-25 22:04:04,대황쥬지ㅋㅋㅋ,ㅋㅋ,2,2.0,대황쥬지ㅋㅋㅋ ㅋㅋ,대황쥬지ㅋㅋㅋ ㅋㅋ,0.5230756998062134
2024-08-25 22:04:03,애미 ㅋㅋㅋㅋ,ㅋㅋㅋㅋ,2,2.0,애미 ㅋㅋㅋㅋ ㅋㅋㅋㅋ,애미 ㅋㅋㅋㅋ ㅋㅋㅋㅋ,0.8957778215408325
2024-08-25 22:04:04,따따따잇ㅋㅋㅋ,- dc official App,2,2.0,따따따잇ㅋㅋㅋ - dc official App,따따따잇ㅋㅋㅋ - dc official App,0.5209130048751831
2024-08-25 22:04:04,좆리스 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,2,2.0,좆리스 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,좆리스 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.940784752368927
2024-08-25 22:04:04,누리스 ㅅㅂㅋㅋㅋㅋ,- dc official App,2,2.0,누리스 ㅅㅂㅋㅋㅋㅋ - dc official App,누리스 ㅅㅂㅋㅋㅋㅋ - dc official App,0.3360067903995514
2024-08-25 22:04:03,역시 개병신 누리스 ㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋ,2,2.0,역시 개병신 누리스 ㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋ,역시 개병신 누리스 ㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋ,0.9386892914772034
