post_timestamp,post_title,post_content,Lap_Label,LapNumber,combined_raw_text,processed_text,Toxicity_Score
2024-06-23 22:01:27,누구 연기나는데 벌써?,그 몽골 브레이크 터질때 연기처럼 순간 피어오른 기분이었는데,Before Lap,,누구 연기나는데 벌써? 그 몽골 브레이크 터질때 연기처럼 순간 피어오른 기분이었는데,누구 연기나는데 벌써? 그 몽골 브레이크 터질때 연기처럼 순간 피어오른 기분이었는데,0.1515522450208664
2024-06-23 22:01:29,여기서 한명 DNS한다,,Before Lap,,여기서 한명 DNS한다 ,여기서 한명 DNS한다,0.809888482093811
2024-06-23 22:02:29,막스 첫랩에 노리스랑 싸우다가 스핀각임,내가 그렇대,Before Lap,,막스 첫랩에 노리스랑 싸우다가 스핀각임 내가 그렇대,막스 첫랩에 노리스랑 싸우다가 스핀각임 내가 그렇대,0.35649675130844116
2024-06-23 22:02:47,그럼 막스 소프트 2개임?,썻던거 합쳐서,Before Lap,,그럼 막스 소프트 2개임? 썻던거 합쳐서,그럼 막스 소프트 2개임? 썻던거 합쳐서,0.14585985243320465
2024-06-23 22:02:48,케로 : 스페인 우승은 차빨챔이다,ㅋㅋㅋ,Before Lap,,케로 : 스페인 우승은 차빨챔이다 ㅋㅋㅋ,케로 : 스페인 우승은 차빨챔이다 ㅋㅋㅋ,0.4604381024837494
2024-06-23 22:02:54,해물탕 우승하면 갤 반응 어떨려나,어떨까,Before Lap,,해물탕 우승하면 갤 반응 어떨려나 어떨까,해물탕 우승하면 갤 반응 어떨려나 어떨까,0.6835348606109619
2024-06-23 22:02:54,한나눈나ㅏㅏㅏ,,Before Lap,,한나눈나ㅏㅏㅏ ,한나눈나ㅏㅏㅏ,0.11753088235855103
2024-06-23 22:03:14,대국왕 로켓스타트로 P7 드가자~,,Before Lap,,대국왕 로켓스타트로 P7 드가자~ ,대국왕 로켓스타트로 P7 드가자~,0.08692852407693863
2024-06-23 22:03:20,드가자ㅋㅋ,,Before Lap,,드가자ㅋㅋ ,드가자ㅋㅋ,0.3063220679759979
2024-06-23 22:03:32,드가자아아아아아,,Before Lap,,드가자아아아아아 ,드가자아아아아아,0.34774598479270935
2024-06-23 22:03:34,느릿....,,Before Lap,,느릿.... ,느릿....,0.3088274896144867
2024-06-23 22:03:35,드가자ㅏㅏ ㅋㅋㅋㅋㅋ,,Before Lap,,드가자ㅏㅏ ㅋㅋㅋㅋㅋ ,드가자ㅏㅏ ㅋㅋㅋㅋㅋ,0.5452618598937988
2024-06-23 22:03:36,중연) 페라리 엔진블로우 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,Before Lap,,중연) 페라리 엔진블로우 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,중연) 페라리 엔진블로우 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.4293503761291504
2024-06-23 22:03:38,드가자 ㅋㅋㅋㅋㅋ,,Before Lap,,드가자 ㅋㅋㅋㅋㅋ ,드가자 ㅋㅋㅋㅋㅋ,0.41032645106315613
2024-06-23 22:03:41,중연)체코 사인지 어뢰ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,",",Before Lap,,"중연)체코 사인지 어뢰ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,","중연)체코 사인지 어뢰ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,",0.6247595548629761
2024-06-23 22:03:42,드가자ㅏㅏㅏㅏㅏ,,Before Lap,,드가자ㅏㅏㅏㅏㅏ ,드가자ㅏㅏㅏㅏㅏ,0.2784368693828583
2024-06-23 22:03:43,가보자 막스,,Before Lap,,가보자 막스 ,가보자 막스,0.1438630372285843
2024-06-23 22:03:46,중연)몽노 동반리타 ㅋㅋㅋㅋㅋㅋ,ㅇ,Before Lap,,중연)몽노 동반리타 ㅋㅋㅋㅋㅋㅋ ㅇ,중연)몽노 동반리타 ㅋㅋㅋㅋㅋㅋ ㅇ,0.6075478196144104
2024-06-23 22:03:48,메르 포디움 드가자 ㅋㅋㅋ,,Before Lap,,메르 포디움 드가자 ㅋㅋㅋ ,메르 포디움 드가자 ㅋㅋㅋ,0.09521997720003128
2024-06-23 22:03:49,두기제 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,Before Lap,,두기제 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,두기제 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.40915530920028687
2024-06-23 22:03:53,기속을~~~~~~~ 시작했습니다!!! ㅋㅋㅋㅋ,,Before Lap,,기속을~~~~~~~ 시작했습니다!!! ㅋㅋㅋㅋ ,기속을~~~~~~~ 시작했습니다!!! ㅋㅋㅋㅋ,0.1297391802072525
2024-06-23 22:03:52,래이스 스따뜨ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,Before Lap,,래이스 스따뜨ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,래이스 스따뜨ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.4542022943496704
2024-06-23 22:03:55,가소글~~~시작합니다,ㅇㅇㅇㅇㅇㅇ,Before Lap,,가소글~~~시작합니다 ㅇㅇㅇㅇㅇㅇ,가소글~~~시작합니다 ㅇㅇㅇㅇㅇㅇ,0.5637786388397217
2024-06-23 22:03:56,ㄷㄱ ㅈㅋㅋㅋㅋ,,Before Lap,,ㄷㄱ ㅈㅋㅋㅋㅋ ,ㄷㄱ ㅈㅋㅋㅋㅋ,0.8018193244934082
2024-06-23 22:03:56,두걔재,,Before Lap,,두걔재 ,두걔재,0.560700535774231
2024-06-23 22:03:59,몽골 이 미친새끼 ㅋㅋㅋㅋㅋ,,1,1.0,몽골 이 미친새끼 ㅋㅋㅋㅋㅋ ,몽골 이 미친새끼 ㅋㅋㅋㅋㅋ,0.9263999462127686
2024-06-23 22:04:01,드가자~~~,가속을 시작합니다!,1,1.0,드가자~~~ 가속을 시작합니다!,드가자~~~ 가속을 시작합니다!,0.12542062997817993
2024-06-23 22:04:03,드가자ㅏㅏㅏㅏ,드가자ㅏㅏㅏ,1,1.0,드가자ㅏㅏㅏㅏ 드가자ㅏㅏㅏ,드가자ㅏㅏㅏㅏ 드가자ㅏㅏㅏ,0.46783214807510376
2024-06-23 22:04:05,러셀 ㄷㄷ,,1,1.0,러셀 ㄷㄷ ,러셀 ㄷㄷ,0.08877537399530411
2024-06-23 22:04:08,누리스 사망 ㅋㅋㅋㅋㅋㅋㅋ,,1,1.0,누리스 사망 ㅋㅋㅋㅋㅋㅋㅋ ,누리스 사망 ㅋㅋㅋㅋㅋㅋㅋ,0.5499039888381958
2024-06-23 22:04:08,좆됐다!!!!!,,1,1.0,좆됐다!!!!! ,좆됐다!!!!!,0.7787064909934998
2024-06-23 22:04:10,대자지 ㅋㅋㅋ ㅋㅋ,ㅋㅋㅋ,1,1.0,대자지 ㅋㅋㅋ ㅋㅋ ㅋㅋㅋ,대자지 ㅋㅋㅋ ㅋㅋ ㅋㅋㅋ,0.8013943433761597
2024-06-23 22:04:10,가자~~,"오~
- dc official App",1,1.0,"가자~~ 오~
- dc official App",가자~~ 오~ - dc official App,0.09159013628959656
2024-06-23 22:04:10,대황셀 ㅋㅋㅋㅋㅋㅋ,,1,1.0,대황셀 ㅋㅋㅋㅋㅋㅋ ,대황셀 ㅋㅋㅋㅋㅋㅋ,0.36083829402923584
2024-06-23 22:04:11,대쥬지ㄷㄷ,- dc official App,1,1.0,대쥬지ㄷㄷ - dc official App,대쥬지ㄷㄷ - dc official App,0.5866288542747498
2024-06-23 22:04:11,쥬지 ㄷㄷㄷㄷㄷ,,1,1.0,쥬지 ㄷㄷㄷㄷㄷ ,쥬지 ㄷㄷㄷㄷㄷ,0.8216729760169983
2024-06-23 22:04:12,대 황 셀,- dc official App,1,1.0,대 황 셀 - dc official App,대 황 셀 - dc official App,0.08956576138734818
2024-06-23 22:04:12,킹쥬지 ㅋㅋㅋㅋ,,1,1.0,킹쥬지 ㅋㅋㅋㅋ ,킹쥬지 ㅋㅋㅋㅋ,0.32015037536621094
2024-06-23 22:04:12,러셀 뭐노 ㅋㅋㅋㅋㅋㅋ,,1,1.0,러셀 뭐노 ㅋㅋㅋㅋㅋㅋ ,러셀 뭐노 ㅋㅋㅋㅋㅋㅋ,0.6510576009750366
2024-06-23 22:04:12,미친 러셀 ㅋㅋㅋㅋ,,1,1.0,미친 러셀 ㅋㅋㅋㅋ ,미친 러셀 ㅋㅋㅋㅋ,0.833918571472168
2024-06-23 22:04:13,와 쥬지 미친,,1,1.0,와 쥬지 미친 ,와 쥬지 미친,0.9231688976287842
2024-06-23 22:04:13,개씨발 대 쥬 지,,1,1.0,개씨발 대 쥬 지 ,개씨발 대 쥬 지,0.939879298210144
2024-06-23 22:04:14,캬 쥬지 헤으응,,1,1.0,캬 쥬지 헤으응 ,캬 쥬지 헤으응,0.9363628625869751
2024-06-23 22:04:14,대황 러셀 ㄷㄷㄷ,와,1,1.0,대황 러셀 ㄷㄷㄷ 와,대황 러셀 ㄷㄷㄷ 와,0.08232852071523666
2024-06-23 22:04:15,뜨루 고즈 러셀 ㅋㅋㅋㅋㅋ,,1,1.0,뜨루 고즈 러셀 ㅋㅋㅋㅋㅋ ,뜨루 고즈 러셀 ㅋㅋㅋㅋㅋ,0.3416096568107605
2024-06-23 22:04:15,쥬지 ㄷㄷ,,1,1.0,쥬지 ㄷㄷ ,쥬지 ㄷㄷ,0.855074405670166
2024-06-23 22:04:15,대 자 지 ㄷㄷㄷㄷ,,1,1.0,대 자 지 ㄷㄷㄷㄷ ,대 자 지 ㄷㄷㄷㄷ,0.9228258728981018
2024-06-23 22:04:16,대쥬지씨발ㅋㅋㅋㅋ,ㅋㅋㅋ,1,1.0,대쥬지씨발ㅋㅋㅋㅋ ㅋㅋㅋ,대쥬지씨발ㅋㅋㅋㅋ ㅋㅋㅋ,0.9451854825019836
2024-06-23 22:04:16,와 러셀 뭐냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,1,1.0,와 러셀 뭐냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,와 러셀 뭐냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.20164023339748383
2024-06-23 22:04:16,러셀 뭐야,,1,1.0,러셀 뭐야 ,러셀 뭐야,0.25457683205604553
2024-06-23 22:04:17,귀신같이 무관무브ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅇㅁ,1,1.0,귀신같이 무관무브ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅇㅁ,귀신같이 무관무브ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅇㅁ,0.9323933720588684
2024-06-23 22:04:18,대쥬지 ㅋㅋㅋㅋㅋ,,1,1.0,대쥬지 ㅋㅋㅋㅋㅋ ,대쥬지 ㅋㅋㅋㅋㅋ,0.9392895698547363
2024-06-23 22:04:18,대쥬지 ㄴㅋㅋㅋㅋ,,1,1.0,대쥬지 ㄴㅋㅋㅋㅋ ,대쥬지 ㄴㅋㅋㅋㅋ,0.9319923520088196
2024-06-23 22:04:18,씨벌 자지 미쳤다 ㅋㅋㅋㅋㅋ,ㅋㅋㅋ,1,1.0,씨벌 자지 미쳤다 ㅋㅋㅋㅋㅋ ㅋㅋㅋ,씨벌 자지 미쳤다 ㅋㅋㅋㅋㅋ ㅋㅋㅋ,0.9389299750328064
2024-06-23 22:04:19,쥬지 뭐냐?,,1,1.0,쥬지 뭐냐? ,쥬지 뭐냐?,0.887965738773346
2024-06-23 22:04:19,대 쥬 지,캬 ㅋㅋㅋㅋ,1,1.0,대 쥬 지 캬 ㅋㅋㅋㅋ,대 쥬 지 캬 ㅋㅋㅋㅋ,0.9339615106582642
2024-06-23 22:04:20,누리스 사망ㅋㅋㅋㅋㅋㅋㅋ,,1,1.0,누리스 사망ㅋㅋㅋㅋㅋㅋㅋ ,누리스 사망ㅋㅋㅋㅋㅋㅋㅋ,0.4665547013282776
2024-06-23 22:04:20,??????,- dc official App,1,1.0,?????? - dc official App,?????? - dc official App,0.2553851008415222
2024-06-23 22:04:20,노리스 머해 ㅅㅂ,ㅅㅂㅇ,1,1.0,노리스 머해 ㅅㅂ ㅅㅂㅇ,노리스 머해 ㅅㅂ ㅅㅂㅇ,0.8817030787467957
2024-06-23 22:04:21,대황셀 슈퍼스타트 뭐고 ㄷ+,ㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷ,1,1.0,대황셀 슈퍼스타트 뭐고 ㄷ+ ㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷ,대황셀 슈퍼스타트 뭐고 ㄷ+ ㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷ,0.08674006909132004
2024-06-23 22:04:22,러셀 ㅋㅋㅋㅋ,캐나다 순위노 ㅋㅋㅋ,1,1.0,러셀 ㅋㅋㅋㅋ 캐나다 순위노 ㅋㅋㅋ,러셀 ㅋㅋㅋㅋ 캐나다 순위노 ㅋㅋㅋ,0.6224138736724854
2024-06-23 22:04:22,근데 랜도는 왜 팬이 많은거임?,"선수 비하 목적도 아니고 팬들 꼽주려는것도 아님. 단순 궁금증임!
그냥 가볍게 그랑프리 몇번 챙겨보고 페라리 응원하는 티포시인데, 인스타나 외국 커뮤 보면 랜도 팬 진짜 많고 유명하드라.
과거 이야기라던지 다른거라든지 그렇게 팬이 많은 이유가 있음?",1,1.0,"근데 랜도는 왜 팬이 많은거임? 선수 비하 목적도 아니고 팬들 꼽주려는것도 아님. 단순 궁금증임!
그냥 가볍게 그랑프리 몇번 챙겨보고 페라리 응원하는 티포시인데, 인스타나 외국 커뮤 보면 랜도 팬 진짜 많고 유명하드라.
과거 이야기라던지 다른거라든지 그렇게 팬이 많은 이유가 있음?","근데 랜도는 왜 팬이 많은거임? 선수 비하 목적도 아니고 팬들 꼽주려는것도 아님. 단순 궁금증임! 그냥 가볍게 그랑프리 몇번 챙겨보고 페라리 응원하는 티포시인데, 인스타나 외국 커뮤 보면 랜도 팬 진짜 많고 유명하드라. 과거 이야기라던지 다른거라든지 그렇게 팬이 많은 이유가 있음?",0.11290338635444641
2024-06-23 22:04:22,대쥬지 ㄷㄷㄷㄷㄷㄷ,가자시발,1,1.0,대쥬지 ㄷㄷㄷㄷㄷㄷ 가자시발,대쥬지 ㄷㄷㄷㄷㄷㄷ 가자시발,0.9323527812957764
2024-06-23 22:04:22,러셀 컄ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"ㅋㅋㅋㅋㅋ
- dc official App",1,1.0,"러셀 컄ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋ
- dc official App",러셀 컄ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋ - dc official App,0.7334148287773132
2024-06-23 22:04:22,대 쥬 지 ㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋ,1,1.0,대 쥬 지 ㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋㅋ,대 쥬 지 ㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋㅋ,0.9232596755027771
2024-06-23 22:04:23,대자지 ㅋㅋㅋㅋㅋㅋ,,1,1.0,대자지 ㅋㅋㅋㅋㅋㅋ ,대자지 ㅋㅋㅋㅋㅋㅋ,0.8258698582649231
2024-06-23 22:04:23,어차피 러셀은 막스 못버텨서 싱글벙글 ㅋㅋㅋㅋ,,1,1.0,어차피 러셀은 막스 못버텨서 싱글벙글 ㅋㅋㅋㅋ ,어차피 러셀은 막스 못버텨서 싱글벙글 ㅋㅋㅋㅋ,0.7912614345550537
2024-06-23 22:04:23,대 쥬 지 무친놈,- dc official App,1,1.0,대 쥬 지 무친놈 - dc official App,대 쥬 지 무친놈 - dc official App,0.9261462688446045
2024-06-23 22:04:16,대 러 셀,,1,1.0,대 러 셀 ,대 러 셀,0.17737755179405212
2024-06-23 22:04:24,미친 대쥬디,ㄷ,1,1.0,미친 대쥬디 ㄷ,미친 대쥬디 ㄷ,0.9146150946617126
2024-06-23 22:04:24,러샐 섹스,ㅅㅅ,1,1.0,러샐 섹스 ㅅㅅ,러샐 섹스 ㅅㅅ,0.9019078612327576
2024-06-23 22:04:24,씨발 ㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1,1.0,씨발 ㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,씨발 ㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.8708389401435852
2024-06-23 22:04:26,러셀 미친ㅋㅋㅋㅋㅋ,개쩌내ㅋㅋㅋㅋ,1,1.0,러셀 미친ㅋㅋㅋㅋㅋ 개쩌내ㅋㅋㅋㅋ,러셀 미친ㅋㅋㅋㅋㅋ 개쩌내ㅋㅋㅋㅋ,0.20378926396369934
2024-06-23 22:04:27,러셀 뭐야 ㅋㅋㅋㅋ,ㅋㅋㅋㅋ,1,1.0,러셀 뭐야 ㅋㅋㅋㅋ ㅋㅋㅋㅋ,러셀 뭐야 ㅋㅋㅋㅋ ㅋㅋㅋㅋ,0.422529935836792
2024-06-23 22:04:28,대 쥬 지 ㅋㅋㅋㅋㅋ,,1,1.0,대 쥬 지 ㅋㅋㅋㅋㅋ ,대 쥬 지 ㅋㅋㅋㅋㅋ,0.9275194406509399
2024-06-23 22:04:29,쥬지 뭐노 ㅋㅋ,ㅅㄱ,1,1.0,쥬지 뭐노 ㅋㅋ ㅅㄱ,쥬지 뭐노 ㅋㅋ ㅅㄱ,0.9447655081748962
2024-06-23 22:04:29,알론소 숏컷 ㅋㅋ,,1,1.0,알론소 숏컷 ㅋㅋ ,알론소 숏컷 ㅋㅋ,0.8040152788162231
2024-06-23 22:04:29,대쥬지ㅋㅋㅋㅋㅋㅋㅋ,,1,1.0,대쥬지ㅋㅋㅋㅋㅋㅋㅋ ,대쥬지ㅋㅋㅋㅋㅋㅋㅋ,0.9402076601982117
2024-06-23 22:04:29,누리스 뭐했냐 ㄷㄷ,ㅇㅇ,1,1.0,누리스 뭐했냐 ㄷㄷ ㅇㅇ,누리스 뭐했냐 ㄷㄷ ㅇㅇ,0.23346953094005585
2024-06-23 22:04:29,노리스 뭐하노ㅋㅋㅋ,ㅅㅂㅋㅋㅋㅋㅋ,1,1.0,노리스 뭐하노ㅋㅋㅋ ㅅㅂㅋㅋㅋㅋㅋ,노리스 뭐하노ㅋㅋㅋ ㅅㅂㅋㅋㅋㅋㅋ,0.8494817018508911
2024-06-23 22:04:30,아니 이게뭐놐ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,메르가 1위?,1,1.0,아니 이게뭐놐ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 메르가 1위?,아니 이게뭐놐ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 메르가 1위?,0.7536901831626892
2024-06-23 22:04:30,피아제 미쳤노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 개빠르다,,1,1.0,피아제 미쳤노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 개빠르다 ,피아제 미쳤노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 개빠르다,0.6290597319602966
2024-06-23 22:04:31,대 쥬 지,- dc official App,1,1.0,대 쥬 지 - dc official App,대 쥬 지 - dc official App,0.9143272638320923
2024-06-23 22:04:31,황셀 보법이 다른 주행ㄷㄷㄷㄷㄷㄷㄷㄷ,ㄷㄷㄷㄷㄷㄷ,1,1.0,황셀 보법이 다른 주행ㄷㄷㄷㄷㄷㄷㄷㄷ ㄷㄷㄷㄷㄷㄷ,황셀 보법이 다른 주행ㄷㄷㄷㄷㄷㄷㄷㄷ ㄷㄷㄷㄷㄷㄷ,0.1993110477924347
2024-06-23 22:04:31,노리스 따잇ㅋㅋㅋㅋㅋㅋㅋㅋ,,1,1.0,노리스 따잇ㅋㅋㅋㅋㅋㅋㅋㅋ ,노리스 따잇ㅋㅋㅋㅋㅋㅋㅋㅋ,0.6925346851348877
2024-06-23 22:04:32,와 경기 12신줄 알고 안보다가 실수로 켰는데 하네 ㄷ,못볼뻔 ㅋㅋ,1,1.0,와 경기 12신줄 알고 안보다가 실수로 켰는데 하네 ㄷ 못볼뻔 ㅋㅋ,와 경기 12신줄 알고 안보다가 실수로 켰는데 하네 ㄷ 못볼뻔 ㅋㅋ,0.09952539205551147
2024-06-23 22:04:34,헤으으응꼴렼ㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋ,1,1.0,헤으으응꼴렼ㅋㅋㅋㅋㅋㅋㅋ ㅋㅋ,헤으으응꼴렼ㅋㅋㅋㅋㅋㅋㅋ ㅋㅋ,0.9450488686561584
2024-06-23 22:04:34,대자지 씨발섹스뽀뽀쬭ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,- dc official App,1,1.0,대자지 씨발섹스뽀뽀쬭ㅋㅋㅋㅋㅋㅋㅋㅋㅋ - dc official App,대자지 씨발섹스뽀뽀쬭ㅋㅋㅋㅋㅋㅋㅋㅋㅋ - dc official App,0.9414868354797363
2024-06-23 22:04:35,황셀 ㄷㄷㄷㄷ,ㄷㄷㄷㄷ,1,1.0,황셀 ㄷㄷㄷㄷ ㄷㄷㄷㄷ,황셀 ㄷㄷㄷㄷ ㄷㄷㄷㄷ,0.17577576637268066
2024-06-23 22:04:36,와 노리스 씹 그냥 벌려주네 ㅋㅋ,- dc official App,1,1.0,와 노리스 씹 그냥 벌려주네 ㅋㅋ - dc official App,와 노리스 씹 그냥 벌려주네 ㅋㅋ - dc official App,0.9475568532943726
2024-06-23 22:04:37,어케했노,ㄷㄷ,1,1.0,어케했노 ㄷㄷ,어케했노 ㄷㄷ,0.533469021320343
