post_timestamp,post_title,post_content,Lap_Label,LapNumber,combined_raw_text,processed_text,Toxicity_Score
2024-11-24 15:01:01,쥬지 우승 하자!!!,ㅅㅅ,Before Lap,,쥬지 우승 하자!!! ㅅㅅ,쥬지 우승 하자!!! ㅅㅅ,0.7136067748069763
2024-11-24 15:01:03,기온 18도면 메르 비상 아님?,엉뜨 다시 괴로울 온도ㅋㅋㅋ,Before Lap,,기온 18도면 메르 비상 아님? 엉뜨 다시 괴로울 온도ㅋㅋㅋ,기온 18도면 메르 비상 아님? 엉뜨 다시 괴로울 온도ㅋㅋㅋ,0.37877169251441956
2024-11-24 15:01:07,치킨 먹어야해서 중계 못 달림 ㅋㅋ,ㄷㄱㅈ ㅋㅋ,Before Lap,,치킨 먹어야해서 중계 못 달림 ㅋㅋ ㄷㄱㅈ ㅋㅋ,치킨 먹어야해서 중계 못 달림 ㅋㅋ ㄷㄱㅈ ㅋㅋ,0.9172466993331909
2024-11-24 15:01:10,타낙 ㅅㅂ 자력챔 할수있는것도 아니면 좀 사리지,아오,Before Lap,,타낙 ㅅㅂ 자력챔 할수있는것도 아니면 좀 사리지 아오,타낙 ㅅㅂ 자력챔 할수있는것도 아니면 좀 사리지 아오,0.9405083060264587
2024-11-24 15:01:19,메르 과열 각이네 ㅋㅋㅋ,,Before Lap,,메르 과열 각이네 ㅋㅋㅋ ,메르 과열 각이네 ㅋㅋㅋ,0.26228204369544983
2024-11-24 15:01:21,18도면 다시 메르 엉뜨 이슈 나오나 ㅋㅋㅋ,,Before Lap,,18도면 다시 메르 엉뜨 이슈 나오나 ㅋㅋㅋ ,18도면 다시 메르 엉뜨 이슈 나오나 ㅋㅋㅋ,0.18441909551620483
2024-11-24 15:01:24,와 저 비싼 티켓값이 30만명이면,얼마야,Before Lap,,와 저 비싼 티켓값이 30만명이면 얼마야,와 저 비싼 티켓값이 30만명이면 얼마야,0.18376189470291138
2024-11-24 15:01:31,콜라핀토 14그리드 아님?,반파되서 바꼈나?,1,1.0,콜라핀토 14그리드 아님? 반파되서 바꼈나?,콜라핀토 14그리드 아님? 반파되서 바꼈나?,0.17692938446998596
2024-11-24 15:01:35,왜 레드불 온보드는 맨날 우주선 소리남?,평기어소리라 해도 다른팀에 비해 너무 큰거 아닌가,1,1.0,왜 레드불 온보드는 맨날 우주선 소리남? 평기어소리라 해도 다른팀에 비해 너무 큰거 아닌가,왜 레드불 온보드는 맨날 우주선 소리남? 평기어소리라 해도 다른팀에 비해 너무 큰거 아닌가,0.16415710747241974
2024-11-24 15:01:55,오늘 원스탑 가능하냐?,- dc official App,1,1.0,오늘 원스탑 가능하냐? - dc official App,오늘 원스탑 가능하냐? - dc official App,0.11875645816326141
2024-11-24 15:01:59,치킨 드가자,황올 드가자,1,1.0,치킨 드가자 황올 드가자,치킨 드가자 황올 드가자,0.24842768907546997
2024-11-24 15:02:20,비닐봉다리 휘날리네ㅋㅋㅋ,역시 시가지,1,1.0,비닐봉다리 휘날리네ㅋㅋㅋ 역시 시가지,비닐봉다리 휘날리네ㅋㅋㅋ 역시 시가지,0.9217123985290527
2024-11-24 15:02:23,교통중계 개웃기네,ㅋㅋㅋㅋㅋ,1,1.0,교통중계 개웃기네 ㅋㅋㅋㅋㅋ,교통중계 개웃기네 ㅋㅋㅋㅋㅋ,0.42266103625297546
2024-11-24 15:02:28,비닐 날리는거 보소 ㅋㅋ,,1,1.0,비닐 날리는거 보소 ㅋㅋ ,비닐 날리는거 보소 ㅋㅋ,0.2967817783355713
2024-11-24 15:02:36,저걸 다고치네,- dc official App,1,1.0,저걸 다고치네 - dc official App,저걸 다고치네 - dc official App,0.13050304353237152
2024-11-24 15:02:44,스피어 2-3시간 독점적으로 쓰는 비용 얼마나올려나,ㄹㅇ....,1,1.0,스피어 2-3시간 독점적으로 쓰는 비용 얼마나올려나 ㄹㅇ....,스피어 2-3시간 독점적으로 쓰는 비용 얼마나올려나 ㄹㅇ....,0.34469345211982727
2024-11-24 15:02:46,치킨은?,지코바 드가자 ㅋㅋ,1,1.0,치킨은? 지코바 드가자 ㅋㅋ,치킨은? 지코바 드가자 ㅋㅋ,0.17936977744102478
2024-11-24 15:02:50,ㅈㄴ 기대된다,"ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
- dc official App",1,1.0,"ㅈㄴ 기대된다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
- dc official App",ㅈㄴ 기대된다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ - dc official App,0.14174234867095947
2024-11-24 15:02:58,빙판같냐 ㄷ,얼은거가터,1,1.0,빙판같냐 ㄷ 얼은거가터,빙판같냐 ㄷ 얼은거가터,0.28612107038497925
2024-11-24 15:02:58,친자호소인 입갤,ㅋㅋ,1,1.0,친자호소인 입갤 ㅋㅋ,친자호소인 입갤 ㅋㅋ,0.8963958024978638
2024-11-24 15:03:06,난 돈 없어서 치킨 말고 닭똥집 먹는다 ㅠㅠ,,1,1.0,난 돈 없어서 치킨 말고 닭똥집 먹는다 ㅠㅠ ,난 돈 없어서 치킨 말고 닭똥집 먹는다 ㅠㅠ,0.49094831943511963
2024-11-24 15:03:14,호너 폭삭 늙었노,,1,1.0,호너 폭삭 늙었노 ,호너 폭삭 늙었노,0.943434476852417
2024-11-24 15:03:31,‏ 위 ‏ 오늘 르끌레르 순위는,ㅋㅋ,2,2.0,‏ 위 ‏ 오늘 르끌레르 순위는 ㅋㅋ,‏ 위 ‏ 오늘 르끌레르 순위는 ㅋㅋ,0.10668659210205078
2024-11-24 15:03:36,가자갖가ㅏㅈ,ㅇ,2,2.0,가자갖가ㅏㅈ ㅇ,가자갖가ㅏㅈ ㅇ,0.6231662631034851
2024-11-24 15:03:40,아 긴장되는데,,2,2.0,아 긴장되는데 ,아 긴장되는데,0.05416790023446083
2024-11-24 15:03:45,드가자,ㄲㄲ,2,2.0,드가자 ㄲㄲ,드가자 ㄲㄲ,0.39981311559677124
2024-11-24 15:03:47,막스 선 넘은거 아니냐,프론트윙이 더 앞에 있는거같지 왜,2,2.0,막스 선 넘은거 아니냐 프론트윙이 더 앞에 있는거같지 왜,막스 선 넘은거 아니냐 프론트윙이 더 앞에 있는거같지 왜,0.1417384147644043
2024-11-24 15:03:49,호시장님 많이 늙었네,이마 주름이..,2,2.0,호시장님 많이 늙었네 이마 주름이..,호시장님 많이 늙었네 이마 주름이..,0.5475015640258789
2024-11-24 15:03:51,치킨 존나 부럽네,"새우깡 씹고있는데
- dc official App",2,2.0,"치킨 존나 부럽네 새우깡 씹고있는데
- dc official App",치킨 존나 부럽네 새우깡 씹고있는데 - dc official App,0.17409789562225342
2024-11-24 15:03:52,wrc 의선이햄 왔노 ㅋㅋ,토요타회장도 왔네,2,2.0,wrc 의선이햄 왔노 ㅋㅋ 토요타회장도 왔네,wrc 의선이햄 왔노 ㅋㅋ 토요타회장도 왔네,0.6077846884727478
2024-11-24 15:03:55,핑크색 둘째줄 겁나 낯설다,ㅋㅋ,2,2.0,핑크색 둘째줄 겁나 낯설다 ㅋㅋ,핑크색 둘째줄 겁나 낯설다 ㅋㅋ,0.24798257648944855
2024-11-24 15:04:00,ㄱㄱㄱㄱㄱㄱㄱ,,2,2.0,ㄱㄱㄱㄱㄱㄱㄱ ,ㄱㄱㄱㄱㄱㄱㄱ,0.10972295701503754
2024-11-24 15:04:04,드가자,,2,2.0,드가자 ,드가자,0.2380509078502655
2024-11-24 15:04:05,가속을~~~~시작합니다,ㄱㅈㅇㄱㅈㅇㄱㅈㅇ,2,2.0,가속을~~~~시작합니다 ㄱㅈㅇㄱㅈㅇㄱㅈㅇ,가속을~~~~시작합니다 ㄱㅈㅇㄱㅈㅇㄱㅈㅇ,0.17432473599910736
2024-11-24 15:04:10,드가자 ㅋㅋㅋㅋ,,2,2.0,드가자 ㅋㅋㅋㅋ ,드가자 ㅋㅋㅋㅋ,0.4322230815887451
2024-11-24 15:04:11,드가자 ㅋㅋㅋㅋㅋㅋㅋ,,2,2.0,드가자 ㅋㅋㅋㅋㅋㅋㅋ ,드가자 ㅋㅋㅋㅋㅋㅋㅋ,0.4877510964870453
2024-11-24 15:04:15,쥬지 스타트 섹스고,ㅇ,2,2.0,쥬지 스타트 섹스고 ㅇ,쥬지 스타트 섹스고 ㅇ,0.9267874360084534
2024-11-24 15:04:18,드가자ㅋㅋ,ㄱㄱㄱㄱ,2,2.0,드가자ㅋㅋ ㄱㄱㄱㄱ,드가자ㅋㅋ ㄱㄱㄱㄱ,0.46854138374328613
2024-11-24 15:04:19,드가자~~~,,2,2.0,드가자~~~ ,드가자~~~,0.28452908992767334
2024-11-24 15:04:21,대 황 끌,,2,2.0,대 황 끌 ,대 황 끌,0.312661737203598
2024-11-24 15:04:23,황끌ㅋㅋㅋㅋㅋ,- dc official App,2,2.0,황끌ㅋㅋㅋㅋㅋ - dc official App,황끌ㅋㅋㅋㅋㅋ - dc official App,0.24566835165023804
2024-11-24 15:04:23,황라리 23획득ㅋㅌㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋ,2,2.0,황라리 23획득ㅋㅌㅋㅋㅋㅋㅋ ㅋㅋㅋㅋ,황라리 23획득ㅋㅌㅋㅋㅋㅋㅋ ㅋㅋㅋㅋ,0.8860194683074951
2024-11-24 15:04:25,2끌레 ㄷㄷㄷㄷ,,2,2.0,2끌레 ㄷㄷㄷㄷ ,2끌레 ㄷㄷㄷㄷ,0.9355704188346863
2024-11-24 15:04:25,대황끌 ㅅㅅㅅㅅㅅㅅㅅ,,2,2.0,대황끌 ㅅㅅㅅㅅㅅㅅㅅ ,대황끌 ㅅㅅㅅㅅㅅㅅㅅ,0.18705755472183228
2024-11-24 15:04:26,대황끌ㅋㅋㅋㅋ,캬,2,2.0,대황끌ㅋㅋㅋㅋ 캬,대황끌ㅋㅋㅋㅋ 캬,0.11670992523431778
2024-11-24 15:04:26,대 황 끌,,2,2.0,대 황 끌 ,대 황 끌,0.312661737203598
2024-11-24 15:04:27,대 황 끌,- dc official App,2,2.0,대 황 끌 - dc official App,대 황 끌 - dc official App,0.21416690945625305
2024-11-24 15:04:27,대 황 끌,- dc official App,2,2.0,대 황 끌 - dc official App,대 황 끌 - dc official App,0.21416690945625305
2024-11-24 15:04:27,스타트 고수 ㅋㅋㅋㅋㅋㅋ,,2,2.0,스타트 고수 ㅋㅋㅋㅋㅋㅋ ,스타트 고수 ㅋㅋㅋㅋㅋㅋ,0.144623801112175
2024-11-24 15:04:28,르끌 시발 ㅋㅋㅋㅋㅋㅋㅋ,,2,2.0,르끌 시발 ㅋㅋㅋㅋㅋㅋㅋ ,르끌 시발 ㅋㅋㅋㅋㅋㅋㅋ,0.8452630043029785
2024-11-24 15:04:30,대 끌 레 르,,2,2.0,대 끌 레 르 ,대 끌 레 르,0.8511614203453064
2024-11-24 15:04:30,르끌 좋았다 ㅅㅅ,,2,2.0,르끌 좋았다 ㅅㅅ ,르끌 좋았다 ㅅㅅ,0.12341184914112091
2024-11-24 15:04:31,황 끌 레 르,ㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷ,2,2.0,황 끌 레 르 ㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷ,황 끌 레 르 ㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷ,0.44882604479789734
2024-11-24 15:04:33,대황끌 ㅋㅋㅋㅋㅋㅋㅋ,,2,2.0,대황끌 ㅋㅋㅋㅋㅋㅋㅋ ,대황끌 ㅋㅋㅋㅋㅋㅋㅋ,0.2735957205295563
2024-11-24 15:04:35,황끌 ㅅㅅ,- dc official App,2,2.0,황끌 ㅅㅅ - dc official App,황끌 ㅅㅅ - dc official App,0.4420521557331085
2024-11-24 15:04:36,누구랑은 다르게 스타트 잘하노 ㅋㅋㅋㅋ,,2,2.0,누구랑은 다르게 스타트 잘하노 ㅋㅋㅋㅋ ,누구랑은 다르게 스타트 잘하노 ㅋㅋㅋㅋ,0.17617157101631165
2024-11-24 15:04:36,대황끌,ㅅㅅㅅㅅ,2,2.0,대황끌 ㅅㅅㅅㅅ,대황끌 ㅅㅅㅅㅅ,0.12451544404029846
2024-11-24 15:04:36,씨발 가슬리❗+❗+❗+❗+❗+❗+❗+❗+❗+,,2,2.0,씨발 가슬리❗+❗+❗+❗+❗+❗+❗+❗+❗+ ,씨발 가슬리❗+❗+❗+❗+❗+❗+❗+❗+❗+,0.7010836005210876
2024-11-24 15:04:39,릌글 스타트 뭐노 ㄷㄷㄷㄷ,ㄷㄷㄷㄷㄷ,2,2.0,릌글 스타트 뭐노 ㄷㄷㄷㄷ ㄷㄷㄷㄷㄷ,릌글 스타트 뭐노 ㄷㄷㄷㄷ ㄷㄷㄷㄷㄷ,0.2707526981830597
2024-11-24 15:04:43,포트윈 드가자,,2,2.0,포트윈 드가자 ,포트윈 드가자,0.10393783450126648
2024-11-24 15:04:44,황끌 스타트 개고수,미쳤다,2,2.0,황끌 스타트 개고수 미쳤다,황끌 스타트 개고수 미쳤다,0.07616236060857773
2024-11-24 15:04:48,츠노다 잘 막았다 오,캬,2,2.0,츠노다 잘 막았다 오 캬,츠노다 잘 막았다 오 캬,0.10028184205293655
2024-11-24 15:04:49,르맘은 아닌데 르끌 이번 스타트 개잘했노ㄷㄷ,,2,2.0,르맘은 아닌데 르끌 이번 스타트 개잘했노ㄷㄷ ,르맘은 아닌데 르끌 이번 스타트 개잘했노ㄷㄷ,0.10857267677783966
2024-11-24 15:04:51,대 르 끌,캬 P4 > P1 가자,2,2.0,대 르 끌 캬 P4 > P1 가자,대 르 끌 캬 P4 > P1 가자,0.1329328864812851
2024-11-24 15:04:52,가슬리 막아!!!! 막으라고!!!,제발,2,2.0,가슬리 막아!!!! 막으라고!!! 제발,가슬리 막아!!!! 막으라고!!! 제발,0.37536755204200745
2024-11-24 15:04:52,포투윈가나ㅋㅋㅋ,,2,2.0,포투윈가나ㅋㅋㅋ ,포투윈가나ㅋㅋㅋ,0.17669785022735596
2024-11-24 15:04:53,대 르 끌,시발 지리노,2,2.0,대 르 끌 시발 지리노,대 르 끌 시발 지리노,0.8494127988815308
2024-11-24 15:04:55,이대로 일단 가저아아아아아,,2,2.0,이대로 일단 가저아아아아아 ,이대로 일단 가저아아아아아,0.10311999171972275
2024-11-24 15:04:56,아오 사랑스러운자식,,2,2.0,아오 사랑스러운자식 ,아오 사랑스러운자식,0.08931542187929153
2024-11-24 15:05:02,꺼몬 꺼몬 ㅋㅋㅋㅋㅋ,ㅌㅋㅋㅋ,3,3.0,꺼몬 꺼몬 ㅋㅋㅋㅋㅋ ㅌㅋㅋㅋ,꺼몬 꺼몬 ㅋㅋㅋㅋㅋ ㅌㅋㅋㅋ,0.8074275851249695
2024-11-24 15:05:08,무관따위하곤 다른 대 황 끌,ㅋㅋㅋㅋㅋㅋㅋㅋ,3,3.0,무관따위하곤 다른 대 황 끌 ㅋㅋㅋㅋㅋㅋㅋㅋ,무관따위하곤 다른 대 황 끌 ㅋㅋㅋㅋㅋㅋㅋㅋ,0.7833268642425537
2024-11-24 15:05:08,막노 동반 리타 << 원하면 개추 ㅋㅋ,,3,3.0,막노 동반 리타 << 원하면 개추 ㅋㅋ ,막노 동반 리타 << 원하면 개추 ㅋㅋ,0.704331636428833
2024-11-24 15:05:09,가슬리 노리스 존나 막아라ㅋㅋ,- dc official App,3,3.0,가슬리 노리스 존나 막아라ㅋㅋ - dc official App,가슬리 노리스 존나 막아라ㅋㅋ - dc official App,0.3897216022014618
2024-11-24 15:05:15,"""defend like lion""",,3,3.0,"""defend like lion"" ","""defend like lion""",0.5833486318588257
2024-11-24 15:05:15,르끌 언제부터 스타트 장인됐냐ㅋㅋㅋㅋㅋ,순위 안끌어올리는걸 본적이 없는느낌ㅋㅋㅋㅋㅋㅋ,3,3.0,르끌 언제부터 스타트 장인됐냐ㅋㅋㅋㅋㅋ 순위 안끌어올리는걸 본적이 없는느낌ㅋㅋㅋㅋㅋㅋ,르끌 언제부터 스타트 장인됐냐ㅋㅋㅋㅋㅋ 순위 안끌어올리는걸 본적이 없는느낌ㅋㅋㅋㅋㅋㅋ,0.5216584801673889
2024-11-24 15:05:20,오우야ㅋㅋㅋ,ㅋㅋㅋ,3,3.0,오우야ㅋㅋㅋ ㅋㅋㅋ,오우야ㅋㅋㅋ ㅋㅋㅋ,0.3403846025466919
2024-11-24 15:05:35,르끌 우승 드가자 ㅅㅂㅋㅋㅋㅋㅋ,,3,3.0,르끌 우승 드가자 ㅅㅂㅋㅋㅋㅋㅋ ,르끌 우승 드가자 ㅅㅂㅋㅋㅋㅋㅋ,0.6004035472869873
2024-11-24 15:05:38,체코 따였네ㅋㅋㅋ,ㅋㅋ,3,3.0,체코 따였네ㅋㅋㅋ ㅋㅋ,체코 따였네ㅋㅋㅋ ㅋㅋ,0.9164737462997437
2024-11-24 15:05:38,방금 해설 나만 야했냐?,닿으면 안돼는곳에 닿아버려어어어어엇..!,3,3.0,방금 해설 나만 야했냐? 닿으면 안돼는곳에 닿아버려어어어어엇..!,방금 해설 나만 야했냐? 닿으면 안돼는곳에 닿아버려어어어어엇..!,0.6874678730964661
2024-11-24 15:05:39,편의점 ㅅㅂ ㅋㅋㄱㄱㄲ,,3,3.0,편의점 ㅅㅂ ㅋㅋㄱㄱㄲ ,편의점 ㅅㅂ ㅋㅋㄱㄱㄲ,0.8361365795135498
2024-11-24 15:05:44,편의점 ㄹㅇ 마음에 듬,ㅋㅋ,3,3.0,편의점 ㄹㅇ 마음에 듬 ㅋㅋ,편의점 ㄹㅇ 마음에 듬 ㅋㅋ,0.07040867209434509
2024-11-24 15:05:46,대관우 ㄷㄷ,- dc official App,3,3.0,대관우 ㄷㄷ - dc official App,대관우 ㄷㄷ - dc official App,0.09025570750236511
2024-11-24 15:05:48,대관우 ㅋㅋ,,3,3.0,대관우 ㅋㅋ ,대관우 ㅋㅋ,0.1538447141647339
2024-11-24 15:05:51,뉴비들 자신감 좀 붙으니까 미친듯이 푸시하는데,ㄷㄷ,3,3.0,뉴비들 자신감 좀 붙으니까 미친듯이 푸시하는데 ㄷㄷ,뉴비들 자신감 좀 붙으니까 미친듯이 푸시하는데 ㄷㄷ,0.6380882263183594
2024-11-24 15:05:52,대황관우,캬,3,3.0,대황관우 캬,대황관우 캬,0.07041887938976288
2024-11-24 15:05:59,콜라 차 고쳐서 저기있는건가,ㅇㅇ,3,3.0,콜라 차 고쳐서 저기있는건가 ㅇㅇ,콜라 차 고쳐서 저기있는건가 ㅇㅇ,0.21842463314533234
2024-11-24 15:06:01,대 관 우,- dc official App,3,3.0,대 관 우 - dc official App,대 관 우 - dc official App,0.11047401279211044
2024-11-24 15:06:01,르끌레 스타트날먹 점점 좋아지네,걸핏하면 한두그리드 슥 먹고 지나가냐,3,3.0,르끌레 스타트날먹 점점 좋아지네 걸핏하면 한두그리드 슥 먹고 지나가냐,르끌레 스타트날먹 점점 좋아지네 걸핏하면 한두그리드 슥 먹고 지나가냐,0.34136533737182617
2024-11-24 15:06:01,로슨 존나잘하노,- dc official App,3,3.0,로슨 존나잘하노 - dc official App,로슨 존나잘하노 - dc official App,0.18693992495536804
2024-11-24 15:06:04,저기서 배틀을 하노 ㄷㄷ,,3,3.0,저기서 배틀을 하노 ㄷㄷ ,저기서 배틀을 하노 ㄷㄷ,0.17454740405082703
2024-11-24 15:06:07,리암로슨 미친놈이노 ㅋㅋ,,3,3.0,리암로슨 미친놈이노 ㅋㅋ ,리암로슨 미친놈이노 ㅋㅋ,0.8778467774391174
2024-11-24 15:06:10,관우 포인트 가능하냐 ㅋㅋㅋ,- dc official App,3,3.0,관우 포인트 가능하냐 ㅋㅋㅋ - dc official App,관우 포인트 가능하냐 ㅋㅋㅋ - dc official App,0.2779412269592285
2024-11-24 15:06:10,체코 왜 계속 떡락하노,- dc official App,3,3.0,체코 왜 계속 떡락하노 - dc official App,체코 왜 계속 떡락하노 - dc official App,0.2421545684337616
2024-11-24 15:06:14,로슨 존나 불나방이네 ㅋㅋㅋㅋㅋㅋ,배틀 개잘하노 ㅋㅋㅋㅋㅋ,3,3.0,로슨 존나 불나방이네 ㅋㅋㅋㅋㅋㅋ 배틀 개잘하노 ㅋㅋㅋㅋㅋ,로슨 존나 불나방이네 ㅋㅋㅋㅋㅋㅋ 배틀 개잘하노 ㅋㅋㅋㅋㅋ,0.768671989440918
2024-11-24 15:06:19,하위권 배틀 개빡세노ㅋㅋ,맛있다,3,3.0,하위권 배틀 개빡세노ㅋㅋ 맛있다,하위권 배틀 개빡세노ㅋㅋ 맛있다,0.12223006784915924
2024-11-24 15:06:21,아오 체황ㅋㅋ,ㅋㅋ,3,3.0,아오 체황ㅋㅋ ㅋㅋ,아오 체황ㅋㅋ ㅋㅋ,0.33220455050468445
2024-11-24 15:06:25,체코 무려 16위 ㅋㅋㅋㅋㅋㅋ,,3,3.0,체코 무려 16위 ㅋㅋㅋㅋㅋㅋ ,체코 무려 16위 ㅋㅋㅋㅋㅋㅋ,0.6414856314659119
2024-11-24 15:06:29,가슬리 곧 따이겠네,,3,3.0,가슬리 곧 따이겠네 ,가슬리 곧 따이겠네,0.9113415479660034
2024-11-24 15:06:31,체코 어디까지 떨어지냐,ㅋㅋㅋ,3,3.0,체코 어디까지 떨어지냐 ㅋㅋㅋ,체코 어디까지 떨어지냐 ㅋㅋㅋ,0.39578408002853394
2024-11-24 15:06:31,체황 더 떨어졌네 ㅋㅋㅋㅋ,,3,3.0,체황 더 떨어졌네 ㅋㅋㅋㅋ ,체황 더 떨어졌네 ㅋㅋㅋㅋ,0.17669835686683655
2024-11-24 15:06:40,노리스 왜 처지냐,,4,4.0,노리스 왜 처지냐 ,노리스 왜 처지냐,0.48629236221313477
2024-11-24 15:06:41,와 확실히 빠른게 느껴짐 ㄷㄷ,접촉있으면 ㅈ되겠는데?,4,4.0,와 확실히 빠른게 느껴짐 ㄷㄷ 접촉있으면 ㅈ되겠는데?,와 확실히 빠른게 느껴짐 ㄷㄷ 접촉있으면 ㅈ되겠는데?,0.3407087028026581
2024-11-24 15:06:42,쟤는 어떻게 국적도 모나코냐,사람 자체가 걍 살아움직이는 낭만이다,4,4.0,쟤는 어떻게 국적도 모나코냐 사람 자체가 걍 살아움직이는 낭만이다,쟤는 어떻게 국적도 모나코냐 사람 자체가 걍 살아움직이는 낭만이다,0.667199969291687
2024-11-24 15:06:44,체코 ㅅㅂ 똠한테 시비털리냐,ㅋㅋㅋㅋㅋㅋㅋ,4,4.0,체코 ㅅㅂ 똠한테 시비털리냐 ㅋㅋㅋㅋㅋㅋㅋ,체코 ㅅㅂ 똠한테 시비털리냐 ㅋㅋㅋㅋㅋㅋㅋ,0.9484434723854065
2024-11-24 15:06:52,병신은 1자리 따였네,이새끼 진짜 F1 왜함?,4,4.0,병신은 1자리 따였네 이새끼 진짜 F1 왜함?,병신은 1자리 따였네 이새끼 진짜 F1 왜함?,0.9567549228668213
2024-11-24 15:07:02,알국왕 포지션 몇 개 못 올렸네,,4,4.0,알국왕 포지션 몇 개 못 올렸네 ,알국왕 포지션 몇 개 못 올렸네,0.27149710059165955
2024-11-24 15:07:16,맥라렌 이번에 차가 별로임? 아님 걍 드라이버들이 못하는건가,ㅇㅇ??,4,4.0,맥라렌 이번에 차가 별로임? 아님 걍 드라이버들이 못하는건가 ㅇㅇ??,맥라렌 이번에 차가 별로임? 아님 걍 드라이버들이 못하는건가 ㅇㅇ??,0.7827870845794678
2024-11-24 15:07:21,러셀 따이는건 시간문젠가,ㅇㅇ,4,4.0,러셀 따이는건 시간문젠가 ㅇㅇ,러셀 따이는건 시간문젠가 ㅇㅇ,0.9018029570579529
2024-11-24 15:07:22,레드불보다 알핀이 빠르다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,4,4.0,레드불보다 알핀이 빠르다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,레드불보다 알핀이 빠르다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.24713440239429474
2024-11-24 15:07:27,쥬지 가보자,,4,4.0,쥬지 가보자 ,쥬지 가보자,0.8329260349273682
2024-11-24 15:07:47,두 대만 빠지면 따거 포인트권 ㄷㄷ,,4,4.0,두 대만 빠지면 따거 포인트권 ㄷㄷ ,두 대만 빠지면 따거 포인트권 ㄷㄷ,0.09964683651924133
2024-11-24 15:07:49,쥬지 패랩 섹스,ㅇ,4,4.0,쥬지 패랩 섹스 ㅇ,쥬지 패랩 섹스 ㅇ,0.9361752867698669
