post_timestamp,post_title,post_content,Lap_Label,LapNumber,combined_raw_text,processed_text,Toxicity_Score
2024-09-22 21:01:03,물탕이햄 타깎노 선언 ㄷㄷㄷㄷㄷ,,Before Lap,,물탕이햄 타깎노 선언 ㄷㄷㄷㄷㄷ ,물탕이햄 타깎노 선언 ㄷㄷㄷㄷㄷ,0.48659902811050415
2024-09-22 21:01:04,경의 도박 ㄷㄷㄷ,"ㄷㄷ
- dc official App",Before Lap,,"경의 도박 ㄷㄷㄷ ㄷㄷ
- dc official App",경의 도박 ㄷㄷㄷ ㄷㄷ - dc official App,0.263501912355423
2024-09-22 21:01:04,해밀턴 시작하자마자 그 그림 그리는거?,"헉
- dc official App",Before Lap,,"해밀턴 시작하자마자 그 그림 그리는거? 헉
- dc official App",해밀턴 시작하자마자 그 그림 그리는거? 헉 - dc official App,0.10470757633447647
2024-09-22 21:01:05,경 소프트?,,Before Lap,,경 소프트? ,경 소프트?,0.2828197479248047
2024-09-22 21:01:06,경 도박 뭔데 ㅋㅋㅋㅋ,ㅋㅋㅋ,Before Lap,,경 도박 뭔데 ㅋㅋㅋㅋ ㅋㅋㅋ,경 도박 뭔데 ㅋㅋㅋㅋ ㅋㅋㅋ,0.6823493242263794
2024-09-22 21:01:07,경의 소프트 ㄷㄷ,,Before Lap,,경의 소프트 ㄷㄷ ,경의 소프트 ㄷㄷ,0.07481355220079422
2024-09-22 21:01:09,소프트물탕 ㅋㅋㅋㅋ,뭔깡이나ㅓ,Before Lap,,소프트물탕 ㅋㅋㅋㅋ 뭔깡이나ㅓ,소프트물탕 ㅋㅋㅋㅋ 뭔깡이나ㅓ,0.9311783909797668
2024-09-22 21:01:09,대물탕 소프트로 1위 따겠다는 의지 ㄷㄷ,,Before Lap,,대물탕 소프트로 1위 따겠다는 의지 ㄷㄷ ,대물탕 소프트로 1위 따겠다는 의지 ㄷㄷ,0.2610567510128021
2024-09-22 21:01:14,123 ㅈㄴ 재밈ㅅ겠는데,와 소프트 ㅋㅋㅋㅋ,Before Lap,,123 ㅈㄴ 재밈ㅅ겠는데 와 소프트 ㅋㅋㅋㅋ,123 ㅈㄴ 재밈ㅅ겠는데 와 소프트 ㅋㅋㅋㅋ,0.4413149952888489
2024-09-22 21:01:15,러셀에게 배운 도박 ㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋ,Before Lap,,러셀에게 배운 도박 ㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋ,러셀에게 배운 도박 ㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋ,0.8603178262710571
2024-09-22 21:01:17,물탕이햄 소프트하네 ㅋㅋㅋㅋ,,Before Lap,,물탕이햄 소프트하네 ㅋㅋㅋㅋ ,물탕이햄 소프트하네 ㅋㅋㅋㅋ,0.5431841015815735
2024-09-22 21:01:19,경 시발 시작부터 '품격' 일발장전 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,엌ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,Before Lap,,경 시발 시작부터 '품격' 일발장전 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 엌ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,경 시발 시작부터 '품격' 일발장전 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 엌ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.9183763861656189
2024-09-22 21:01:21,경의 품격 나오냐?,기대한다ㅋㅋㅋ,Before Lap,,경의 품격 나오냐? 기대한다ㅋㅋㅋ,경의 품격 나오냐? 기대한다ㅋㅋㅋ,0.11137481778860092
2024-09-22 21:01:23,해밀턴 뭔데?,3위에 소프트는 엄청난 도박인데 ㅋ,Before Lap,,해밀턴 뭔데? 3위에 소프트는 엄청난 도박인데 ㅋ,해밀턴 뭔데? 3위에 소프트는 엄청난 도박인데 ㅋ,0.4964207112789154
2024-09-22 21:01:28,몽물대전각이노 ㅋㅋㅋ,컄,Before Lap,,몽물대전각이노 ㅋㅋㅋ 컄,몽물대전각이노 ㅋㅋㅋ 컄,0.8963224291801453
2024-09-22 21:01:28,피완 벗기기 드가자~~~~,,Before Lap,,피완 벗기기 드가자~~~~ ,피완 벗기기 드가자~~~~,0.6347584128379822
2024-09-22 21:01:31,소프트 하드로 타이어깎음??,,Before Lap,,소프트 하드로 타이어깎음?? ,소프트 하드로 타이어깎음??,0.23569037020206451
2024-09-22 21:01:31,노리스는 왜 왔다갔다 안하냐,,Before Lap,,노리스는 왜 왔다갔다 안하냐 ,노리스는 왜 왔다갔다 안하냐,0.20396845042705536
2024-09-22 21:01:32,알국왕 첫코너에서 4위까지 올라가자 ㅅㅅ,,Before Lap,,알국왕 첫코너에서 4위까지 올라가자 ㅅㅅ ,알국왕 첫코너에서 4위까지 올라가자 ㅅㅅ,0.0929274633526802
2024-09-22 21:01:36,사인츠 솦도박 안 하네,"하나 남은거 해볼만해보이는데
- dc official App",Before Lap,,"사인츠 솦도박 안 하네 하나 남은거 해볼만해보이는데
- dc official App",사인츠 솦도박 안 하네 하나 남은거 해볼만해보이는데 - dc official App,0.11181659996509552
2024-09-22 21:01:38,르끌이 포메이션 랩 돌다가 꼴박한게 언제임?,그때 찰스 르클럭 자아가 장악했던거임?,Before Lap,,르끌이 포메이션 랩 돌다가 꼴박한게 언제임? 그때 찰스 르클럭 자아가 장악했던거임?,르끌이 포메이션 랩 돌다가 꼴박한게 언제임? 그때 찰스 르클럭 자아가 장악했던거임?,0.42227858304977417
2024-09-22 21:01:39,소프트 원스탑 가능함?,소프트시작하네,Before Lap,,소프트 원스탑 가능함? 소프트시작하네,소프트 원스탑 가능함? 소프트시작하네,0.10750734061002731
2024-09-22 21:01:41,해물탕 피아스트리 할 예정임?,?,Before Lap,,해물탕 피아스트리 할 예정임? ?,해물탕 피아스트리 할 예정임? ?,0.3542057275772095
2024-09-22 21:01:43,메르 과욕ㅋㅋㅋ,아..,Before Lap,,메르 과욕ㅋㅋㅋ 아..,메르 과욕ㅋㅋㅋ 아..,0.3627932667732239
2024-09-22 21:01:43,경의 품격으로 셒카 발동후 피트인 전략ㅋㅋㅋ,,Before Lap,,경의 품격으로 셒카 발동후 피트인 전략ㅋㅋㅋ ,경의 품격으로 셒카 발동후 피트인 전략ㅋㅋㅋ,0.12460342049598694
2024-09-22 21:01:44,세엑스 고고슈우우웃!,- dc official App,Before Lap,,세엑스 고고슈우우웃! - dc official App,세엑스 고고슈우우웃! - dc official App,0.6925773620605469
2024-09-22 21:01:49,스타트때 노리스 3위로 내려가는거 아니냐,경의 소프트 심상치 않다,Before Lap,,스타트때 노리스 3위로 내려가는거 아니냐 경의 소프트 심상치 않다,스타트때 노리스 3위로 내려가는거 아니냐 경의 소프트 심상치 않다,0.10451170057058334
2024-09-22 21:01:50,??? : 너 스타트 개못하잖아,ㄹㅇㅋㅋ,Before Lap,,??? : 너 스타트 개못하잖아 ㄹㅇㅋㅋ,??? : 너 스타트 개못하잖아 ㄹㅇㅋㅋ,0.9314559102058411
2024-09-22 21:01:53,막스 해밀턴 박을 거 같으면 개추 ㅋㅋㅋㅋㅋㅋ,,Before Lap,,막스 해밀턴 박을 거 같으면 개추 ㅋㅋㅋㅋㅋㅋ ,막스 해밀턴 박을 거 같으면 개추 ㅋㅋㅋㅋㅋㅋ,0.850944459438324
2024-09-22 21:01:54,하필 리카도도 소프트라 믿음이 안가농ㅋㅋ,ㅋㅋㅋㅋ,Before Lap,,하필 리카도도 소프트라 믿음이 안가농ㅋㅋ ㅋㅋㅋㅋ,하필 리카도도 소프트라 믿음이 안가농ㅋㅋ ㅋㅋㅋㅋ,0.6450886726379395
2024-09-22 21:01:58,저거 좀 간진데?,- dc official App,Before Lap,,저거 좀 간진데? - dc official App,저거 좀 간진데? - dc official App,0.1671125292778015
2024-09-22 21:02:00,와 샌즈 ㅋㅋ,,Before Lap,,와 샌즈 ㅋㅋ ,와 샌즈 ㅋㅋ,0.0728071853518486
2024-09-22 21:02:03,소프트 = 담구고 빠르게 핏하겠다,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1,1.0,소프트 = 담구고 빠르게 핏하겠다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,소프트 = 담구고 빠르게 핏하겠다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.8202121257781982
2024-09-22 21:02:04,물탕이 노리스 몽골 둘중 한놈은 담구겠네,ㅋㅋㅋㅋㅋ,1,1.0,물탕이 노리스 몽골 둘중 한놈은 담구겠네 ㅋㅋㅋㅋㅋ,물탕이 노리스 몽골 둘중 한놈은 담구겠네 ㅋㅋㅋㅋㅋ,0.94291752576828
2024-09-22 21:02:05,그래픽 뭐노 ㅋㅋ,- dc official App,1,1.0,그래픽 뭐노 ㅋㅋ - dc official App,그래픽 뭐노 ㅋㅋ - dc official App,0.23667670786380768
2024-09-22 21:02:09,개쩐다 ㄷㄷㄷ,- dc official App,1,1.0,개쩐다 ㄷㄷㄷ - dc official App,개쩐다 ㄷㄷㄷ - dc official App,0.06421127915382385
2024-09-22 21:02:09,오늘 정배 투스탑임?,원스탑이면 소프트 힘들지않나,1,1.0,오늘 정배 투스탑임? 원스탑이면 소프트 힘들지않나,오늘 정배 투스탑임? 원스탑이면 소프트 힘들지않나,0.12992273271083832
2024-09-22 21:02:09,아오 싱가폴 야경 보니 또 가고 싶네,ㅇㅇ,1,1.0,아오 싱가폴 야경 보니 또 가고 싶네 ㅇㅇ,아오 싱가폴 야경 보니 또 가고 싶네 ㅇㅇ,0.05499982461333275
2024-09-22 21:02:12,드가자드가자,- dc official App,1,1.0,드가자드가자 - dc official App,드가자드가자 - dc official App,0.314826637506485
2024-09-22 21:02:13,경 소프트 노가 몽 막는동안 둘다 따먹겠다 아님?,"쓰리썸은 역시 대물탕
- dc official App",1,1.0,"경 소프트 노가 몽 막는동안 둘다 따먹겠다 아님? 쓰리썸은 역시 대물탕
- dc official App",경 소프트 노가 몽 막는동안 둘다 따먹겠다 아님? 쓰리썸은 역시 대물탕 - dc official App,0.9505360722541809
2024-09-22 21:02:13,저거 cg냐 아니면 진짜 건물에 비치는거냐,"ㄷㄷ
- dc official App",1,1.0,"저거 cg냐 아니면 진짜 건물에 비치는거냐 ㄷㄷ
- dc official App",저거 cg냐 아니면 진짜 건물에 비치는거냐 ㄷㄷ - dc official App,0.1725083589553833
2024-09-22 21:02:13,건물로 표시하는 거 오…,,1,1.0,건물로 표시하는 거 오… ,건물로 표시하는 거 오…,0.07963676750659943
2024-09-22 21:02:14,17싱가폴 재입갤각 나오는데이거,,1,1.0,17싱가폴 재입갤각 나오는데이거 ,17싱가폴 재입갤각 나오는데이거,0.21700319647789001
2024-09-22 21:02:15,!!!예배!!!!,바 랍 미 다,1,1.0,!!!예배!!!! 바 랍 미 다,!!!예배!!!! 바 랍 미 다,0.07195119559764862
2024-09-22 21:02:16,노리스 1등 뺏기기 3분 전,,1,1.0,노리스 1등 뺏기기 3분 전 ,노리스 1등 뺏기기 3분 전,0.1662689596414566
2024-09-22 21:02:16,와 호텔을 저렇게 활용하노,창의성 쩌네,1,1.0,와 호텔을 저렇게 활용하노 창의성 쩌네,와 호텔을 저렇게 활용하노 창의성 쩌네,0.08206990361213684
2024-09-22 21:02:25,경의품격 기대한다 ㅋㅋㅋㅋ,ㅋㅋㅋ,1,1.0,경의품격 기대한다 ㅋㅋㅋㅋ ㅋㅋㅋ,경의품격 기대한다 ㅋㅋㅋㅋ ㅋㅋㅋ,0.11410793662071228
2024-09-22 21:02:28,베이센즈 선수 저거 CG지?,진짜냐?,1,1.0,베이센즈 선수 저거 CG지? 진짜냐?,베이센즈 선수 저거 CG지? 진짜냐?,0.5611020922660828
2024-09-22 21:02:33,2008년 ㅋㅋㅋ,,1,1.0,2008년 ㅋㅋㅋ ,2008년 ㅋㅋㅋ,0.7238208055496216
2024-09-22 21:02:42,근데 저기 거의 아침만큼 밝은거 같노,,1,1.0,근데 저기 거의 아침만큼 밝은거 같노 ,근데 저기 거의 아침만큼 밝은거 같노,0.07545442134141922
2024-09-22 21:02:44,나 뉴비인ㅇ데,"소프트 하드 미디움 차이가뭐죠?
- dc official App",1,1.0,"나 뉴비인ㅇ데 소프트 하드 미디움 차이가뭐죠?
- dc official App",나 뉴비인ㅇ데 소프트 하드 미디움 차이가뭐죠? - dc official App,0.1420745998620987
2024-09-22 21:02:46,오늘 스타트도 랜도는 베르스타펜에게 따이겠지,ㅇㅇ,1,1.0,오늘 스타트도 랜도는 베르스타펜에게 따이겠지 ㅇㅇ,오늘 스타트도 랜도는 베르스타펜에게 따이겠지 ㅇㅇ,0.7471493482589722
2024-09-22 21:02:46,시작하자마자 사고날 것 같냐 왜,P1 노리스 + P2 몽골 + P3 소프트낀 물탕경..? 이거 완전..,1,1.0,시작하자마자 사고날 것 같냐 왜 P1 노리스 + P2 몽골 + P3 소프트낀 물탕경..? 이거 완전..,시작하자마자 사고날 것 같냐 왜 P1 노리스 + P2 몽골 + P3 소프트낀 물탕경..? 이거 완전..,0.5804358124732971
2024-09-22 21:02:51,니코 포디움 가고 성불하자…,,1,1.0,니코 포디움 가고 성불하자… ,니코 포디움 가고 성불하자…,0.8309695720672607
2024-09-22 21:02:54,나이트 섹스!!!!,"이게 진짜 섹수지
- dc official App",1,1.0,"나이트 섹스!!!! 이게 진짜 섹수지
- dc official App",나이트 섹스!!!! 이게 진짜 섹수지 - dc official App,0.8850507140159607
2024-09-22 21:03:00,그럼 저게 가짜겠냐?,ㄹㅇ,1,1.0,그럼 저게 가짜겠냐? ㄹㅇ,그럼 저게 가짜겠냐? ㄹㅇ,0.4377773106098175
2024-09-22 21:03:04,제발 노리스 스타트에서 따여라 제발,,1,1.0,제발 노리스 스타트에서 따여라 제발 ,제발 노리스 스타트에서 따여라 제발,0.8223485350608826
2024-09-22 21:03:09,중연) 노리스 따잇 ㅋㅋㅋㅋㅋㅋ,,1,1.0,중연) 노리스 따잇 ㅋㅋㅋㅋㅋㅋ ,중연) 노리스 따잇 ㅋㅋㅋㅋㅋㅋ,0.716378390789032
2024-09-22 21:03:10,f1 역사상 첫 나이트 레이스가 그 사고였다고???,,1,1.0,f1 역사상 첫 나이트 레이스가 그 사고였다고??? ,f1 역사상 첫 나이트 레이스가 그 사고였다고???,0.3404622972011566
2024-09-22 21:03:17,ㅈㄴ 많네 진짜,,1,1.0,ㅈㄴ 많네 진짜 ,ㅈㄴ 많네 진짜,0.6093305349349976
2024-09-22 21:03:17,해밀턴 언더컷으로 이득 보겠다는거 같은데,흠,1,1.0,해밀턴 언더컷으로 이득 보겠다는거 같은데 흠,해밀턴 언더컷으로 이득 보겠다는거 같은데 흠,0.3186616897583008
2024-09-22 21:03:21,뭔가 스타트 사고 날삘인데,"뭔가 뭔가임
터질때가 됐다",1,1.0,"뭔가 스타트 사고 날삘인데 뭔가 뭔가임
터질때가 됐다",뭔가 스타트 사고 날삘인데 뭔가 뭔가임 터질때가 됐다,0.4842185974121094
2024-09-22 21:03:23,보타스는 사전트 밑이네,ㅋㅋ,1,1.0,보타스는 사전트 밑이네 ㅋㅋ,보타스는 사전트 밑이네 ㅋㅋ,0.16936275362968445
2024-09-22 21:03:26,작년 르끌레가 소프트로 원스탑,"세이프티카때 피트인 미디엄인 사인스랑 같은랩 피트인
르끌이 처진건 피트스탑후 트래픽에 걸려서 순위 하락함",1,1.0,"작년 르끌레가 소프트로 원스탑 세이프티카때 피트인 미디엄인 사인스랑 같은랩 피트인
르끌이 처진건 피트스탑후 트래픽에 걸려서 순위 하락함",작년 르끌레가 소프트로 원스탑 세이프티카때 피트인 미디엄인 사인스랑 같은랩 피트인 르끌이 처진건 피트스탑후 트래픽에 걸려서 순위 하락함,0.21757058799266815
2024-09-22 21:03:26,몽골제발 제발 가자,,1,1.0,몽골제발 제발 가자 ,몽골제발 제발 가자,0.6715523600578308
2024-09-22 21:03:30,중연) 노몽물 단체 멸망ㅋㅋㅋ,,1,1.0,중연) 노몽물 단체 멸망ㅋㅋㅋ ,중연) 노몽물 단체 멸망ㅋㅋㅋ,0.9347769618034363
2024-09-22 21:03:32,26만명ㅋㅋㅋㅋ,ㄷㄷ,1,1.0,26만명ㅋㅋㅋㅋ ㄷㄷ,26만명ㅋㅋㅋㅋ ㄷㄷ,0.692486584186554
2024-09-22 21:03:32,스타스 대형사고 개추 ㅋㅋㅋㅋ,,1,1.0,스타스 대형사고 개추 ㅋㅋㅋㅋ ,스타스 대형사고 개추 ㅋㅋㅋㅋ,0.7033582329750061
2024-09-22 21:03:34,주황단 개많네,싱가폴인데 신기하네,1,1.0,주황단 개많네 싱가폴인데 신기하네,주황단 개많네 싱가폴인데 신기하네,0.13446639478206635
2024-09-22 21:03:33,중연) 경의품격 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,1,1.0,중연) 경의품격 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,중연) 경의품격 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.2693817615509033
2024-09-22 21:03:34,전부다 폰쳐들고 패고싶네 진심 아,ㅋㅋ,1,1.0,전부다 폰쳐들고 패고싶네 진심 아 ㅋㅋ,전부다 폰쳐들고 패고싶네 진심 아 ㅋㅋ,0.9542739391326904
2024-09-22 21:03:36,빠중)노리스 개같이 따잇ㅋㅋㅋㅋㅋㅋㅋㅋ,,1,1.0,빠중)노리스 개같이 따잇ㅋㅋㅋㅋㅋㅋㅋㅋ ,빠중)노리스 개같이 따잇ㅋㅋㅋㅋㅋㅋㅋㅋ,0.9518997669219971
2024-09-22 21:03:42,오늘 원스탑이지?,"투스탑 나올까?
- dc official App",1,1.0,"오늘 원스탑이지? 투스탑 나올까?
- dc official App",오늘 원스탑이지? 투스탑 나올까? - dc official App,0.11862214654684067
2024-09-22 21:03:46,드가자드가자드가자,ㅇ,1,1.0,드가자드가자드가자 ㅇ,드가자드가자드가자 ㅇ,0.7159510254859924
2024-09-22 21:03:46,리카도 시트는 썰 없음?,이번이 마지막 오프닝이다 이런건 걍 드립임? 얘 시트 어떻게 될지 썰 없음????,1,1.0,리카도 시트는 썰 없음? 이번이 마지막 오프닝이다 이런건 걍 드립임? 얘 시트 어떻게 될지 썰 없음????,리카도 시트는 썰 없음? 이번이 마지막 오프닝이다 이런건 걍 드립임? 얘 시트 어떻게 될지 썰 없음????,0.5325601696968079
2024-09-22 21:03:46,페라리 제발,- dc official App,1,1.0,페라리 제발 - dc official App,페라리 제발 - dc official App,0.15945546329021454
2024-09-22 21:03:48,중연) 알론소 첫랩 리드 ㅋㅋㅋ,,1,1.0,중연) 알론소 첫랩 리드 ㅋㅋㅋ ,중연) 알론소 첫랩 리드 ㅋㅋㅋ,0.12661387026309967
2024-09-22 21:03:51,노리스 따잇 드가야겟지,"ㄱㄱㄱ
- dc official App",2,2.0,"노리스 따잇 드가야겟지 ㄱㄱㄱ
- dc official App",노리스 따잇 드가야겟지 ㄱㄱㄱ - dc official App,0.1376468539237976
2024-09-22 21:03:51,i got damaged 입갤 예정 ㅋㅋㅋㅋ,,2,2.0,i got damaged 입갤 예정 ㅋㅋㅋㅋ ,i got damaged 입갤 예정 ㅋㅋㅋㅋ,0.6221740245819092
2024-09-22 21:03:58,윌리엄스 제발,,2,2.0,윌리엄스 제발 ,윌리엄스 제발,0.1590239256620407
2024-09-22 21:03:59,국왕님 로켓스타트 제발,,2,2.0,국왕님 로켓스타트 제발 ,국왕님 로켓스타트 제발,0.06168781593441963
2024-09-22 21:03:59,드가자아아,,2,2.0,드가자아아 ,드가자아아,0.1771819144487381
