post_timestamp,post_title,post_content,Lap_Label,LapNumber,combined_raw_text,processed_text,Toxicity_Score
2024-03-24 13:02:42,로슨 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋ,2,2.0,로슨 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋ,로슨 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋ,0.4484978914260864
2024-03-24 13:02:48,리카도 앳됐다 ㅋㅋㅋㅋ,,2,2.0,리카도 앳됐다 ㅋㅋㅋㅋ ,리카도 앳됐다 ㅋㅋㅋㅋ,0.9310488700866699
2024-03-24 13:02:49,로슨 빨리 시트 내놓으라는 표정이노,,2,2.0,로슨 빨리 시트 내놓으라는 표정이노 ,로슨 빨리 시트 내놓으라는 표정이노,0.25969094038009644
2024-03-24 13:02:58,물탕이햄은 최근에 호주에서 우승 못했었네,,2,2.0,물탕이햄은 최근에 호주에서 우승 못했었네 ,물탕이햄은 최근에 호주에서 우승 못했었네,0.2223195731639862
2024-03-24 13:02:59,팬카 밴먹었다고 하지 않았냐?,왜 다운포스 받는 속도 아닌데도 멀쩡하게 천장에 매달려있음?,2,2.0,팬카 밴먹었다고 하지 않았냐? 왜 다운포스 받는 속도 아닌데도 멀쩡하게 천장에 매달려있음?,팬카 밴먹었다고 하지 않았냐? 왜 다운포스 받는 속도 아닌데도 멀쩡하게 천장에 매달려있음?,0.17784109711647034
2024-03-24 13:03:10,대런은 로슨한테 자리 넘겨야,"타이어 테스트 도르도 너무 우려먹었다 ㄹㅇ
- dc official App",2,2.0,"대런은 로슨한테 자리 넘겨야 타이어 테스트 도르도 너무 우려먹었다 ㄹㅇ
- dc official App",대런은 로슨한테 자리 넘겨야 타이어 테스트 도르도 너무 우려먹었다 ㄹㅇ - dc official App,0.5129622220993042
2024-03-24 13:03:14,잘해줘 보타스 젭알,,2,2.0,잘해줘 보타스 젭알 ,잘해줘 보타스 젭알,0.1462143212556839
2024-03-24 13:03:29,딱 맞춰서 밥 다먹었다,섹스 출발 ㅋㅋ,3,3.0,딱 맞춰서 밥 다먹었다 섹스 출발 ㅋㅋ,딱 맞춰서 밥 다먹었다 섹스 출발 ㅋㅋ,0.8595095872879028
2024-03-24 13:03:38,가자아아아아아,,3,3.0,가자아아아아아 ,가자아아아아아,0.08727260679006577
2024-03-24 13:03:47,드가자~,ㅂ,3,3.0,드가자~ ㅂ,드가자~ ㅂ,0.5276892185211182
2024-03-24 13:03:47,자 드가자 ~,,3,3.0,자 드가자 ~ ,자 드가자 ~,0.2583948075771332
2024-03-24 13:03:51,ㄷㄱㅈ,,3,3.0,ㄷㄱㅈ ,ㄷㄱㅈ,0.5949201583862305
2024-03-24 13:03:51,드가자 ㅋㅋㅋㅋㅋㅋㅋㅋ,,3,3.0,드가자 ㅋㅋㅋㅋㅋㅋㅋㅋ ,드가자 ㅋㅋㅋㅋㅋㅋㅋㅋ,0.5299045443534851
2024-03-24 13:03:52,레이스 스따뜨ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,3,3.0,레이스 스따뜨ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,레이스 스따뜨ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.36887428164482117
2024-03-24 13:03:53,야스 출발ㄷㄷ,,3,3.0,야스 출발ㄷㄷ ,야스 출발ㄷㄷ,0.7626023888587952
2024-03-24 13:03:54,드가자 ㅋㅋㅋ,ㅋㅋ,3,3.0,드가자 ㅋㅋㅋ ㅋㅋ,드가자 ㅋㅋㅋ ㅋㅋ,0.5735353827476501
2024-03-24 13:03:56,드가좤ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,3,3.0,드가좤ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,드가좤ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.595291793346405
2024-03-24 13:04:04,무빵ㅋㅋㅋㅋ,- dc official App,3,3.0,무빵ㅋㅋㅋㅋ - dc official App,무빵ㅋㅋㅋㅋ - dc official App,0.6429055333137512
2024-03-24 13:04:06,here we go ㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅇㅇㅁㄴㅇ,3,3.0,here we go ㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅇㅇㅁㄴㅇ,here we go ㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅇㅇㅁㄴㅇ,0.7897207140922546
2024-03-24 13:04:07,막스 우승 ㅅㄱ,,3,3.0,막스 우승 ㅅㄱ ,막스 우승 ㅅㄱ,0.17790067195892334
2024-03-24 13:04:15,레이스 종료 자러감 ㅂㅂ,,3,3.0,레이스 종료 자러감 ㅂㅂ ,레이스 종료 자러감 ㅂㅂ,0.7259379625320435
2024-03-24 13:04:21,드가자ㅋㅋㅋㅋ,ㅋㅋㅋ,3,3.0,드가자ㅋㅋㅋㅋ ㅋㅋㅋ,드가자ㅋㅋㅋㅋ ㅋㅋㅋ,0.6258304119110107
2024-03-24 13:04:19,사고도 없노 ㅅㅂ,,3,3.0,사고도 없노 ㅅㅂ ,사고도 없노 ㅅㅂ,0.5734682083129883
2024-03-24 13:04:27,막스우승 ㄹㅇㅋㅋ,아 노잼,3,3.0,막스우승 ㄹㅇㅋㅋ 아 노잼,막스우승 ㄹㅇㅋㅋ 아 노잼,0.22743400931358337
2024-03-24 13:04:32,노잼,ㄹㅇ,3,3.0,노잼 ㄹㅇ,노잼 ㄹㅇ,0.5390630960464478
2024-03-24 13:04:32,속보) 막스 베르스타펜 호주 그랑프리 우승,,3,3.0,속보) 막스 베르스타펜 호주 그랑프리 우승 ,속보) 막스 베르스타펜 호주 그랑프리 우승,0.14513979852199554
2024-03-24 13:04:35,(경기종료) 막스 베르스타펜 우승,ㅅㄱ,3,3.0,(경기종료) 막스 베르스타펜 우승 ㅅㄱ,(경기종료) 막스 베르스타펜 우승 ㅅㄱ,0.21561528742313385
2024-03-24 13:04:38,막스 우승 확정 ㅋㅋㅋㅋㅋㅋㅋ,"ㅋㅋㅋㅋㅋ
- dc official App",3,3.0,"막스 우승 확정 ㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋ
- dc official App",막스 우승 확정 ㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋ - dc official App,0.25859180092811584
2024-03-24 13:04:41,벌써 멀어지네 십 ㅋㅋㅋㅋ,,3,3.0,벌써 멀어지네 십 ㅋㅋㅋㅋ ,벌써 멀어지네 십 ㅋㅋㅋㅋ,0.854503870010376
2024-03-24 13:04:43,1랩 충돌이 아무도 없는거야?,개노잼,3,3.0,1랩 충돌이 아무도 없는거야? 개노잼,1랩 충돌이 아무도 없는거야? 개노잼,0.6570407748222351
2024-03-24 13:04:40,이걸 무빵으로 가네;;,- dc official App,3,3.0,이걸 무빵으로 가네;; - dc official App,이걸 무빵으로 가네;; - dc official App,0.16934093832969666
2024-03-24 13:04:48,현 시점 아시아 최고의 드라이버는 누구냐?,ㅇ,3,3.0,현 시점 아시아 최고의 드라이버는 누구냐? ㅇ,현 시점 아시아 최고의 드라이버는 누구냐? ㅇ,0.22009576857089996
2024-03-24 13:04:49,막스베르스타펜의 호주 gp 우승을 축하드립니다,"빰 빠빠 빠라라빠 빠 빠삐빠빠빠바바바빠~
- dc official App",3,3.0,"막스베르스타펜의 호주 gp 우승을 축하드립니다 빰 빠빠 빠라라빠 빠 빠삐빠빠빠바바바빠~
- dc official App",막스베르스타펜의 호주 gp 우승을 축하드립니다 빰 빠빠 빠라라빠 빠 빠삐빠빠빠바바바빠~ - dc official App,0.5592905879020691
2024-03-24 13:04:50,에이 1번코너 어뢰 다 어디갓노,에잉,3,3.0,에이 1번코너 어뢰 다 어디갓노 에잉,에이 1번코너 어뢰 다 어디갓노 에잉,0.627575159072876
2024-03-24 13:04:53,끝났다,씨발,4,4.0,끝났다 씨발,끝났다 씨발,0.7323709726333618
2024-03-24 13:04:54,와 이번 레이스 재밌었다 ㅋㅋㅋ,레이스 다봄,4,4.0,와 이번 레이스 재밌었다 ㅋㅋㅋ 레이스 다봄,와 이번 레이스 재밌었다 ㅋㅋㅋ 레이스 다봄,0.048839449882507324
2024-03-24 13:05:04,쥬지 체코 넘어갔노,ㅋㅋ,4,4.0,쥬지 체코 넘어갔노 ㅋㅋ,쥬지 체코 넘어갔노 ㅋㅋ,0.9520825743675232
2024-03-24 13:05:03,페라리 화이팅^^,제발 따포 가자!,4,4.0,페라리 화이팅^^ 제발 따포 가자!,페라리 화이팅^^ 제발 따포 가자!,0.05475819855928421
2024-03-24 13:05:09,진짜 1등은 누구임??,"페레즈? 사인즈? 노리스?
가짜1등 그새낀 빼고",4,4.0,"진짜 1등은 누구임?? 페레즈? 사인즈? 노리스?
가짜1등 그새낀 빼고",진짜 1등은 누구임?? 페레즈? 사인즈? 노리스? 가짜1등 그새낀 빼고,0.8997395038604736
2024-03-24 13:05:10,대황쥬지ㅋㅋㅋㅋ,ㅋㅋ,4,4.0,대황쥬지ㅋㅋㅋㅋ ㅋㅋ,대황쥬지ㅋㅋㅋㅋ ㅋㅋ,0.5088584423065186
2024-03-24 13:05:10,음료수팔이보다 차 못만드는 자동차 회사들 자살해 ㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅁ,4,4.0,음료수팔이보다 차 못만드는 자동차 회사들 자살해 ㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅁ,음료수팔이보다 차 못만드는 자동차 회사들 자살해 ㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅁ,0.953463613986969
2024-03-24 13:05:12,체코 추월당함 ㅋㅋㅋㅋㅋ,,4,4.0,체코 추월당함 ㅋㅋㅋㅋㅋ ,체코 추월당함 ㅋㅋㅋㅋㅋ,0.5634505748748779
2024-03-24 13:05:16,병신 쥬지한테 따였노ㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋ,4,4.0,병신 쥬지한테 따였노ㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋ,병신 쥬지한테 따였노ㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋ,0.9474053382873535
2024-03-24 13:05:19,체코 와중에 체코행동ㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋ,4,4.0,체코 와중에 체코행동ㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋ,체코 와중에 체코행동ㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋ,0.6853374242782593
2024-03-24 13:05:22,재미없으면 개추 ㅋㅋ,,4,4.0,재미없으면 개추 ㅋㅋ ,재미없으면 개추 ㅋㅋ,0.6584631204605103
2024-03-24 13:05:40,막스우승이네,- dc official App,4,4.0,막스우승이네 - dc official App,막스우승이네 - dc official App,0.10178486257791519
2024-03-24 13:05:48,0.2초 ? ㅋㅋ,,4,4.0,0.2초 ? ㅋㅋ ,0.2초 ? ㅋㅋ,0.5453255772590637
2024-03-24 13:05:51,오 대인츠 ㅈㅂㅈㅂ,,4,4.0,오 대인츠 ㅈㅂㅈㅂ ,오 대인츠 ㅈㅂㅈㅂ,0.9028264880180359
2024-03-24 13:05:53,오늘 체코가 P2까지 얼마나 걸리느냐를 보겠읍니다,딸깍딸깍,4,4.0,오늘 체코가 P2까지 얼마나 걸리느냐를 보겠읍니다 딸깍딸깍,오늘 체코가 P2까지 얼마나 걸리느냐를 보겠읍니다 딸깍딸깍,0.1156158298254013
2024-03-24 13:06:02,대인지 가보자,ㅇㅇ,4,4.0,대인지 가보자 ㅇㅇ,대인지 가보자 ㅇㅇ,0.11090265959501266
2024-03-24 13:06:03,ㅅㅂ 사인츠 !!!!!!!!!!,베르스타펜 따라 붙는거보소 ㅋㅋㅋ,4,4.0,ㅅㅂ 사인츠 !!!!!!!!!! 베르스타펜 따라 붙는거보소 ㅋㅋㅋ,ㅅㅂ 사인츠 !!!!!!!!!! 베르스타펜 따라 붙는거보소 ㅋㅋㅋ,0.5936108231544495
2024-03-24 13:06:04,대인츠 잘붙는데?,가냐?,4,4.0,대인츠 잘붙는데? 가냐?,대인츠 잘붙는데? 가냐?,0.2723512351512909
2024-03-24 13:06:06,대 인 츠 ㅋㅋㅋㅋㅋㅋㅋㅋ,,4,4.0,대 인 츠 ㅋㅋㅋㅋㅋㅋㅋㅋ ,대 인 츠 ㅋㅋㅋㅋㅋㅋㅋㅋ,0.44416338205337524
2024-03-24 13:06:08,역시 퍼스트행동 사인츠 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"ㅅㅅ
- dc official App",4,4.0,"역시 퍼스트행동 사인츠 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅅㅅ
- dc official App",역시 퍼스트행동 사인츠 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅅㅅ - dc official App,0.5071397423744202
2024-03-24 13:06:08,ㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅ,,4,4.0,ㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅ ,ㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅ,0.3595224618911743
2024-03-24 13:06:06,대인츠ㄷㄷㄷㄷㄷ,,4,4.0,대인츠ㄷㄷㄷㄷㄷ ,대인츠ㄷㄷㄷㄷㄷ,0.1774022877216339
2024-03-24 13:06:09,사인지 컄ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,4,4.0,사인지 컄ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,사인지 컄ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.7958906888961792
2024-03-24 13:06:11,대인지ㅋㅋㅋㅋㅋㅋ,ㅋㅋ,4,4.0,대인지ㅋㅋㅋㅋㅋㅋ ㅋㅋ,대인지ㅋㅋㅋㅋㅋㅋ ㅋㅋ,0.41926711797714233
2024-03-24 13:06:11,ㅅㅅㅅㅅㅅ,,4,4.0,ㅅㅅㅅㅅㅅ ,ㅅㅅㅅㅅㅅ,0.1711093783378601
2024-03-24 13:06:12,어 시발 형이야 ㅋㅋㅋ,,4,4.0,어 시발 형이야 ㅋㅋㅋ ,어 시발 형이야 ㅋㅋㅋ,0.8111370205879211
2024-03-24 13:06:13,대 인 츠,ㄷ,4,4.0,대 인 츠 ㄷ,대 인 츠 ㄷ,0.6435788869857788
2024-03-24 13:06:15,대 인 지,,5,5.0,대 인 지 ,대 인 지,0.20278547704219818
2024-03-24 13:06:13,대 라 리 시발 ㅋㅋㅋㅋㅋㅋ,- dc official App,4,4.0,대 라 리 시발 ㅋㅋㅋㅋㅋㅋ - dc official App,대 라 리 시발 ㅋㅋㅋㅋㅋㅋ - dc official App,0.8507457971572876
2024-03-24 13:06:15,우리 퍼스트 ㅋㅋㅋㅋㅋ,,5,5.0,우리 퍼스트 ㅋㅋㅋㅋㅋ ,우리 퍼스트 ㅋㅋㅋㅋㅋ,0.52586430311203
2024-03-24 13:06:15,티포시의 주말ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,5,5.0,티포시의 주말ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,티포시의 주말ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.260479211807251
2024-03-24 13:06:16,대인츠 ㄷㄷㄷ,ㄷㄷㄷ,5,5.0,대인츠 ㄷㄷㄷ ㄷㄷㄷ,대인츠 ㄷㄷㄷ ㄷㄷㄷ,0.16424015164375305
2024-03-24 13:06:17,갑자기 개꿀잼ㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅁㄴㅇ,5,5.0,갑자기 개꿀잼ㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅁㄴㅇ,갑자기 개꿀잼ㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅁㄴㅇ,0.631593644618988
2024-03-24 13:06:18,대라리 ㅋㅋㅋㅋㅋ,,5,5.0,대라리 ㅋㅋㅋㅋㅋ ,대라리 ㅋㅋㅋㅋㅋ,0.910071611404419
2024-03-24 13:06:19,대인지 ㅋㅋㅋㅋㅋㅋㅋ,엌ㅋㅋㅋㅋ,5,5.0,대인지 ㅋㅋㅋㅋㅋㅋㅋ 엌ㅋㅋㅋㅋ,대인지 ㅋㅋㅋㅋㅋㅋㅋ 엌ㅋㅋㅋㅋ,0.6915562748908997
2024-03-24 13:06:18,갑자기 재미있으면 개추,ㅋㅋㅋㅋㅋ,5,5.0,갑자기 재미있으면 개추 ㅋㅋㅋㅋㅋ,갑자기 재미있으면 개추 ㅋㅋㅋㅋㅋ,0.12036733329296112
2024-03-24 13:06:20,대인짘ㅋㅋㅋ,ㅋㅋㅋㅋㅋ,5,5.0,대인짘ㅋㅋㅋ ㅋㅋㅋㅋㅋ,대인짘ㅋㅋㅋ ㅋㅋㅋㅋㅋ,0.7837782502174377
2024-03-24 13:06:20,대인츠 컄ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"ㅋㅋㅋㅋㅋㅋ
- dc official App",5,5.0,"대인츠 컄ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋ
- dc official App",대인츠 컄ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋ - dc official App,0.6574934720993042
2024-03-24 13:06:20,막스 추월 얼마만에 보냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,5,5.0,막스 추월 얼마만에 보냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,막스 추월 얼마만에 보냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.20021969079971313
2024-03-24 13:06:20,황 라 리,"황인츠 1위
- dc official App",5,5.0,"황 라 리 황인츠 1위
- dc official App",황 라 리 황인츠 1위 - dc official App,0.14968928694725037
2024-03-24 13:06:21,오잉 ㅋㅋㅋㅋㅋㅋ,- dc official App,5,5.0,오잉 ㅋㅋㅋㅋㅋㅋ - dc official App,오잉 ㅋㅋㅋㅋㅋㅋ - dc official App,0.15432369709014893
2024-03-24 13:06:22,사인지ㅌㅌㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋ,5,5.0,사인지ㅌㅌㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋ,사인지ㅌㅌㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋ,0.4781903028488159
2024-03-24 13:06:22,아니 시발 대인츠 ㅋㅋㅋㅋ,,5,5.0,아니 시발 대인츠 ㅋㅋㅋㅋ ,아니 시발 대인츠 ㅋㅋㅋㅋ,0.786760151386261
2024-03-24 13:06:23,티포시의 주말 입갤 ㅋㅋㅋㅋㅋㅋ,,5,5.0,티포시의 주말 입갤 ㅋㅋㅋㅋㅋㅋ ,티포시의 주말 입갤 ㅋㅋㅋㅋㅋㅋ,0.1563272923231125
2024-03-24 13:06:24,딸깍은 황라리였고 ㅋㅋ,ㅋㅋ,5,5.0,딸깍은 황라리였고 ㅋㅋ ㅋㅋ,딸깍은 황라리였고 ㅋㅋ ㅋㅋ,0.9462206959724426
2024-03-24 13:06:23,갑자기 재밌어졌으면 개추 ㅋㅋㅋ,,5,5.0,갑자기 재밌어졌으면 개추 ㅋㅋㅋ ,갑자기 재밌어졌으면 개추 ㅋㅋㅋ,0.09525062888860703
2024-03-24 13:06:24,대인츠 미쳤노ㄷㄷ,,5,5.0,대인츠 미쳤노ㄷㄷ ,대인츠 미쳤노ㄷㄷ,0.38947615027427673
2024-03-24 13:06:25,대황사인즈 ㅋㅋㅋㅋ,ㅋㅋㅋ,5,5.0,대황사인즈 ㅋㅋㅋㅋ ㅋㅋㅋ,대황사인즈 ㅋㅋㅋㅋ ㅋㅋㅋ,0.5127734541893005
2024-03-24 13:06:27,대인츠 대라리 씨발ㅋㅋ몽골 지금추월당하는거첨봄,,5,5.0,대인츠 대라리 씨발ㅋㅋ몽골 지금추월당하는거첨봄 ,대인츠 대라리 씨발ㅋㅋ몽골 지금추월당하는거첨봄,0.8663029670715332
2024-03-24 13:06:27,??????,- dc official App,5,5.0,?????? - dc official App,?????? - dc official App,0.2553851008415222
2024-03-24 13:06:28,와ㅏㅏㅏㅏㅏㅏ,사인트,5,5.0,와ㅏㅏㅏㅏㅏㅏ 사인트,와ㅏㅏㅏㅏㅏㅏ 사인트,0.0717170387506485
2024-03-24 13:06:28,대인지 !!!!!!!1111!!!!!!!!!!!!!!!,꺼몬!!!!!!!!!!!!!!!,5,5.0,대인지 !!!!!!!1111!!!!!!!!!!!!!!! 꺼몬!!!!!!!!!!!!!!!,대인지 !!!!!!!1111!!!!!!!!!!!!!!! 꺼몬!!!!!!!!!!!!!!!,0.6804569959640503
2024-03-24 13:06:30,대인즈,ㅋㅋㅋㅋㅋㅋㅋ,5,5.0,대인즈 ㅋㅋㅋㅋㅋㅋㅋ,대인즈 ㅋㅋㅋㅋㅋㅋㅋ,0.43168458342552185
2024-03-24 13:06:31,대 인 츠,- dc official App,5,5.0,대 인 츠 - dc official App,대 인 츠 - dc official App,0.11335708945989609
2024-03-24 13:06:31,사인츠가 딸깍을 하네 ㅋㅋㅋㅋ,,5,5.0,사인츠가 딸깍을 하네 ㅋㅋㅋㅋ ,사인츠가 딸깍을 하네 ㅋㅋㅋㅋ,0.45597636699676514
2024-03-24 13:06:32,어 형이야,"형은 나를 쫒아낸 팀이랑 후회물을 찍어
- dc official App",5,5.0,"어 형이야 형은 나를 쫒아낸 팀이랑 후회물을 찍어
- dc official App",어 형이야 형은 나를 쫒아낸 팀이랑 후회물을 찍어 - dc official App,0.6323398351669312
2024-03-24 13:06:33,막스 따이는거 ㅈㄴ 오래만에 보노 ㅋㅋㅋ,,5,5.0,막스 따이는거 ㅈㄴ 오래만에 보노 ㅋㅋㅋ ,막스 따이는거 ㅈㄴ 오래만에 보노 ㅋㅋㅋ,0.7242541313171387
2024-03-24 13:06:33,겁자기 개꿀잼 ㅋㅋ,,5,5.0,겁자기 개꿀잼 ㅋㅋ ,겁자기 개꿀잼 ㅋㅋ,0.09563549607992172
2024-03-24 13:06:34,개씨발 이게 섹스지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㄹㅋ,5,5.0,개씨발 이게 섹스지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㄹㅋ,개씨발 이게 섹스지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㄹㅋ,0.9401677250862122
