post_timestamp,post_title,post_content
2024-06-23 22:01:27,누구 연기나는데 벌써?,그 몽골 브레이크 터질때 연기처럼 순간 피어오른 기분이었는데
2024-06-23 22:01:29,여기서 한명 DNS한다,
2024-06-23 22:02:29,막스 첫랩에 노리스랑 싸우다가 스핀각임,내가 그렇대
2024-06-23 22:02:47,그럼 막스 소프트 2개임?,썻던거 합쳐서
2024-06-23 22:02:48,케로 : 스페인 우승은 차빨챔이다,ㅋㅋㅋ
2024-06-23 22:02:54,해물탕 우승하면 갤 반응 어떨려나,어떨까
2024-06-23 22:02:54,한나눈나ㅏㅏㅏ,
2024-06-23 22:03:14,대국왕 로켓스타트로 P7 드가자~,
2024-06-23 22:03:20,드가자ㅋㅋ,
2024-06-23 22:03:32,드가자아아아아아,
2024-06-23 22:03:34,느릿....,
2024-06-23 22:03:35,드가자ㅏㅏ ㅋㅋㅋㅋㅋ,
2024-06-23 22:03:36,중연) 페라리 엔진블로우 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-06-23 22:03:38,드가자 ㅋㅋㅋㅋㅋ,
2024-06-23 22:03:41,중연)체코 사인지 어뢰ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,","
2024-06-23 22:03:42,드가자ㅏㅏㅏㅏㅏ,
2024-06-23 22:03:43,가보자 막스,
2024-06-23 22:03:46,중연)몽노 동반리타 ㅋㅋㅋㅋㅋㅋ,ㅇ
2024-06-23 22:03:48,메르 포디움 드가자 ㅋㅋㅋ,
2024-06-23 22:03:49,두기제 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-06-23 22:03:53,기속을~~~~~~~ 시작했습니다!!! ㅋㅋㅋㅋ,
2024-06-23 22:03:52,래이스 스따뜨ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-06-23 22:03:55,가소글~~~시작합니다,ㅇㅇㅇㅇㅇㅇ
2024-06-23 22:03:56,ㄷㄱ ㅈㅋㅋㅋㅋ,
2024-06-23 22:03:56,두걔재,
2024-06-23 22:03:59,몽골 이 미친새끼 ㅋㅋㅋㅋㅋ,
2024-06-23 22:04:01,드가자~~~,가속을 시작합니다!
2024-06-23 22:04:03,드가자ㅏㅏㅏㅏ,드가자ㅏㅏㅏ
2024-06-23 22:04:05,러셀 ㄷㄷ,
2024-06-23 22:04:08,누리스 사망 ㅋㅋㅋㅋㅋㅋㅋ,
2024-06-23 22:04:08,좆됐다!!!!!,
2024-06-23 22:04:10,대자지 ㅋㅋㅋ ㅋㅋ,ㅋㅋㅋ
2024-06-23 22:04:10,가자~~,"오~
- dc official App"
2024-06-23 22:04:10,대황셀 ㅋㅋㅋㅋㅋㅋ,
2024-06-23 22:04:11,대쥬지ㄷㄷ,- dc official App
2024-06-23 22:04:11,쥬지 ㄷㄷㄷㄷㄷ,
2024-06-23 22:04:12,대 황 셀,- dc official App
2024-06-23 22:04:12,킹쥬지 ㅋㅋㅋㅋ,
2024-06-23 22:04:12,러셀 뭐노 ㅋㅋㅋㅋㅋㅋ,
2024-06-23 22:04:12,미친 러셀 ㅋㅋㅋㅋ,
2024-06-23 22:04:13,와 쥬지 미친,
2024-06-23 22:04:13,개씨발 대 쥬 지,
2024-06-23 22:04:14,캬 쥬지 헤으응,
2024-06-23 22:04:14,대황 러셀 ㄷㄷㄷ,와
2024-06-23 22:04:15,뜨루 고즈 러셀 ㅋㅋㅋㅋㅋ,
2024-06-23 22:04:15,쥬지 ㄷㄷ,
2024-06-23 22:04:15,대 자 지 ㄷㄷㄷㄷ,
2024-06-23 22:04:16,대쥬지씨발ㅋㅋㅋㅋ,ㅋㅋㅋ
2024-06-23 22:04:16,와 러셀 뭐냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-06-23 22:04:16,러셀 뭐야,
2024-06-23 22:04:17,귀신같이 무관무브ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅇㅁ
2024-06-23 22:04:18,대쥬지 ㅋㅋㅋㅋㅋ,
2024-06-23 22:04:18,대쥬지 ㄴㅋㅋㅋㅋ,
2024-06-23 22:04:18,씨벌 자지 미쳤다 ㅋㅋㅋㅋㅋ,ㅋㅋㅋ
2024-06-23 22:04:19,쥬지 뭐냐?,
2024-06-23 22:04:19,대 쥬 지,캬 ㅋㅋㅋㅋ
2024-06-23 22:04:20,누리스 사망ㅋㅋㅋㅋㅋㅋㅋ,
2024-06-23 22:04:20,??????,- dc official App
2024-06-23 22:04:20,노리스 머해 ㅅㅂ,ㅅㅂㅇ
2024-06-23 22:04:21,대황셀 슈퍼스타트 뭐고 ㄷ+,ㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷ
2024-06-23 22:04:22,러셀 ㅋㅋㅋㅋ,캐나다 순위노 ㅋㅋㅋ
2024-06-23 22:04:22,근데 랜도는 왜 팬이 많은거임?,"선수 비하 목적도 아니고 팬들 꼽주려는것도 아님. 단순 궁금증임!
그냥 가볍게 그랑프리 몇번 챙겨보고 페라리 응원하는 티포시인데, 인스타나 외국 커뮤 보면 랜도 팬 진짜 많고 유명하드라.
과거 이야기라던지 다른거라든지 그렇게 팬이 많은 이유가 있음?"
2024-06-23 22:04:22,대쥬지 ㄷㄷㄷㄷㄷㄷ,가자시발
2024-06-23 22:04:22,러셀 컄ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"ㅋㅋㅋㅋㅋ
- dc official App"
2024-06-23 22:04:22,대 쥬 지 ㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋ
2024-06-23 22:04:23,대자지 ㅋㅋㅋㅋㅋㅋ,
2024-06-23 22:04:23,어차피 러셀은 막스 못버텨서 싱글벙글 ㅋㅋㅋㅋ,
2024-06-23 22:04:23,대 쥬 지 무친놈,- dc official App
2024-06-23 22:04:16,대 러 셀,
2024-06-23 22:04:24,미친 대쥬디,ㄷ
2024-06-23 22:04:24,러샐 섹스,ㅅㅅ
2024-06-23 22:04:24,씨발 ㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024-06-23 22:04:26,러셀 미친ㅋㅋㅋㅋㅋ,개쩌내ㅋㅋㅋㅋ
2024-06-23 22:04:27,러셀 뭐야 ㅋㅋㅋㅋ,ㅋㅋㅋㅋ
2024-06-23 22:04:28,대 쥬 지 ㅋㅋㅋㅋㅋ,
2024-06-23 22:04:29,쥬지 뭐노 ㅋㅋ,ㅅㄱ
2024-06-23 22:04:29,알론소 숏컷 ㅋㅋ,
2024-06-23 22:04:29,대쥬지ㅋㅋㅋㅋㅋㅋㅋ,
2024-06-23 22:04:29,누리스 뭐했냐 ㄷㄷ,ㅇㅇ
2024-06-23 22:04:29,노리스 뭐하노ㅋㅋㅋ,ㅅㅂㅋㅋㅋㅋㅋ
2024-06-23 22:04:30,아니 이게뭐놐ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,메르가 1위?
2024-06-23 22:04:30,피아제 미쳤노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 개빠르다,
2024-06-23 22:04:31,대 쥬 지,- dc official App
2024-06-23 22:04:31,황셀 보법이 다른 주행ㄷㄷㄷㄷㄷㄷㄷㄷ,ㄷㄷㄷㄷㄷㄷ
2024-06-23 22:04:31,노리스 따잇ㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-06-23 22:04:32,와 경기 12신줄 알고 안보다가 실수로 켰는데 하네 ㄷ,못볼뻔 ㅋㅋ
2024-06-23 22:04:34,헤으으응꼴렼ㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋ
2024-06-23 22:04:34,대자지 씨발섹스뽀뽀쬭ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,- dc official App
2024-06-23 22:04:35,황셀 ㄷㄷㄷㄷ,ㄷㄷㄷㄷ
2024-06-23 22:04:36,와 노리스 씹 그냥 벌려주네 ㅋㅋ,- dc official App
2024-06-23 22:04:37,어케했노,ㄷㄷ
2024-06-23 22:04:37,대 거 근,왕 쥬 지
2024-06-23 22:04:38,물탕이도 안뺏겼네,
2024-06-23 22:04:39,흥민유전자 발동ㅋㅋㅋㅋㅋㅋㅋ,
2024-06-23 22:04:40,쥬지 풀발기!!!,카주아ㅏㅏㅏ
2024-06-23 22:04:40,미친 도박중독자 따는날 ㅋㅋㅋㅋㅋㅋㅋㅋ,- dc official App
2024-06-23 22:04:41,와 막스 막히는가 했는데 ㅅㅂㅋㅋ,오우
2024-06-23 22:04:41,러셀오빠나발기햇서..,?
2024-06-23 22:04:45,러셀 미쳣냨ㅋㅋㅋㅋ,개이득
2024-06-23 22:04:45,자지 개지리네 ㅋㅋㅋㅋ,ㅋㅋ컄ㅋㅋㅋ
2024-06-23 22:04:45,피아제 벌써 8등 입갤 ㅋㅋ,
2024-06-23 22:04:47,자지 풀발기함,ㅋㅋ
2024-06-23 22:04:47,ㄷㄷㄷㄷ,왼쪼오오오오옥~!
2024-06-23 22:04:48,P4->P1,대주지
2024-06-23 22:04:50,러셀 가자!,"!
- dc official App"
2024-06-23 22:04:50,손흥민의 저주 ㅋㅋㅋㅋ,
2024-06-23 22:04:53,츠노다도 조금 올라왔다,
2024-06-23 22:04:55,노리스 욕심부리다 좆됐네 병신ㅋㅋ,저러니 무관존나했지
2024-06-23 22:04:48,막스 이놈아 노리스에게 우승주기 싫더나,
2024-06-23 22:04:56,승리의 펠라단은 개추ㅋㅋㅋㅋㅋㅋㅋㅋ,- dc official App
2024-06-23 22:04:56,무관력 무섭노 ㄹㅇㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-06-23 22:04:57,쥬지 가보자 ㅋㅋㅋㅋㅋ,
2024-06-23 22:04:58,러셀 미쳤네,잠시 경인줄...
2024-06-23 22:04:59,벌써 따잇이야??,
2024-06-23 22:04:59,점프 스타트 아님?,저렇게 빠를 수가 있음??
2024-06-23 22:05:00,쥬지뭔데씨발,?????
2024-06-23 22:05:02,이벤에는 좆 우승가자 ㄱㄱ,ㄱㄱ
2024-06-23 22:05:03,이런 스타트는 진짜 오랫만에 보네,"요 근래 최고의 스타트같은데
거기다 추월 힘든 서킷이고"
2024-06-23 22:05:08,가슬리 달려잇,ㄱㄱㄱㄱㄱㄱ
2024-06-23 22:05:08,캐나다 1 2 3 순위잖아 ㅋㅋㅋ,또 막스가 먹겠노
2024-06-23 22:05:11,알국왕 서타트 머꽄ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-06-23 22:05:13,헐크 3위 업 ㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-06-23 22:05:14,여기서 무관행동을 시발아,"저거 저러다 지난번처럼 랜쥬대전하다가
몽골 크루징 우승이겠네"
2024-06-23 22:05:15,러셀 존멋이었다..,와
2024-06-23 22:05:15,쥬지 뭐고,
2024-06-23 22:05:19,쥬지 발기 머고 ㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋ
2024-06-23 22:05:20,헐크 3위 업ㅋㅋㅋㅋ,
2024-06-23 22:05:22,아니 ㅅㅂ 어이가 없네 ㅋㅋ,“ㅇㅅㅁㅅ”
2024-06-23 22:05:25,메르 성장세 보여주냐? 러셀 ㄹㅇ 보여주냐?,케나다에서의 아쉬움을 푸나
2024-06-23 22:05:26,몽골페이스 존나빠름 ㅋㅋㅋㅋㅋ,
2024-06-23 22:05:28,노리스시발아,아니뭐함
2024-06-23 22:05:28,와중에 헐크 3계단 올라왔네,ㅋㅋㅋㅋ
2024-06-23 22:05:29,피아제 길막 ㅅㅂ,아
2024-06-23 22:05:36,러셀 드디어 증명하냐,
2024-06-23 22:05:36,병신은 플러스 마이너스 제로 ㅋㅋ,
2024-06-23 22:05:36,???: 이제 끝이라고 생각한건 아니겠지?,
2024-06-23 22:05:39,경기 반 봤다,반 본거 맞죠?
2024-06-23 22:05:41,누리스 임마 스타트 왜캐 느리게 한거임,막스가 더 빨랐다
2024-06-23 22:05:48,아니 근데 몽골 계속 쫓아가네ㅋㅋㅋㅋㅋ,
2024-06-23 22:05:50,대런은 사전트랑 배틀하고 있노 ㅋㅋ,
2024-06-23 22:05:56,그와중에 막스 안 따이고 2등이네,얘는진ㅁ자 아오~~~~~~ 맨날 ㅈㄴ 잘해서 개킹밪음
2024-06-23 22:05:58,노막대전 입갤ㅋㅋㅋㅋㅋ,- dc official App
2024-06-23 22:06:00,윾키도 15위까지 올라왔네,17 스타트 아니었나
2024-06-23 22:06:09,"""진작 말했죠?""",그 퇴물새끼 짜르라고
2024-06-23 22:06:09,오늘 쥬지 우승가나?,ㅋㅋㅋㅋㅋ
2024-06-23 22:06:18,DRS 켜졌다 쥬지멸망 ㅠㅠㅠㅠ,ㅠㅠㅠ
2024-06-23 22:06:18,자지 5랩안에따임 ㅋㅋ,
2024-06-23 22:06:19,비온다는 루머 있지 않았냐 날씨 좋은데,
2024-06-23 22:06:22,츕츕...츕...츄릅....,- dc official App
2024-06-23 22:06:23,막스 금방 따겠네,
2024-06-23 22:06:24,막스 멸망했으면 노조듀오 보는거였는데,
2024-06-23 22:06:27,병신 안정감 + - 없는 편안한 주행,역시 레드불 세컨으 ㅣ안정감
2024-06-23 22:06:27,개좆라리 56 크루징 ㅋㅋㅋㅋㅋ,뭐라도 좀 해봐 ㅡㅡ
2024-06-23 22:06:29,쥬지 +3 ㅋㅋㅋ,
2024-06-23 22:06:32,누리스는 스타트가 안되네,ㅋㅋㅋ
2024-06-23 22:06:32,그 와중에 자우버는 제자리 찾아갔네 ㅋㅋㅋ,
2024-06-23 22:06:33,레이스 절망편) 몽골이 러셀 ^딸깍^하고나서 크루징ㅋㅋ,
2024-06-23 22:06:46,쥬지 스타트 진짜 11스페인 국왕급이긴 했노,그때도 4그리드 아니었나
2024-06-23 22:06:46,대몽골ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-06-23 22:06:47,어우막ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-06-23 22:06:46,막스 우승 ㅅㅅㅅㅅ,
2024-06-23 22:06:47,분명 저번주 르망보고 티포시뽕 최대치였는데,"역시 내맘속엔 삼각별이 있았나봐..
쥬지 헤으응…"
2024-06-23 22:06:48,대 몽 골 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-06-23 22:06:50,딸깍 ㅋㅋㅋㅋ,
2024-06-23 22:06:51,또맥스야?,ㅅㅂ
2024-06-23 22:06:50,와 몽골 미친새끼 ㅋㅋㅋㅋㅋㅋ,
2024-06-23 22:06:51,쥬지 컷 ㅋㅋㅋ,ㅋㅋㅋ
2024-06-23 22:06:51,젠장 또 막스야,
2024-06-23 22:06:52,GG ㅇㅇ,
2024-06-23 22:06:53,어우막 ㅋㅋㅋㅋㅋㅋ,
2024-06-23 22:06:53,어우막 ㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋ
2024-06-23 22:06:54,와시발ㅋㅋㅋ,ㅋ
2024-06-23 22:06:54,막스우승 gg,개잘하노
2024-06-23 22:06:54,아오시발 ㅋㅋ,
2024-06-23 22:06:54,와 몽골 이 미친새끼 ㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-06-23 22:06:55,아 씨발,
2024-06-23 22:06:56,대 딸 깍,
2024-06-23 22:06:56,대 몽 골,컄ㅋㅋㅋㅋㅋㅋ
2024-06-23 22:06:56,막스 우승,
2024-06-23 22:06:56,어우막ㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋ끝ㅌㅌㅌㅌㅌ
2024-06-23 22:06:57,미친놈ㅋㅋㅋㅋ,
2024-06-23 22:06:58,대 몽 골ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-06-23 22:06:58,어우막 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-06-23 22:06:59,어우막 ㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋ
2024-06-23 22:06:58,바로 따이네 ㅅㅂ,
2024-06-23 22:06:59,애미 겜 끄자 ㅅㅂ,
2024-06-23 22:07:00,지렷다,ㅋㅋ
2024-06-23 22:07:01,유관행동,미친놈진찐
2024-06-23 22:07:01,아오 씨발련아,- dc official App
2024-06-23 22:07:02,대 몽 골,
2024-06-23 22:07:03,3랩만에 게임 끝 ㅈㅈㅈ,- dc official App
2024-06-23 22:07:03,쥬지 따잇 ㅋㅋㅋㅋ,
2024-06-23 22:07:03,대몽골 ㅋㅋㅋ,
2024-06-23 22:07:04,아오 몽골 끝ㅋㅋㅋㅋㅋㅋ,
2024-06-23 22:07:05,개좆 ㅋㅋㅋㅋ,ㅋㅋㅋ
2024-06-23 22:07:04,에휴 씨발,
2024-06-23 22:07:04,캬 무전 받자마자 반응하노 몽골게이얔ㅋㅋㅋㅋㅋㅋ,
2024-06-23 22:07:05,대몽골 ㅋㅋㅋㅋㅋㅋ,
2024-06-23 22:07:06,막가놈 ㅈㄴ 무섭네ㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-06-23 22:07:08,어 우 막,ㅅㅅ
2024-06-23 22:07:08,벌써 들리기 시작하면 개추 ㅋㅋㅋㅋㅋ,
2024-06-23 22:07:08,대몽골ㄷㄷㄷㄷㄷㄷ,ㄷㄷㄷㄷ
2024-06-23 22:07:08,라디오 ㅈ간지노 ㅋㅋㅋㅋ,ㅋㅋㅋㅋ
2024-06-23 22:07:09,몽골 ㅅㅂ,개색캬
2024-06-23 22:07:09,황르스타펜 ㄷㄷㄷㄷㄷㄷㄷㄷ,미친건가
2024-06-23 22:07:09,몽골 또라이 새끼노ㅋㅋ,ㅋㅋ
2024-06-23 22:07:09,또 막스야,
2024-06-23 22:07:09,경기 종료 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,- dc official App
2024-06-23 22:07:10,몽골 개또라이노 ㅋㅋㅋ,딸깍 ㅋㅋㅋㅋ 이걸못해 페레즈야?
2024-06-23 22:07:10,시발 대몽골ㅋㅋㅋ,- dc official App
2024-06-23 22:07:10,아오 막가놈ㅋㅋㅋㅋ,노잼만드네 또ㅋㅋㅋ
2024-06-23 22:07:10,베르스타펜은 저 과감함이 ㅈㄴ 매력적인듯,ㅈㄴ잘해 그냥
2024-06-23 22:07:12,Max Verstappen wins,ㅅㅂ
2024-06-23 22:07:12,막스 베르스타펜의 2024 스페인 그랑프리 우승을 축하합니다!,티비끈다 ㅅㄱ
2024-06-23 22:07:13,자러가면되나,갑자기졸리네
2024-06-23 22:07:13,입이 떡벌어지네 진짜 존나잘타네,추월을 예술로 하네 막가 미친놈 ㅋㅋㅋㅋㅋ
2024-06-23 22:07:13,캬캬캬캬캬캬캬 진짜 도파민 미치겠다 ㅋㅋㅋ,
2024-06-23 22:07:14,씨발 그냥 몽골새끼 그냥 고트임,존나잘타네
2024-06-23 22:07:14,ㅇㅅㅁㅅㅅ,
2024-06-23 22:07:16,러셀은 기대안한다 ㅋㅋㅋ,ㅋㅋㄱㄱㅋ
2024-06-23 22:07:17,자야겠다ㅋㅋ,- dc official App
2024-06-23 22:07:17,씨발 오늘도 막스크루징이냐,아
2024-06-23 22:07:18,결국 막가놈이넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,돌고돌아서
2024-06-23 22:07:11,막스 우승!!,
2024-06-23 22:07:20,와 막스 시발 춤 추는 줄 ㅋㅋ 경이롭다 ㅋㅋ,“ㅇㅅㅁㅅ”
2024-06-23 22:07:21,자러간다 ㅡㅡ,"ㅋ
- dc official App"
2024-06-23 22:07:21,페라리 팀오더였냐?,
2024-06-23 22:07:22,대 막 스 시발ㅋㅋㅋㅋ,어김없구나 진짜
2024-06-23 22:07:22,러셀 개같이 따잇 ㅋㅋㅋ,
2024-06-23 22:07:22,러셀 아웃 ㅋㅋㅋ,
2024-06-23 22:07:23,???: 그래 그렇게 하는거다.,
2024-06-23 22:07:27,노리스 느린데,"노리스 영 속도가 안나는데
- dc official App"
2024-06-23 22:07:28,쉬바 이거지 ㅋㅋㅋㅋ,"대몽골
- dc official App"
2024-06-23 22:07:32,어우막,"역시나
- dc official App"
2024-06-23 22:07:32,16 메르 대전 엔딩일 줄ㅋㅋㅋ,
2024-06-23 22:07:34,저걸 따네 이 미친새끼 ㅋㅋㅋㅋㅋ,
2024-06-23 22:07:35,추월하자마자 1초차이 실화냐 ㅅㅂㅋㅋㅋ,미친새끼네 이거 ㅋㅋㅋㅋㅋㅋ
2024-06-23 22:07:35,아진짜,ㅠ
2024-06-23 22:07:36,바로 인터벌 1초 ㅈㅈ,
2024-06-23 22:07:39,추월 하자마자 격차 바로 벌리네ㅋㅋㅋㅋㅋ,
2024-06-23 22:07:41,막스 추월할때 카메라에 마이크에 우호호 소리 들어간거 같은데,나만 들었나?
2024-06-23 22:07:41,대몽골 크루즈 on,.
2024-06-23 22:07:44,자라,끝났다
2024-06-23 22:07:44,벌써 1초 씹ㅋㅋㅋㅋ,
2024-06-23 22:07:43,이제 1등 정해졌네,자러 갑시다
2024-06-23 22:07:45,어자피 우승은 몽골 ㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋ
2024-06-23 22:07:50,아니병신은헐크안따고뭐함?,
2024-06-23 22:07:51,진짜 막가놈 존나 잘하네;;,미친놈일세
2024-06-23 22:07:54,레드불은 드라이버가 하나임?,왜 하나밖에 안보임?
2024-06-23 22:07:54,아니 페듀오는 왜 자꾸 느려지는거같냐,타이어 아끼나?
2024-06-23 22:07:56,DRS가 점점 멀어져간다 쥬지는...,랜도랑 또 놀겠네...
2024-06-23 22:07:57,몽골은 진짜 레벨이 다르노,씨벌
2024-06-23 22:07:59,셉티카 나와주세오ㅇㅇ,"벌써끝낫자나ㅅㅂ
- dc official App"
2024-06-23 22:07:59,페레즈 이 씨발창녀새끼는 저런차를 타고도,에휴..
2024-06-23 22:07:59,쿠팡 끈다 게임 끝났네,- dc official App
2024-06-23 22:08:01,러셀 와리가리 똥꼬쇼햇는데도 그냥 바깥쪽으로 따버리네,ㅁㅊ
2024-06-23 22:08:02,시발 레이스엔지니어 차이 개쩌네,"글고 한나눈나도 헤으응
- dc official App"
2024-06-23 22:07:54,바로 1초 벌리네 ㅁㅊㅋㅋ,
2024-06-23 22:08:01,누리스 패널티 받겠노ㅋㅋㅋㅋㅋㅋㅋ,
2024-06-23 22:08:08,몽골 패랩 바로 ON ㅋㅋㅋㅋㅋㅋ,
2024-06-23 22:08:06,벌써 1초 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-06-23 22:08:10,간격 미쳤네,"ㄹㅇ....사람이니?
대몽골
- dc official App"
2024-06-23 22:08:11,체코 추월쇼 언제 입갤하냐,아직 하나도 못 올렸노
2024-06-23 22:08:14,어우막 ㅋㅋㅋ,ㅋㅋ
2024-06-23 22:08:16,알핀 왜 ㅅㅌㅊ임?,그 병신차가 업데이트 몆번만에 이렇게 달라질 수가 있는건가
2024-06-23 22:08:19,애새끼 징징시작 ㅋㅋㅋㅋ,
2024-06-23 22:08:20,병신은 뭔 포인트권도 못감? ㅋㅋㅋㅋ,
2024-06-23 22:08:23,체코 병신아 하스를 못잡냐?,진짜 병신중 병신이네
2024-06-23 22:08:25,르징징ㅋㅋㅋㅋㅋ,
2024-06-23 22:08:30,역시 러셀로는 안 되나,러셀...
2024-06-23 22:08:31,퀄리 탈락하면 디메리트가 뭐임?,그리드 순서 차이가 끝?
2024-06-23 22:08:31,끝났음,끝
2024-06-23 22:08:33,괜찮아 아직 변수 남았다.,좀만 기다려
2024-06-23 22:08:34,체코 이비응신은 시트 안뺐기냐?,씨발 같은 레이스카인데 퍼포먼스차이 ㅅㅂㄴㅋㅋ
2024-06-23 22:08:36,님들 저거 기대하지 마셈 노리스 과실일거임,"다들 알잖아 인코너에 밖으로 밀릴게
몽골 뿐이었잖아"
2024-06-23 22:08:37,황라리 내전ㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋ
2024-06-23 22:08:38,재네들 또 싸워 ㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋ
2024-06-23 22:08:38,더블 포디움 ㄱㄱㄱㄱㄱㄱㄱ,
2024-06-23 22:08:39,르징징 ㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋ
2024-06-23 22:08:42,1.3초 ㅋㅋㅋㅋㅋ,
2024-06-23 22:08:42,사인츠 오콘행동 ㅋㅋㅋㅋㅋㅋㅋ,
2024-06-23 22:08:35,정치질 on,
2024-06-23 22:08:43,VER ← 갑자기 연기나는데?,.
2024-06-23 22:08:46,기차놀이 시작한거 같은대,
2024-06-23 22:08:51,0.8초 앰창,"업데이트 할 때 외계인 대가리 박았지 너네
- dc official App"
2024-06-23 22:08:52,모나코 이겼는데 좀 막아줘라ㅋㅋㅋ,ㅋㅋ
2024-06-23 22:08:58,페라리 시빌워 드가자,ㅋㅋㅋㅋㅋㅋ
2024-06-23 22:09:01,차에 hp가 몇개나 붙은거임 ㅋㅋㅋ,
2024-06-23 22:09:04,병장님 세카 하나 띄워줘,제발
2024-06-23 22:09:16,페라리 내전시작 ㅋㅋㅋㅋ,
2024-06-23 22:09:22,둘이 싸우노 ㅋㅋㅋ,
2024-06-23 22:09:24,페라리 이 병신들은 뭐래,
2024-06-23 22:09:24,내전하지마 제발,
2024-06-23 22:09:25,벌써 내전 ㅋㅋㅋ,
2024-06-23 22:09:28,좆라리 프리 투 파이트 가나요 ㅋㅋㅋ,
2024-06-23 22:09:31,자피 곧 세카나온더고 ㅋㅋ,나와라
