post_timestamp,post_title,post_content
2024-12-08 22:03:09,제발 어뢰짓,
2024-12-08 22:03:11,노리스 내년 드챔?,
2024-12-08 22:03:11,알국왕 로켓스타트 드가자,
2024-12-08 22:03:12,노리스 오늘 막스 드챔 역전하고 월챔 가자잇 ㅅㅅㅅ,ㅅㅅㅅㅅㅅ
2024-12-08 22:03:17,우승자가 다음시즌 챔피언이라고요?,일단 이 새끼는 아님
2024-12-08 22:03:23,최선을 다하자 페라리,
2024-12-08 22:03:24,둑흔둑흔둑흔,시작이다
2024-12-08 22:03:27,본사 ㅋㅋㅋㅋ,
2024-12-08 22:03:31,맥라렌 단관 머노ㅋㅋㅋ,
2024-12-08 22:03:34,보타스 내년 백수임?,어디 찌라시 없음?
2024-12-08 22:03:33,내일 시험인데 맞냐,"어 형이야 형은 기말 전날에도 F1을 봐
- dc official App"
2024-12-08 22:03:40,말로만 감사하지말고 행동으로 보여줘라,먼말인지 알지?
2024-12-08 22:03:41,단관까지하네 ㅋㅋㅋㅋㅋ,
2024-12-08 22:03:42,축포 다 준비해놨노 ㅋㅋㅋㅋ,
2024-12-08 22:03:44,레드플렉마렵네,
2024-12-08 22:03:46,저러고 둘다 사고 나서 리타이어 하면 재미있긴하겠다,기대
2024-12-08 22:03:54,마지막 경기다,
2024-12-08 22:03:55,마지막 레이스 드가자잇 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅁ
2024-12-08 22:03:56,드개재잇ㅅ,
2024-12-08 22:03:57,아 시작 ㄲ,ㅋ
2024-12-08 22:03:57,가속을~~~~~~~~~~~,
2024-12-08 22:03:58,ㄱㄱㄱㄱㄱㄱㄱㄱㄱ,
2024-12-08 22:03:58,개좆노잼냄새 난다 ㄹㅇ,
2024-12-08 22:04:00,ㄱㄱㄱㄱㄱㄱㄱㄱ,
2024-12-08 22:04:01,이번 시즌 마지막 레이스 스따뜨,
2024-12-08 22:04:02,드가자잇 ㅋㅋㅋㅋㅋㅋㅋ,
2024-12-08 22:04:03,가속을~~~,시작했습니다!
2024-12-08 22:04:04,드가자~~~,
2024-12-08 22:04:06,가소글,ㅇㅇ
2024-12-08 22:04:06,드가자!!!!!!!!,가보자
2024-12-08 22:04:07,가속을!,ㄱㄱ
2024-12-08 22:04:07,시작했습니다,
2024-12-08 22:04:07,그린플랙 입갤ㅋㅋㅋ,- dc official App
2024-12-08 22:04:08,섹스 출발 ㅋㅋㅋ,ㅋㅋ
2024-12-08 22:04:07,페라리는 언제 챔따냐,
2024-12-08 22:04:14,스핀 ㅋㅋㅋㅋㅋ,
2024-12-08 22:04:14,?????,
2024-12-08 22:04:14,대 막 스 ㅋㅋㅋㅋㅋㅋㅋ,
2024-12-08 22:04:14,어 시발 ㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-12-08 22:04:15,ㄱㄱㄱㄱㄱㄱㄱㄱ,
2024-12-08 22:04:15,막스 ㅋㅋㅋㅋㅋ,
2024-12-08 22:04:16,ㅅㅅㅅㅅㅅㅅㅅㅅㅅ,
2024-12-08 22:04:16,개시발련들아,
2024-12-08 22:04:16,ㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅ좆라렌 ㅋㅋㅋ,
2024-12-08 22:04:17,막스 끠아제 사망 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-12-08 22:04:17,시발 ㅋㅋㅋ,
2024-12-08 22:04:18,ㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-12-08 22:04:18,맥라렌ㄴ사망ㅋㅋ,ㅋㅋㅋ
2024-12-08 22:04:18,어뢰 ㅋㅋㅋㅋㅋㅋㅋㅋ,- dc official App
2024-12-08 22:04:18,아이 씨발 막스 미친년아,
2024-12-08 22:04:18,막 멕 ㅈ망ㅋㅋㅋㅋㅋㅋㅋ,
2024-12-08 22:04:19,출발ㅋㅋㅋㅋㅋ,- dc official App
2024-12-08 22:04:19,드르렁ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-12-08 22:04:19,시발ㅋㅋㅋㅋ,- dc official App
2024-12-08 22:04:19,대몽골ㅋㅋㅋㅋ,- dc official App
2024-12-08 22:04:19,드게제ㅔㅔ,- dc official App
2024-12-08 22:04:19,씹ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-12-08 22:04:20,ㅅㅅㅅㅅㅅㅅㅅ,
2024-12-08 22:04:20,대 맏스 ㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋ
2024-12-08 22:04:20,아씨발!,아
2024-12-08 22:04:20,몽골 멸망 ㅋㅋㅋㅋㅋㅋㅋ,
2024-12-08 22:04:20,대막스 ㅋㅋ,
2024-12-08 22:04:20,대 몽 골 ㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋ
2024-12-08 22:04:18,대 몽 골,
2024-12-08 22:04:21,대 몽 골ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,- dc official App
2024-12-08 22:04:21,드가자 ㅋㅋㅋ,
2024-12-08 22:04:22,대몽골ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋ
2024-12-08 22:04:22,ㅁㅊㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024-12-08 22:04:18,시발 ㅋㅋㅋㅋㅋ,
2024-12-08 22:04:22,캬 대몽골ㅋㅋㅋㅋㅋㅋ,"ㅋㄱㄲㅋ
- dc official App"
2024-12-08 22:04:22,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-12-08 22:04:23,????????,????
2024-12-08 22:04:23,와 씨발ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋ
2024-12-08 22:04:23,????,ㅅㅂ ㅋㅋㅋㅋㅋ
2024-12-08 22:04:23,일단 한대 담궜고,
2024-12-08 22:04:23,막스 고맙다 ㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅ,
2024-12-08 22:04:23,대 막 스,대대대대대
2024-12-08 22:04:24,?,"?
- dc official App"
2024-12-08 22:04:24,피아제 스핀ㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅ,ㅅㅅㅅㅅㅅㅅㅅㅅ
2024-12-08 22:04:24,슈퍼 막스 슈퍼 막스 슈퍼 막스,캬ㅑㅑ
2024-12-08 22:04:24,어라 시발 ㅋㅋㅋㅋㅋㅋ,
2024-12-08 22:04:25,대몽골ㅋㅋ,ㅋㅋㅋㅋ
2024-12-08 22:04:25,대 몽 골,"이걸 어뢰 ㅋㅌㅌㅋ
- dc official App"
2024-12-08 22:04:25,막스 피아제 사망 ㅋㅋㅋㅋ,
2024-12-08 22:04:25,대 몽 골 ㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅ,"ㅅㅅ
- dc official App"
2024-12-08 22:04:25,어어 맥라렌 사망ㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋ
2024-12-08 22:04:25,와 시발 ㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-12-08 22:04:26,피아제 사망 ㅁㅊㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024-12-08 22:04:25,"""도와주겠다.""",
2024-12-08 22:04:25,좆라리 반쯤 부활 ㅋㅋㅋㅋㅋㅋ,
2024-12-08 22:04:26,한대 처리완료 ㅋㅋ,
2024-12-08 22:04:26,몽골 미친놈 ㅋㅋㅋㅋ,
2024-12-08 22:04:27,대몽골 ㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-12-08 22:04:27,대몽골 ㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-12-08 22:04:26,페라리부활ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-12-08 22:04:27,몽골의 품격 입갤ㅋㅋㅋㅋㅋㅋㅋ,
2024-12-08 22:04:25,대 몽 골 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-12-08 22:04:27,페라리컨챔 ㄱㅈ,
2024-12-08 22:04:28,와 ㅅㅂ 뭐노 ㄷㄷㄷㄷㄷㄷ,
2024-12-08 22:04:28,아니 이걸???,페라리 진짜에요??
2024-12-08 22:04:28,막스 진짜 시발아ㅋㅋㅋㅋㅋ,
2024-12-08 22:04:28,맥라렌 사망 ㅋㅋㅋㅋㅋ,
2024-12-08 22:04:28,세그 ㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅ,
2024-12-08 22:04:29,좆아스트리 병신새끼 ㅋㅋㅋㅋ,
2024-12-08 22:04:29,대 몽 골 ㅌㅋㅋㅋㅋㅋ,ㅋㅋㅋ
2024-12-08 22:04:29,베르스타펜 미친놈 ㅅㅂ ㅋㅋㅋㅋㅋ,
2024-12-08 22:04:29,와 ㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋ
2024-12-08 22:04:30,페라리 컨챔 가능?,???
2024-12-08 22:04:29,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-12-08 22:04:30,엌 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"ㅋㅋ,"
2024-12-08 22:04:30,맥 좆망 시발ㅋㅋㅋㅋㅋ,
2024-12-08 22:04:30,막스 미친새끼야ㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋ
2024-12-08 22:04:30,ㅋㅋㅋㅋㅋ,
2024-12-08 22:04:31,몽골 피아제격춬ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,엌ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024-12-08 22:04:31,대몽골,"캬
- dc official App"
2024-12-08 22:04:31,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-12-08 22:04:31,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,맥스 꿀잼 주네
2024-12-08 22:04:31,역시 막가놈도 티포시다ㅋㅋㅋㅋㅋㅋㅋ,
2024-12-08 22:04:31,피아제 멸망,- dc official App
2024-12-08 22:04:31,댜박 컄ㅋㅋㅋㅋㅋㅋㅋㅋ,"ㅋㅋㅋㅋ
- dc official App"
2024-12-08 22:04:32,범죄불 컨챔주작ㅋㅋㅋㅋㅋㅋㅋ,"ㅋㅋㅋ
- dc official App"
2024-12-08 22:04:33,대 막 스,"ㅋㅋㅋㅋㅋㅋㅋㅋ
- dc official App"
2024-12-08 22:04:33,일단 한대 ㅋㅋㅋㅋㅋㅋㅋ,
2024-12-08 22:04:33,챔의 품격 실패 ㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋ
2024-12-08 22:04:34,챔피언의 품격ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,컄ㅋㅋㅋㅋㅋㅋ
2024-12-08 22:04:33,몽골 ㅋㅋㅋ,ㅋㅋㅋㅋ
2024-12-08 22:04:34,진짜 담궜ㄴㅎ ㅋㅋㅋㅋㅋㅋㅋ,
2024-12-08 22:04:34,대몽골 ㅋㅋㅋㅋㅋㅋ,미친 ㅋㅋㅋㅋㅋ
2024-12-08 22:04:33,맥 멸망ㅋㅋㅋㅋㅋㅋㅋ,
2024-12-08 22:04:35,베르스타펜 만쉐이 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-12-08 22:04:35,슈퍼막스 씨발 ㅋㅋㅋㅋㅋㅋ,
2024-12-08 22:04:36,슈퍼막스 ㅋㅋㅋㅋㅋㅋㅋ,
2024-12-08 22:04:36,아니 개미친 몽골련아 시발,ㅅㅂ
2024-12-08 22:04:36,시발 ㅋㅋㅋㅋㅋ,- dc official App
2024-12-08 22:04:36,페라리 컨챔ㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-12-08 22:04:36,대 몽 골 ㅋㅋㅋㅋ,ㅋㅋㅋㅋ
2024-12-08 22:04:36,시발ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,- dc official App
2024-12-08 22:04:36,역시 장난꾸러기는 몽골 ㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋ
2024-12-08 22:04:37,와ㅋㅋㅋㅋㅋㅋㅋ,- dc official App
2024-12-08 22:04:37,챔의품격 ㅋㅋㅋㅋㅋ,
2024-12-08 22:04:37,갑자기 희망 부활한 티포시는 개추ㅋㅋㅋㅋ,.
2024-12-08 22:04:37,컨챔 페라리,- dc official App
2024-12-08 22:04:37,대몽골 ㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-12-08 22:04:37,대몽골ㅋㅋㅋ케,
2024-12-08 22:04:38,씨발 대몽골님 감사합니다 ㅠㅠㅠㅠㅠㅠㅠ,
2024-12-08 22:04:38,시발 ㅋㅋㅋㅋ 몽골 페라리에 축복 불어넣는중 ㅋㅋㅋㅋ,아 ㅋㅋㅋㅋ
2024-12-08 22:04:38,ㄳ 몽골,ㅁㅁㅁ
2024-12-08 22:04:38,대몽골씨발ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-12-08 22:04:38,(입금완료),- dc official App
2024-12-08 22:04:39,경ㅋㅋㅋ,ㅋㅋㅋ
2024-12-08 22:04:38,담구고 살아남기 ㅋㅋㅋㅋㅋ,
2024-12-08 22:04:39,르끌8,ㅇㅇ
2024-12-08 22:04:37,이거지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-12-08 22:04:39,캬 고마워 막스!,
2024-12-08 22:04:39,몽곬ㅂㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024-12-08 22:04:40,몽골 레전드,진짜 담구네 ㅋㅋㅋㅋㅋ
2024-12-08 22:04:40,안돼씨발피아제야!@@!!!!!!!!!!!,
2024-12-08 22:04:41,대 몽 골,"정 상 화
- dc official App"
2024-12-08 22:04:41,몽골 이 미친새끼 ㅋㅋㅋㅋㅋㅋㅋㅋ,"ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
- dc official App"
2024-12-08 22:04:41,몽골 사랑하면 개추 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-12-08 22:04:41,대 몽 골,
2024-12-08 22:04:42,머ㅡㅡㅡㅡㅡ막ㅡㅡㅡㅡㅡ스,야호
2024-12-08 22:04:41,누리스 ← 오늘도 성장했노 ㅋ,
2024-12-08 22:04:41,대 몽 골,
2024-12-08 22:04:42,아 몽골미쳣나,"씨발
- dc official App"
2024-12-08 22:04:43,슈퍼 막스 슈퍼 막스 슈퍼 막스 슈퍼 막스,ㅋㅋㅋㅋ
2024-12-08 22:04:43,고아새끼 어디 안가네ㅋㅋㅋ,개병신 새끼
2024-12-08 22:04:43,대몽골!!!! 아아앙ㅅ가가ㅏㅇ,"아!!!!
- dc official App"
2024-12-08 22:04:43,씨발ㅋㅋㅋㅋㅋㅋ,"분탕은 대몽골ㅋㅋㅋㅋ
- dc official App"
2024-12-08 22:04:44,웃는 티포시면 개추 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㄹㅈㄷ
2024-12-08 22:04:43,와 진짜 ㅋㅋㅋㅋㅋ,
2024-12-08 22:04:43,대 몽 골 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-12-08 22:04:43,대 몽 골 ㅋㅋㅋㅋ,
2024-12-08 22:04:44,야이시발좆같은몽골년아,"개시발
- dc official App"
2024-12-08 22:04:44,월챔의품격 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,물탕이한테 전수받음 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024-12-08 22:04:44,역시 4연챔의 품격 ㅋㅋㅋㅋㅋㅋㅋ,
2024-12-08 22:04:45,야 이거 페라리 컨챔하냐?,- dc official App
2024-12-08 22:04:45,올려씨발ㅋㅋㅋ,"아직 안끝났다
- dc official App"
2024-12-08 22:04:46,메르스타펜 저새끼 노리스가 싫은게 맞다,ㅇㅇ
2024-12-08 22:04:45,르끌 ㅈㄴ올라왓는데?,"ㅇ
- dc official App"
2024-12-08 22:04:44,꿀잼의신 대몽골 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-12-08 22:04:46,대 몽 골,- dc official App
2024-12-08 22:04:46,씨발련아 아,
2024-12-08 22:04:47,몽골 사랑해 ㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-12-08 22:04:48,티포시)) 대황막스 막스 ㅅㅅㅅㅅㅅ,ㅅㅅㅅㅅㅅㅅㅅㅅㅅㅇㅅㅅ
2024-12-08 22:04:48,막스 진짜 고마워,"진짜로
- dc official App"
2024-12-08 22:04:48,수우우퍼 막스 존나고맙네 와…,
2024-12-08 22:04:49,드챔의품격,- dc official App
2024-12-08 22:04:50,4챔의 품격,캬
2024-12-08 22:04:50,이거지 컄ㅋㅋㅋㅋㅋㅋㅋㅋ,"ㅋㅋㅋ
- dc official App"
2024-12-08 22:04:50,대 몽 골 섹 스,
2024-12-08 22:04:51,대 몽 골 ㅋㅋㅋㅋㅋ,가즈아
2024-12-08 22:04:51,가즈아아아아아!!!,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 몽골어뢰 성능 확실하네!!
2024-12-08 22:04:51,대 막 스 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,이걸 살린다고 ㅋㅋㅋㅋㅋㅋ
2024-12-08 22:04:52,아니 시발ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ몽골 이새끼 어뢰 뭔데,십
2024-12-08 22:04:52,피맘인데 씨발 좆같네 ㅋㅋ,"씨발
- dc official App"
2024-12-08 22:04:53,대막스 대막스,사랑한다
2024-12-08 22:04:52,역시 개꿀잼은 대몽골 ㅋㅋㅋㅋㅋㅋ,
2024-12-08 22:04:53,4챔의 품격,같이 망하기ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024-12-08 22:04:54,응 형은 이미 월챔이야,니들끼리 뒤지게 싸워봐~~
2024-12-08 22:04:54,경에게 배운 기술,페라리 컨챔 주고 싶은 마음이었나보다
2024-12-08 22:04:55,페라리 사랑은 몽평 ㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋ
2024-12-08 22:04:55,수퍼막스 ㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋ
2024-12-08 22:04:56,대막스대맏스대막스대막스,이거거든
2024-12-08 22:04:56,임무완료!!임무완료!!,믿었다 막스!!!
2024-12-08 22:04:56,은혜 갚은 막스,은혜가 뭔지는 모르겠음
2024-12-08 22:04:56,르끌  8등인데?,캬
2024-12-08 22:04:56,대 몽 골,"그냥 신 시발 ㅋㅋㅋㅋ
- dc official App"
2024-12-08 22:04:56,월챔행동(진짜월챔),엪카데미인줄
2024-12-08 22:04:57,병신ㅋㅋㅋㅋㅋㅋㅋ,
2024-12-08 22:04:58,진짜 즐겜하는 4챔의 품격 ㅋㅋㅋㅋㅋㅋ,
2024-12-08 22:04:58,레드불 좆망의 날 ㅋㅋㅋㅋㅋㅋ,
2024-12-08 22:04:58,역시 월챔은 달라!,
2024-12-08 22:04:59,막스 시발ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,지 알바 아니다 이거지 ㅋㅋㅋㅋㅋㅋ
2024-12-08 22:04:59,체코시발ㅋㅋㅋㅋㅋㅋ,병신
2024-12-08 22:04:59,체황 ㅋㅋㅋㅋㅋ,
2024-12-08 22:05:00,심지어 지는 한바퀴 돌고 크게손해안봄 ㅆㅂㅋㅋㅋㅋ,
2024-12-08 22:05:00,병신 스핀 ㅋㅋㅋㅋㅋㅋㅋ,
2024-12-08 22:05:00,병신 스핀 ㅋㅋㅋㅋㅋㅋ,ㅅㅂㅋㅋㅋㅋ
2024-12-08 22:04:58,몽의 품격ㅋㅋㅋ,- dc official App
2024-12-08 22:05:00,병신ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-12-08 22:05:01,몽골은 신이다ㅋㅋㅋㅋㅋ,"ㅋㅋㅋ
- dc official App"
2024-12-08 22:05:01,병신ㅋㅋㅋㅋㅋㅋㅋ,
2024-12-08 22:05:01,병신ㅋㅋㅋㅋㅋㅋㅋㅋ,- dc official App
2024-12-08 22:05:02,레드불은 단체로 스핀 ㅋㅋㅋ,ㅋㅋㅋㅋㅋ
2024-12-08 22:05:02,병신ㅋㅋ,
2024-12-08 22:05:03,병신ㅋㅋㅋ,ㅋㅋ
2024-12-08 22:05:03,체평 ㅋㅋ,
2024-12-08 22:05:03,병신시발ㅋㅋㅋ,- dc official App
2024-12-08 22:05:03,병신 ㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-12-08 22:05:04,대 막 스,그 와중에 체코는 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
