post_timestamp,post_title,post_content
2024-11-24 15:02:20,비닐봉다리 휘날리네ㅋㅋㅋ,역시 시가지
2024-11-24 15:02:23,교통중계 개웃기네,ㅋㅋㅋㅋㅋ
2024-11-24 15:02:28,비닐 날리는거 보소 ㅋㅋ,
2024-11-24 15:02:36,저걸 다고치네,- dc official App
2024-11-24 15:02:44,스피어 2-3시간 독점적으로 쓰는 비용 얼마나올려나,ㄹㅇ....
2024-11-24 15:02:46,치킨은?,지코바 드가자 ㅋㅋ
2024-11-24 15:02:50,ㅈㄴ 기대된다,"ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
- dc official App"
2024-11-24 15:02:58,빙판같냐 ㄷ,얼은거가터
2024-11-24 15:02:58,친자호소인 입갤,ㅋㅋ
2024-11-24 15:03:06,난 돈 없어서 치킨 말고 닭똥집 먹는다 ㅠㅠ,
2024-11-24 15:03:14,호너 폭삭 늙었노,
2024-11-24 15:03:31,‏ 위 ‏ 오늘 르끌레르 순위는,ㅋㅋ
2024-11-24 15:03:36,가자갖가ㅏㅈ,ㅇ
2024-11-24 15:03:40,아 긴장되는데,
2024-11-24 15:03:45,드가자,ㄲㄲ
2024-11-24 15:03:47,막스 선 넘은거 아니냐,프론트윙이 더 앞에 있는거같지 왜
2024-11-24 15:03:49,호시장님 많이 늙었네,이마 주름이..
2024-11-24 15:03:51,치킨 존나 부럽네,"새우깡 씹고있는데
- dc official App"
2024-11-24 15:03:52,wrc 의선이햄 왔노 ㅋㅋ,토요타회장도 왔네
2024-11-24 15:03:55,핑크색 둘째줄 겁나 낯설다,ㅋㅋ
2024-11-24 15:04:00,ㄱㄱㄱㄱㄱㄱㄱ,
2024-11-24 15:04:04,드가자,
2024-11-24 15:04:05,가속을~~~~시작합니다,ㄱㅈㅇㄱㅈㅇㄱㅈㅇ
2024-11-24 15:04:10,드가자 ㅋㅋㅋㅋ,
2024-11-24 15:04:11,드가자 ㅋㅋㅋㅋㅋㅋㅋ,
2024-11-24 15:04:15,쥬지 스타트 섹스고,ㅇ
2024-11-24 15:04:18,드가자ㅋㅋ,ㄱㄱㄱㄱ
2024-11-24 15:04:19,드가자~~~,
2024-11-24 15:04:21,대 황 끌,
2024-11-24 15:04:23,황끌ㅋㅋㅋㅋㅋ,- dc official App
2024-11-24 15:04:23,황라리 23획득ㅋㅌㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋ
2024-11-24 15:04:25,2끌레 ㄷㄷㄷㄷ,
2024-11-24 15:04:25,대황끌 ㅅㅅㅅㅅㅅㅅㅅ,
2024-11-24 15:04:26,대황끌ㅋㅋㅋㅋ,캬
2024-11-24 15:04:26,대 황 끌,
2024-11-24 15:04:27,대 황 끌,- dc official App
2024-11-24 15:04:27,대 황 끌,- dc official App
2024-11-24 15:04:27,스타트 고수 ㅋㅋㅋㅋㅋㅋ,
2024-11-24 15:04:28,르끌 시발 ㅋㅋㅋㅋㅋㅋㅋ,
2024-11-24 15:04:30,대 끌 레 르,
2024-11-24 15:04:30,르끌 좋았다 ㅅㅅ,
2024-11-24 15:04:31,황 끌 레 르,ㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷ
2024-11-24 15:04:33,대황끌 ㅋㅋㅋㅋㅋㅋㅋ,
2024-11-24 15:04:35,황끌 ㅅㅅ,- dc official App
2024-11-24 15:04:36,누구랑은 다르게 스타트 잘하노 ㅋㅋㅋㅋ,
2024-11-24 15:04:36,대황끌,ㅅㅅㅅㅅ
2024-11-24 15:04:36,씨발 가슬리❗+❗+❗+❗+❗+❗+❗+❗+❗+,
2024-11-24 15:04:39,릌글 스타트 뭐노 ㄷㄷㄷㄷ,ㄷㄷㄷㄷㄷ
2024-11-24 15:04:43,포트윈 드가자,
2024-11-24 15:04:44,황끌 스타트 개고수,미쳤다
2024-11-24 15:04:48,츠노다 잘 막았다 오,캬
2024-11-24 15:04:49,르맘은 아닌데 르끌 이번 스타트 개잘했노ㄷㄷ,
2024-11-24 15:04:51,대 르 끌,캬 P4 > P1 가자
2024-11-24 15:04:52,가슬리 막아!!!! 막으라고!!!,제발
2024-11-24 15:04:52,포투윈가나ㅋㅋㅋ,
2024-11-24 15:04:53,대 르 끌,시발 지리노
2024-11-24 15:04:55,이대로 일단 가저아아아아아,
2024-11-24 15:04:56,아오 사랑스러운자식,
2024-11-24 15:05:02,꺼몬 꺼몬 ㅋㅋㅋㅋㅋ,ㅌㅋㅋㅋ
2024-11-24 15:05:08,무관따위하곤 다른 대 황 끌,ㅋㅋㅋㅋㅋㅋㅋㅋ
2024-11-24 15:05:08,막노 동반 리타 << 원하면 개추 ㅋㅋ,
2024-11-24 15:05:09,가슬리 노리스 존나 막아라ㅋㅋ,- dc official App
2024-11-24 15:05:15,"""defend like lion""",
2024-11-24 15:05:15,르끌 언제부터 스타트 장인됐냐ㅋㅋㅋㅋㅋ,순위 안끌어올리는걸 본적이 없는느낌ㅋㅋㅋㅋㅋㅋ
2024-11-24 15:05:20,오우야ㅋㅋㅋ,ㅋㅋㅋ
2024-11-24 15:05:35,르끌 우승 드가자 ㅅㅂㅋㅋㅋㅋㅋ,
2024-11-24 15:05:38,체코 따였네ㅋㅋㅋ,ㅋㅋ
2024-11-24 15:05:38,방금 해설 나만 야했냐?,닿으면 안돼는곳에 닿아버려어어어어엇..!
2024-11-24 15:05:39,편의점 ㅅㅂ ㅋㅋㄱㄱㄲ,
2024-11-24 15:05:44,편의점 ㄹㅇ 마음에 듬,ㅋㅋ
2024-11-24 15:05:46,대관우 ㄷㄷ,- dc official App
2024-11-24 15:05:48,대관우 ㅋㅋ,
2024-11-24 15:05:51,뉴비들 자신감 좀 붙으니까 미친듯이 푸시하는데,ㄷㄷ
2024-11-24 15:05:52,대황관우,캬
2024-11-24 15:05:59,콜라 차 고쳐서 저기있는건가,ㅇㅇ
2024-11-24 15:06:01,대 관 우,- dc official App
2024-11-24 15:06:01,르끌레 스타트날먹 점점 좋아지네,걸핏하면 한두그리드 슥 먹고 지나가냐
2024-11-24 15:06:01,로슨 존나잘하노,- dc official App
2024-11-24 15:06:04,저기서 배틀을 하노 ㄷㄷ,
2024-11-24 15:06:07,리암로슨 미친놈이노 ㅋㅋ,
2024-11-24 15:06:10,관우 포인트 가능하냐 ㅋㅋㅋ,- dc official App
2024-11-24 15:06:10,체코 왜 계속 떡락하노,- dc official App
2024-11-24 15:06:14,로슨 존나 불나방이네 ㅋㅋㅋㅋㅋㅋ,배틀 개잘하노 ㅋㅋㅋㅋㅋ
2024-11-24 15:06:19,하위권 배틀 개빡세노ㅋㅋ,맛있다
2024-11-24 15:06:21,아오 체황ㅋㅋ,ㅋㅋ
2024-11-24 15:06:25,체코 무려 16위 ㅋㅋㅋㅋㅋㅋ,
2024-11-24 15:06:29,가슬리 곧 따이겠네,
2024-11-24 15:06:31,체코 어디까지 떨어지냐,ㅋㅋㅋ
2024-11-24 15:06:31,체황 더 떨어졌네 ㅋㅋㅋㅋ,
2024-11-24 15:06:40,노리스 왜 처지냐,
2024-11-24 15:06:41,와 확실히 빠른게 느껴짐 ㄷㄷ,접촉있으면 ㅈ되겠는데?
2024-11-24 15:06:42,쟤는 어떻게 국적도 모나코냐,사람 자체가 걍 살아움직이는 낭만이다
2024-11-24 15:06:44,체코 ㅅㅂ 똠한테 시비털리냐,ㅋㅋㅋㅋㅋㅋㅋ
2024-11-24 15:06:52,병신은 1자리 따였네,이새끼 진짜 F1 왜함?
2024-11-24 15:07:02,알국왕 포지션 몇 개 못 올렸네,
2024-11-24 15:07:16,맥라렌 이번에 차가 별로임? 아님 걍 드라이버들이 못하는건가,ㅇㅇ??
2024-11-24 15:07:21,러셀 따이는건 시간문젠가,ㅇㅇ
2024-11-24 15:07:22,레드불보다 알핀이 빠르다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-11-24 15:07:27,쥬지 가보자,
2024-11-24 15:07:47,두 대만 빠지면 따거 포인트권 ㄷㄷ,
2024-11-24 15:07:49,쥬지 패랩 섹스,ㅇ
2024-11-24 15:07:59,2019년 이후 오랜만에 보는 가몽대전ㄷㄷㄷ,.
2024-11-24 15:08:03,쥬지 걍 크루징 박아버려,"섻,"
2024-11-24 15:08:19,잔짜 병신은 보면 폼 떨어지다 못해,"이미 무덤으로 간거 같음. 차라리 레드불 말고 딴팀 가는게 나을듯
- dc official App"
2024-11-24 15:08:25,쥬지따러가자 ㅋㅋㅋㅋ,
2024-11-24 15:08:35,오늘은 유ㅋ11 츠노다가 아니라 유7ㅣ 츠노다 가냐???,7위 뭔데
2024-11-24 15:08:42,노콘 좀 힘내봐라,아우
2024-11-24 15:08:44,이대로 종료 ㄱㄱ,ㅋㅋ
2024-11-24 15:08:57,르끌이 따겠는데 ㅋㅋㅋ,
2024-11-24 15:09:16,르끌 패랩,
2024-11-24 15:09:19,대황끌패랩ㅋㅋ,ㅋㅋㅋ
2024-11-24 15:09:19,르끌 패랩 ㄷ,굳
2024-11-24 15:09:26,아 좆된,ㅇ
2024-11-24 15:09:28,르끌이 쥬지 따잇하나?,- dc official App
2024-11-24 15:09:32,로슨은 뭐 죄다 깽판치고 다닌거노? ㅋㅋㅋ,뭐 계속올라오냐
2024-11-24 15:09:35,황라리 진짜 씹간지네,ㄹㅇ
2024-11-24 15:09:35,로슨 뭔짓하고 다니는데,
2024-11-24 15:09:35,교통 카메라뷰,
2024-11-24 15:09:39,르끌 비닐 달고 달리노 ㅋㅋㅋㅋ,ㅇㅇ
2024-11-24 15:09:48,러셀 뭐가 펄럭거리는대ㅋㅋ,
2024-11-24 15:09:48,러셀 차 사이드에 저거 뭐여,
2024-11-24 15:09:56,러셀 뭐가 덜렁거리노 ㅋㅋ,
2024-11-24 15:10:03,로슨상님 또 뭐노 ㅋㅋ,
2024-11-24 15:10:05,로슨은 왜 여기 저기 다 뜨노,뭘 하고 있는거야
2024-11-24 15:10:07,러셀게이봉다루달고다니노ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-11-24 15:10:12,러셀 왜 비닐메달고달리노 ㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋ
2024-11-24 15:10:14,벌써 노잼이노,
2024-11-24 15:10:21,로슨 벌써 레이스 컨트롤 언급 2번 ㅋㅋㄱㅋ,
2024-11-24 15:10:22,잡겠는데.,
2024-11-24 15:10:23,피아스트리 엔진 뜨겁다는데?,팀 라디오에 그렇게 말하네 ㅋㅋㅋ
2024-11-24 15:10:31,자 드가자 ㅋㅋㅋ,
2024-11-24 15:10:39,아 쫄리네 씨불ㅋㅋㅋㅋ 쥬지야 제발,ㅋㅋ
2024-11-24 15:10:40,체황이시여 사고좀 내주쇼,"이러다 노잼판 될꺼 같아
- dc official App"
2024-11-24 15:10:45,나이스 가슬리 추월,
2024-11-24 15:10:48,씨발 가슬리 안돼❗+❗+❗+❗+❗+❗+❗+❗+,
2024-11-24 15:10:54,가자~,"대몽골
- dc official App"
2024-11-24 15:10:53,카메라 ㅂㅅ아 1위싸움을 보여주지,
2024-11-24 15:10:59,휠투휠 시발ㅋㅋㅋㅋ,ㅋ
2024-11-24 15:10:59,페라리 직빨 개빠르네,ㄹㅇ
2024-11-24 15:11:02,대 몽 골ㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-11-24 15:11:03,러샐 ㅠㅠㅠ,
2024-11-24 15:11:06,ㄲㅂㄲㅂㄲㅂ,
2024-11-24 15:11:06,자지 안락사 직전 ㅋㅋㅋ,
2024-11-24 15:11:09,국왕님 소프트 사망ㅋㅋㅋ,ㅋㅋㅋㅋ
2024-11-24 15:11:12,알론조 복스 ㅋㅋㅋㅋ,
2024-11-24 15:11:15,러셀 이걸막네,ㄷ
2024-11-24 15:11:15,알론소 바로피트인 ㅋㅋ,
2024-11-24 15:11:16,틀론소 사망 ㅋㅋㅋㅋㅋ,
2024-11-24 15:11:17,알론소 ㅋㅋ,
2024-11-24 15:11:17,국왕님 사망 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-11-24 15:11:20,르쥬배틀 좆되노 ㅋㅋ,
2024-11-24 15:11:21,국왕 사망ㅠㅠ,
2024-11-24 15:11:22,쥬지 발기부전 5초전 ㅋㅋㅋ,- dc official App
2024-11-24 15:11:22,젝빨이 넘깔린다,ㅠㅠ
2024-11-24 15:11:24,대황끌 드챔 ㅋㅋㅋㅋ,난 수학을 믿지 않아
2024-11-24 15:11:25,황라리 포투윈 가냐?ㅋㅋㅋ,- dc official App
2024-11-24 15:11:25,국왕님ㅜㅜ,컷
2024-11-24 15:11:27,국왕님 사망,복스복스
2024-11-24 15:11:27,알국왕도박실패ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-11-24 15:11:30,자지야 안댄다,ㅇ
2024-11-24 15:11:30,주작소 소프트 딱 4랩 쓰네 시발 ㅋㅋㅋ,
2024-11-24 15:11:35,르끌도 피토관에 비닐메달고달리노 ㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋ
2024-11-24 15:11:37,애마는 차만 병신이면 안되는걸까,맨날 타이어 븅신같이 끼네 씨발ㅋㅋ
2024-11-24 15:11:45,소프트 ㅈㄴ 빨리 뒤지네 ㅋㅋㅋㅋ,
2024-11-24 15:11:46,페라리 조온나 빠르네 뭐냐 미친,
2024-11-24 15:11:47,피아제 폴스 스타트 ㅅㅅㅅ,
2024-11-24 15:11:47,끠아제 사망ㅋㅋㅋㅋㅋㅋㅋ,
2024-11-24 15:11:46,좆아제 사망 ㅋㅋㅋ,
2024-11-24 15:11:47,피아스트리 폴스스타트 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-11-24 15:11:48,피아제ㅋㅋㅋㅋㅋ,- dc official App
2024-11-24 15:11:48,피아제 사망,- dc official App
2024-11-24 15:11:49,아니 뭔데,ㅋㅋㅋㅋ
2024-11-24 15:11:49,아니 국왕님 벌써??,망했네
2024-11-24 15:11:50,피아제 뭐냐,아오
2024-11-24 15:11:51,맥라렌 사망=ㅋㅋㅋ,아ㅋㅋ
2024-11-24 15:11:54,맥라렌 진짜 컨챔 따이겠네 ㅋㅋㅋ,
2024-11-24 15:11:54,피아제 뭘한거노ㅋㅋ,헉
2024-11-24 15:11:55,폴스 스타트는 걍 100퍼 아니냐,
2024-11-24 15:11:55,피아제사망ㅋㅋ,ㅋㅋㅋ
2024-11-24 15:11:55,좆라렌 컨챔 안락사 ㅋㅋㅋㅋㅋㅋ,
2024-11-24 15:11:55,피아제 스타트가 문제였노,- dc official App
2024-11-24 15:11:56,오늘따라 차 왤케 빨라보이냐,"원래 중계볼때 이렇게 빠른느낌은 아니었는데
오늘은 속도감이 느껴지는느낌임"
2024-11-24 15:11:56,쥬지 다시 벌렸네 좋아,ㅇ
2024-11-24 15:11:57,피아제 뭐하냐고ㅋㅋㅋㅋ,
2024-11-24 15:12:00,아오 피아제 ㅋㅋㅋ 논두렁 다이브,ㅋㅋ
2024-11-24 15:12:03,이런시발피아제개년아,
2024-11-24 15:12:03,피아스트리 ㅋㅋㅋㅋㅋㅋㅋ,
2024-11-24 15:12:04,와 러셀 르끌 지린다,싸우는거 개멋지네
2024-11-24 15:12:05,피아제 논두렁갔노 ㅋㅋ,아내가 받았다
2024-11-24 15:12:07,몽골견인데 제발 페라리 컨챔,맥라렌 제발 밟아라
2024-11-24 15:12:10,No It was a great start,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024-11-24 15:12:10,맥라렌 ㅈ됐노 ㅋㅋ,타임 패널티 드가자잇
2024-11-24 15:12:11,방금 켰는데 5렙만에 무슨일이 있던거노…?,?????
2024-11-24 15:12:12,황라리 컨챔 드가자 드가자 ㅋㅋㅋㅋ,
2024-11-24 15:12:15,아까 휠투휠 좀 간지났다 ㄹㅇ,ㅇ
2024-11-24 15:12:20,"피아제 운,지 ㅋㅋㅋㅋㅋㅋ",
2024-11-24 15:12:21,왜 벌어지냐 샤를,
2024-11-24 15:12:30,피아제가 헐크를 따잇,
2024-11-24 15:12:37,쥬지 다시 밟기 시작,패랩
2024-11-24 15:12:39,피아제 논두렁행ㅋㅋㅋㅋㅋㅌㅋㅋ,
2024-11-24 15:12:47,러셀 우주방어 성공이냐 ㄷㄷ,"ㄷㄷ
- dc official App"
2024-11-24 15:12:48,피아제 체코 한 거냐,
2024-11-24 15:12:50,애매한디 ㄹㅇ,
2024-11-24 15:12:52,실시간으로컨챔드챔다놓치는팀ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,병신
2024-11-24 15:12:58,라스베가스 진짜 존잼이네,재밌어 재밋어
2024-11-24 15:13:02,카트라이더 운동장맵이랑 비슷한 재미인거같음 ㅋㅋㅋㅋㅋ,트랙 모양이 왜이러냐 싶지만 막상 배틀도 존나 나고 속도도 빨라서 재밌음 ㅋㅋㅋㅋ
2024-11-24 15:13:03,애매한디,잘 모르갰노
2024-11-24 15:13:03,딱맞춰서 일어났노 ㅋㅋ 농,
2024-11-24 15:13:11,가슬리가 스타트는 빨랐네,
2024-11-24 15:13:14,레드불 컨챔 가능하냐?,남은 세 경기 전부 막스가 우승하면 레드불 컨챔 따잇 가능함?
2024-11-24 15:13:21,❗+❗+그냥 범부❗+❗+,^그저 챔피언 호소^
2024-11-24 15:13:34,사인츠 팀플 ㅋㅋ,
2024-11-24 15:13:39,애마는 내년에 돈 꼬라박으려고 이번시즌 놓은거임?,ㅇㅇ?
2024-11-24 15:13:43,맥라렌은 드챔도 놓치고 컨챔도 놓치고 ㅋㅋ,
2024-11-24 15:13:43,저런 사인스를 버리는 팀 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,캬~
2024-11-24 15:13:45,와 르끌 요즘 스타트 신들렸나,스타트 존나 잘했네
2024-11-24 15:13:50,오히려 사인츠가 르끌 따는거 아니냐,르끌 타이어 손상됐나 왜 쥬지랑 벌어지지
2024-11-24 15:14:05,레드불 콧수염 리어윙ㅋㅋ,잘라내서 굴곡이 심해졌네
2024-11-24 15:14:16,편의점 월챔 무빙 ㅋㅋㅋㅋ,
2024-11-24 15:14:19,월챔배틀ㅋㅋ,
2024-11-24 15:14:20,편의점 또라이ㅋㅋㅋ,ㅋㅋ
2024-11-24 15:14:25,로슨 월챔무브ㅋㅋㅋㅋㅋ,- dc official App
2024-11-24 15:14:28,마그누센한테 드라이빙 지적당하기 쉽지 않은데,
2024-11-24 15:14:30,더러운놈 vs 더러운놈,
2024-11-24 15:14:31,저건뭐냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-11-24 15:14:32,월챔무브 ㅋㅋㅋㅋ,ㅋ
2024-11-24 15:14:33,비닐 뭐노 시발ㅋㅋㅋㅋㅋㅋㅋ,
2024-11-24 15:14:35,러셀 비닐행동ㅋㅋㅋ,ㅋㅋㅋ
2024-11-24 15:14:37,현재 애마 임시 TD는 밥 벨,노년에 강제 현역 복귀 ㅋㅋㅋㅋ
2024-11-24 15:14:38,러셀 차에 비니루뭍었노 ㅋㅋ,ㅋㅋㅋㅋ
2024-11-24 15:14:43,마그누센 후계자 발굴 ㅋㅋㅋ,
2024-11-24 15:14:48,비닐시치 억까 좀 하지 마 진짜ㅠㅠㅠㅠㅠㅠ,ㅠㅠㅠ
2024-11-24 15:14:50,저 비닐도 영향 클려나,스택 쌓이면
2024-11-24 15:14:56,뭐냐 왜케 벌어짐?,르끌 뭐해
2024-11-24 15:15:03,비닐 발롱 강탈당한것마냥 쥬지 우승 강탈당하겠노ㅋㅋㅋ,
2024-11-24 15:15:05,라스베가스 불운의 사나이 ㅋㅋ,
2024-11-24 15:15:06,러셀 억까 ㅋㅋㅋㅋ,ㅋㅋㅋㅋ
2024-11-24 15:15:07,제로팟에 이은 비닐팟 ㅅㅂ ㅋㅋㄱ,
2024-11-24 15:15:07,저건 티어오프도 아니고 뭐냐 ㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋ
2024-11-24 15:15:09,발롱도르 시위 ㅋㅋㅋㅋㅋㅋ,근데 저 비닐은 하얗노 ㅋㅋㅋㅋ
2024-11-24 15:15:09,르끌 왜 못따라감,
2024-11-24 15:15:12,아 진짜 쥬지 억까 그만 좀 당하자 제발 좀ㅋㅋㅋㅋ,ㅋㅋㅋ
2024-11-24 15:15:12,저 정도면 신이 싫어하는거 아니냐?,비닐 억까는 또 뭐고
2024-11-24 15:15:13,닉값하는 대쥬지ㅋㅋ,캬
2024-11-24 15:15:16,리더차말고 갭차이 보여달라고 아ㅋㅋ,ㄹㅇ
2024-11-24 15:15:28,르끌 왤케 벌어지냐 스왑당하겠노,에반데? 뭔 문제 있는듯
2024-11-24 15:15:38,인터벌좀 보여줘라,"병신같네 ㄹㅇ
- dc official App"
2024-11-24 15:15:41,드래그 레이스 개섹스네ㅋㅋㅋㅋ,ㅋㅋㅋ
2024-11-24 15:15:42,설마 르끌 그거 따라갔다고 타이어 뒤짐??,에이 지랄마
2024-11-24 15:15:44,직선 언제끝나 ㅅㅂㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,존나길긴하네
2024-11-24 15:15:48,아니 시불 피아 펄스 스타트나 보여줘라,ㅇㅇ
2024-11-24 15:15:50,어어 저거 왜 벌어지냐,르끌아 일부러 벌인거지? 맞지?
2024-11-24 15:15:53,직선 ㅈㄴ 기네 ㅅㅂㅋㅋㅋㅋㅋㅋ,
2024-11-24 15:15:57,페라리 스왑 ㄷㄷ,개빠르네
2024-11-24 15:15:58,와 드래그레이스 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-11-24 15:16:08,직빨 코스 존나 재밌노 ㅋㅋㅋ,트랙 꼬라지 보고 시발 이게 뭐여 했던 과거의 나 반성합니다
2024-11-24 15:16:09,근데 레드불 컨챔 못 따도 괜찮지 않냐,컨챔따리 아무도 기억 안 하고 드챔만 기억한다고 하던게 여기 있던 몽골견들 아니었누?
2024-11-24 15:16:10,르끌 왜저래 씨바,
2024-11-24 15:16:16,르끌아 힘내라,
2024-11-24 15:16:16,페라리팀오더ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-11-24 15:16:25,페라리 머함??,???
2024-11-24 15:16:27,르끌 왜 갑자기 사망했노,페이스 ㅈ됐는더
2024-11-24 15:16:29,르끌 갑자기 1초넘게 벌어지노,뭐임
2024-11-24 15:16:30,르끌 조루임?,뭐냐 ㅜㅜ
2024-11-24 15:16:34,맥 차 베가스에선 구린가보네,.
2024-11-24 15:16:35,몽골 1.2초 차이네 ㄷㄷ,
2024-11-24 15:16:38,미끌 차 고장남?,??
2024-11-24 15:16:39,르끌 기록 왜저래,
2024-11-24 15:16:41,르끌 타이어 뒤짐?,"계속 벌어지네
- dc official App"
2024-11-24 15:16:43,르끌 왜 막스랑 차이 안 남?,문제 있나
2024-11-24 15:16:43,르끌 왜저래,뭐야
2024-11-24 15:16:44,르끌 왤케 떨어지냐,흠
2024-11-24 15:16:44,르끌 차 뒤짐?ㅋㅋㅋ머임,
2024-11-24 15:16:54,아까 쥬지가 방어 잘했네,ㄹㅇ
2024-11-24 15:16:56,르끌쫙쫙밀리노ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-11-24 15:16:56,르끌 왜저럼?,
2024-11-24 15:16:57,쥬지 우승 가즈아,- dc official App
2024-11-24 15:16:59,아니 르끌 왜 이리 쳐져,
2024-11-24 15:17:03,르끌 갑자기 왜 꼬라박음?,..?
2024-11-24 15:17:04,르끌 몽골 토잉해주러갔노ㅋㅋ,
2024-11-24 15:17:05,르끌 차 문제 있냐??,뭐노;;;;;;
2024-11-24 15:17:07,르끌 차 고장난거아님? 저게 말이 되나,머노
2024-11-24 15:17:09,개꿀잼 대전 ㅋㅋㅋ,ㅋㅋ
2024-11-24 15:17:10,뭔 슬로우 펑쳐라도 났나 시발,
2024-11-24 15:17:10,실시간 찰스 입갤 ㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋ
2024-11-24 15:17:12,르끌 차에문제생겼냐,왜저럼?
2024-11-24 15:17:13,? 뭔데 왜따여 ㅋㄱㄲ,
2024-11-24 15:17:13,르끌 갑자기 왜이럼??,
2024-11-24 15:17:14,르끌 차 뒤졋야,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋzz
2024-11-24 15:17:14,대 몽 골ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-11-24 15:17:17,막스막스 만만세,
2024-11-24 15:17:17,아.....,- dc official App
2024-11-24 15:17:17,르끌 점마 왜 내려가노 어어,ㅇ
2024-11-24 15:17:17,미끌이 병신,
2024-11-24 15:17:18,대황몽골 ㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024-11-24 15:17:24,르끌 페이스 확느려졌네,뭐노 ㅋㅋ
2024-11-24 15:17:24,아 르끌 병신새기야,
2024-11-24 15:17:26,오늘 르끌럭이노?,ㄹㅇ
2024-11-24 15:17:26,아니 르끌 왜저래 ㅅㅂ,
2024-11-24 15:17:27,몽골은 진짜 쉽게쉽게 게임하네,진짜 잘한다
2024-11-24 15:17:28,왜 한랩에 1초씩 쳐져,뭔데 씨발
2024-11-24 15:17:28,아니 시발!!,앗돼!!!!
2024-11-24 15:17:30,차 문제 아님?,갑자기 말이 안되는데?
