post_timestamp,post_title,post_content
2024-03-24 13:03:56,드가좤ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-03-24 13:04:04,무빵ㅋㅋㅋㅋ,- dc official App
2024-03-24 13:04:06,here we go ㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅇㅇㅁㄴㅇ
2024-03-24 13:04:07,막스 우승 ㅅㄱ,
2024-03-24 13:04:15,레이스 종료 자러감 ㅂㅂ,
2024-03-24 13:04:21,드가자ㅋㅋㅋㅋ,ㅋㅋㅋ
2024-03-24 13:04:19,사고도 없노 ㅅㅂ,
2024-03-24 13:04:27,막스우승 ㄹㅇㅋㅋ,아 노잼
2024-03-24 13:04:32,노잼,ㄹㅇ
2024-03-24 13:04:32,속보) 막스 베르스타펜 호주 그랑프리 우승,
2024-03-24 13:04:35,(경기종료) 막스 베르스타펜 우승,ㅅㄱ
2024-03-24 13:04:38,막스 우승 확정 ㅋㅋㅋㅋㅋㅋㅋ,"ㅋㅋㅋㅋㅋ
- dc official App"
2024-03-24 13:04:41,벌써 멀어지네 십 ㅋㅋㅋㅋ,
2024-03-24 13:04:43,1랩 충돌이 아무도 없는거야?,개노잼
2024-03-24 13:04:40,이걸 무빵으로 가네;;,- dc official App
2024-03-24 13:04:48,현 시점 아시아 최고의 드라이버는 누구냐?,ㅇ
2024-03-24 13:04:49,막스베르스타펜의 호주 gp 우승을 축하드립니다,"빰 빠빠 빠라라빠 빠 빠삐빠빠빠바바바빠~
- dc official App"
2024-03-24 13:04:50,에이 1번코너 어뢰 다 어디갓노,에잉
2024-03-24 13:04:53,끝났다,씨발
2024-03-24 13:04:54,와 이번 레이스 재밌었다 ㅋㅋㅋ,레이스 다봄
2024-03-24 13:05:04,쥬지 체코 넘어갔노,ㅋㅋ
2024-03-24 13:05:03,페라리 화이팅^^,제발 따포 가자!
2024-03-24 13:05:09,진짜 1등은 누구임??,"페레즈? 사인즈? 노리스?
가짜1등 그새낀 빼고"
2024-03-24 13:05:10,대황쥬지ㅋㅋㅋㅋ,ㅋㅋ
2024-03-24 13:05:10,음료수팔이보다 차 못만드는 자동차 회사들 자살해 ㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅁ
2024-03-24 13:05:12,체코 추월당함 ㅋㅋㅋㅋㅋ,
2024-03-24 13:05:16,병신 쥬지한테 따였노ㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋ
2024-03-24 13:05:19,체코 와중에 체코행동ㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋ
2024-03-24 13:05:22,재미없으면 개추 ㅋㅋ,
2024-03-24 13:05:40,막스우승이네,- dc official App
2024-03-24 13:05:48,0.2초 ? ㅋㅋ,
2024-03-24 13:05:51,오 대인츠 ㅈㅂㅈㅂ,
2024-03-24 13:05:53,오늘 체코가 P2까지 얼마나 걸리느냐를 보겠읍니다,딸깍딸깍
2024-03-24 13:06:02,대인지 가보자,ㅇㅇ
2024-03-24 13:06:03,ㅅㅂ 사인츠 !!!!!!!!!!,베르스타펜 따라 붙는거보소 ㅋㅋㅋ
2024-03-24 13:06:04,대인츠 잘붙는데?,가냐?
2024-03-24 13:06:06,대 인 츠 ㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-03-24 13:06:08,역시 퍼스트행동 사인츠 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"ㅅㅅ
- dc official App"
2024-03-24 13:06:08,ㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅ,
2024-03-24 13:06:06,대인츠ㄷㄷㄷㄷㄷ,
2024-03-24 13:06:09,사인지 컄ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-03-24 13:06:11,대인지ㅋㅋㅋㅋㅋㅋ,ㅋㅋ
2024-03-24 13:06:11,ㅅㅅㅅㅅㅅ,
2024-03-24 13:06:12,어 시발 형이야 ㅋㅋㅋ,
2024-03-24 13:06:13,대 인 츠,ㄷ
2024-03-24 13:06:15,대 인 지,
2024-03-24 13:06:13,대 라 리 시발 ㅋㅋㅋㅋㅋㅋ,- dc official App
2024-03-24 13:06:15,우리 퍼스트 ㅋㅋㅋㅋㅋ,
2024-03-24 13:06:15,티포시의 주말ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-03-24 13:06:16,대인츠 ㄷㄷㄷ,ㄷㄷㄷ
2024-03-24 13:06:17,갑자기 개꿀잼ㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅁㄴㅇ
2024-03-24 13:06:18,대라리 ㅋㅋㅋㅋㅋ,
2024-03-24 13:06:19,대인지 ㅋㅋㅋㅋㅋㅋㅋ,엌ㅋㅋㅋㅋ
2024-03-24 13:06:18,갑자기 재미있으면 개추,ㅋㅋㅋㅋㅋ
2024-03-24 13:06:20,대인짘ㅋㅋㅋ,ㅋㅋㅋㅋㅋ
2024-03-24 13:06:20,대인츠 컄ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"ㅋㅋㅋㅋㅋㅋ
- dc official App"
2024-03-24 13:06:20,막스 추월 얼마만에 보냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-03-24 13:06:20,황 라 리,"황인츠 1위
- dc official App"
2024-03-24 13:06:21,오잉 ㅋㅋㅋㅋㅋㅋ,- dc official App
2024-03-24 13:06:22,사인지ㅌㅌㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋ
2024-03-24 13:06:22,아니 시발 대인츠 ㅋㅋㅋㅋ,
2024-03-24 13:06:23,티포시의 주말 입갤 ㅋㅋㅋㅋㅋㅋ,
2024-03-24 13:06:24,딸깍은 황라리였고 ㅋㅋ,ㅋㅋ
2024-03-24 13:06:23,갑자기 재밌어졌으면 개추 ㅋㅋㅋ,
2024-03-24 13:06:24,대인츠 미쳤노ㄷㄷ,
2024-03-24 13:06:25,대황사인즈 ㅋㅋㅋㅋ,ㅋㅋㅋ
2024-03-24 13:06:27,대인츠 대라리 씨발ㅋㅋ몽골 지금추월당하는거첨봄,
2024-03-24 13:06:27,??????,- dc official App
2024-03-24 13:06:28,와ㅏㅏㅏㅏㅏㅏ,사인트
2024-03-24 13:06:28,대인지 !!!!!!!1111!!!!!!!!!!!!!!!,꺼몬!!!!!!!!!!!!!!!
2024-03-24 13:06:30,대인즈,ㅋㅋㅋㅋㅋㅋㅋ
2024-03-24 13:06:31,대 인 츠,- dc official App
2024-03-24 13:06:31,사인츠가 딸깍을 하네 ㅋㅋㅋㅋ,
2024-03-24 13:06:32,어 형이야,"형은 나를 쫒아낸 팀이랑 후회물을 찍어
- dc official App"
2024-03-24 13:06:33,막스 따이는거 ㅈㄴ 오래만에 보노 ㅋㅋㅋ,
2024-03-24 13:06:33,겁자기 개꿀잼 ㅋㅋ,
2024-03-24 13:06:34,개씨발 이게 섹스지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㄹㅋ
2024-03-24 13:06:34,페라리 븅쉰 새키드라 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,사인츠를 재계약 안해? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024-03-24 13:06:34,대 인 츠,"씨발 물탕이 오지마 ㅋㅋ
- dc official App"
2024-03-24 13:06:35,대인즈 ㄷㄷㄷㄷ,뭐노 ㅋㅋㅋㅋㅋㅋ
2024-03-24 13:06:35,트루 퍼스트 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,근데 올해가 마지막인 www
2024-03-24 13:06:36,대인츠 ㄷㄷㄷㄷㄷ,제발좀 이기자
2024-03-24 13:06:36,뭐해 씨발련들아,이래도 재미없어 ?
2024-03-24 13:06:37,사인츠 대신 해밀턴ㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋ
2024-03-24 13:06:37,막스 추월 당하는거 얼마만이냨ㅋㅋㅋㅋㅋㅋ,"ㅋㅋㅋ
- dc official App"
2024-03-24 13:06:38,내장경량화ㄷㄷㄷ,- dc official App
2024-03-24 13:06:40,노잼이라 한 놈들 누구냐,"나다 미안하다
씨발 야스"
2024-03-24 13:06:42,차이 벌어진다ㅋㅋㅋㅋ,ㅋㅋㅋㅋ
2024-03-24 13:06:42,이게 얼마만의 막스 추월당하는 씬이냐 ㅋㅋㅋㅋ,
2024-03-24 13:06:44,대 라 리,가즈아ㅏㅏㅏㅏ
2024-03-24 13:06:44,대 인 지,
2024-03-24 13:06:44,사인츠 <<<<<< 걍 신임 ㅋㅋ,ㅋ
2024-03-24 13:06:50,몽골 지금타이밍에따이는거 ㄹㅇ 첨보네 미친,
2024-03-24 13:06:55,몽골 강점기 캍,ㅋㅋ
2024-03-24 13:06:57,대인츠 패랩,
2024-03-24 13:06:58,대 인 지 ㄷㄷ,- dc official App
2024-03-24 13:06:59,막가놈 도주실패ㅋㅋㅋㅋ,
2024-03-24 13:07:01,시발 왜 내보내는거야,
2024-03-24 13:07:01,저렇게 잘해주는 진짜 퍼스트 나가고 퇴물된 전 월챔이 올리가 없잖아 ㅋㅋ,설마요 ㅋㅋㅋㅋㅋㅋ
2024-03-24 13:07:05,차가ㅜ이상햌ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"ㅋㅋㅋ
- dc official App"
2024-03-24 13:07:09,사인지 패랩 ㄷㄷ,ㅇ
2024-03-24 13:07:09,세계 최고의 F1팀이 어디라고?,페라리
2024-03-24 13:07:10,막싸 대전 개꿀잼이노ㅋㅋㅋㅋ,ㅋㅋ
2024-03-24 13:07:11,내가 계약서 찢어버리고 싶은 바수르면 개추 ㅋㅋㅋㅋ,ㅇㄷㄴㅂㅌ ㅋㅋㅋㅋ
2024-03-24 13:07:16,맹장의 무게만큼 가볍다,ㅇㅇ..
2024-03-24 13:07:18,대인츠 존나잘하노,
2024-03-24 13:07:19,페라리<<<걍 사람을 못봄 ㅋㅋ,
2024-03-24 13:07:24,저런 대인지를 버리고 데려온 해물탕ㅋㅋㅋㅋ,ㅋㅋㅋㅋ
2024-03-24 13:07:27,막스 추월당하는거 한 일년만에 보는듯,;
2024-03-24 13:07:27,우리 퍼스트ㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋ
2024-03-24 13:07:27,또 연승 사인츠가 막나ㅋㅋㅋㅋ,
2024-03-24 13:07:28,급 꿀잼,극초반이지만 뭐 추월 당하는게 꿀잼이노
2024-03-24 13:07:30,베르스타펜 앞에 있는 차는 백마커인가요?,왜 안 비키죠?
2024-03-24 13:07:32,저런 사인즈를 버리고 퇴물탕ㅋㅋㅋㅋ,ㅋㅋㅋㅋ
2024-03-24 13:07:34,지금 당장 계약서 찢어버릴 것 같노 ㅋㅋ,
2024-03-24 13:07:38,토토는 기어서라도 대인츠 가져와라ㅋㅋㅋㅋ,
2024-03-24 13:07:41,대인지,
2024-03-24 13:07:43,페라리는 사인지 왜 내쫒은거냐 대체 ㅋㅋㅋㅋ,
2024-03-24 13:07:53,하 존나행복해,"패라리가 레드불을!! 드디어!!
- dc official App"
2024-03-24 13:07:53,계약서 안 찢고 뭐하노ㅋㅋ,ㅋㅋㅋ
2024-03-24 13:07:56,느그레르 맥라렌 뒤에서 뭐하노 ㅋㅋ,"퍼스트 호소인 ㅅㅅ
- dc official App"
2024-03-24 13:07:56,막징징 ㅋㅋㅋㅋㅋ,
2024-03-24 13:07:58,페라리 더블포디움 가나,
2024-03-24 13:07:58,막징징 ㅋㅋㅋ,
2024-03-24 13:07:59,몽골새끼 차탓시작 ㅋㅋㅋㅋㅋㅋ,
2024-03-24 13:08:00,막스 징징 ㅋㅋㅋㅋ,
2024-03-24 13:08:03,오피셜) 역사상 최악의 JOAT.,저런 사인츠를 내치고 1400억에 퇴물이나 사오는 똥라리
2024-03-24 13:08:06,징징ㅋㅋㅋㅋ,ㅋㅋ
2024-03-24 13:08:06,몽공 따이니까 바로 차탓ㅋㅋㅋㅋ,
2024-03-24 13:08:08,막스 욕 나왔다 찐이다 저건ㅋㅋ,
2024-03-24 13:08:10,갑자기 재밌어진 티포시면 개추 ㅋㅋㅋㅋ,
2024-03-24 13:08:10,또 징징 ㅋㅋㅋㅋㅋ,
2024-03-24 13:08:10,찡찡거리는거 듣기 좋네 ㅋㅋㅋ,"아 ㅋㅋㅋ 기분 좋다 ㅋㅋㅋ
- dc official App"
2024-03-24 13:08:11,차탓ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"ㅋㅋㅋㅋ
- dc official App"
2024-03-24 13:08:12,ㅈㄴ 징징대노 ㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋ
2024-03-24 13:08:12,몽골 징징 ㅋㅋㅋ,ㅋㅋ
2024-03-24 13:08:13,징징징 ㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-03-24 13:08:14,막징징 ㅋㅋㅋㅋ,"월챔행동 미쳤노
- dc official App"
2024-03-24 13:08:15,바로 차빨 시전ㅋㅋㅋ,ㅋㅋㅋ
2024-03-24 13:08:19,어히발?ㅋㅋㅋㅋㅋㅋ,ㅋ
2024-03-24 13:08:20,사인지 막스 같은 팀에서 뛰었을때는 어떗노..ask,상대전적 어땠음
2024-03-24 13:08:25,원투만 연석 풀로쓰네 ㅋㅋ,
2024-03-24 13:08:26,제발 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-03-24 13:08:27,어 이거 완전,
2024-03-24 13:08:28,제발리타ㅋㅋㅋㅋ,ㅋㅋ
2024-03-24 13:08:28,어어?? 막스 차 터지나?,
2024-03-24 13:08:29,막스 차 문제 ㄷㄷㄷㄷㄷㄷ,
2024-03-24 13:08:30,어 진짜 막스 간거같은데,
2024-03-24 13:08:30,특이점은 온다 ㅋㅋㅋㅋㅋㅋㅋㅋ,- dc official App
2024-03-24 13:08:30,노리스도 DRS들어왔네,ㅇㅇ
2024-03-24 13:08:30,어어 몽골 큰일났나?,
2024-03-24 13:08:30,찌질하게 1위 뺏겼다고 징징대노,ㅉㅉㅉ
2024-03-24 13:08:31,리타각이냐 시발ㅋㅋㅋ,어라
2024-03-24 13:08:31,제발 불나라 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋ
2024-03-24 13:08:31,ㅇㅕㄴ기 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-03-24 13:08:31,차탓ㅋㅋㅋㅋㅋ,
2024-03-24 13:08:32,루징파워 ㅋㅋㅋㅋ,ㅋㅋ
2024-03-24 13:08:33,몽골 죽었 ㅋㅋㅋ,
2024-03-24 13:08:34,막스 비상!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,리타이어냐?
2024-03-24 13:08:34,좆몽골 리타각 ㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋ
2024-03-24 13:08:35,몽골 리타 가냐????,각이냐???
2024-03-24 13:08:35,르끌련 빠르게 따라와라 ㅋㅋ,
2024-03-24 13:08:36,연기 입갤 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-03-24 13:08:36,몽골 찡찡이아니라 차가 진짜 븅신인가본데?,연기나냐 ㅋㅋㅋ
2024-03-24 13:08:34,막가놈 리탘ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-03-24 13:08:36,막스사망ㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋ
2024-03-24 13:08:37,막스 점마 왜 연기나노,
2024-03-24 13:08:38,병신련ㅋㅋㅋ 따이자마자 징징대는거 존나 역겹네,제발 ㅈ망해라
2024-03-24 13:08:38,몽골 리타 ㅅㅅㅅㅅㅅ,
2024-03-24 13:08:39,제발 리타이어,시발섹슼ㅋㅋㅋ
2024-03-24 13:08:39,dnfㅋㅌㅌㅌㅌ,ㅋㅋㅋㅋㅋㅋ
2024-03-24 13:08:39,몽골 컷ㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-03-24 13:08:38,방구차 입갤 ㅋㅋㅋㅋㅋㅋ,
2024-03-24 13:08:39,막스 리타냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-03-24 13:08:39,막스 차 왜 군고구마 차 됨?,
2024-03-24 13:08:40,어 좆댓ㄷ,- dc official App
2024-03-24 13:08:40,엔진 블로우 ㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅ,
2024-03-24 13:08:41,ㅅㅅㅅㅅㅅㅅ,ㅅㅅ
2024-03-24 13:08:41,???!,- dc official App
2024-03-24 13:08:42,오늘 개꿀잼 경기 각 떴다ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋ
2024-03-24 13:08:42,꿀잼 on,
2024-03-24 13:08:43,아... 레드불 차량문제 오랜만에 보네,어어억 불난다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024-03-24 13:08:43,씨발ㅋㅋㅋㅋㅋ,
2024-03-24 13:08:43,징징이 맞았노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-03-24 13:08:44,막스 망했다 ㅋㅋㅋㅋㅋㅋㅋㅋ,연기 씨게 난다 ㅋㅋ
2024-03-24 13:08:43,뿌아아아아아아아아아아앙,"엌ㅋㅋㅋㅋㅋㅋㅋㅋ
- dc official App"
2024-03-24 13:08:44,ㅅㅅㅅㅅㅅㅅ,들어가시고요~
2024-03-24 13:08:44,첫 사망 ㅋㅋㅋㅋㅋㅋㅌㅌㅌ,- dc official App
2024-03-24 13:08:45,드디어 ㅋㅋㅋ,ㅋㅋㅋㅋㅋ
2024-03-24 13:08:45,막스 컽 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-03-24 13:08:45,캬 ㅋㅋㅋㅋㅋㅋ,
2024-03-24 13:08:47,막스 아웃 ㅋㅋㅋ,"ㅋㅋㅋㅋ
- dc official App"
2024-03-24 13:08:47,레드불 사망ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-03-24 13:08:47,ㄴㅇㅅ ㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024-03-24 13:08:48,드디어 막스 터지나 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-03-24 13:08:49,엔진 터졌다 ㅅㅅㅅㅅㅅ,개 꿀잼 입갤ㅋㅋㅋㅋ
2024-03-24 13:08:49,막징징이 아니었어..?,ㄹㅇ 문제냐고
2024-03-24 13:08:49,불난다 ㅅㅈ ㅌㅋㅌㅌ,ㅋㅋㅋㅋㅋㅋ
2024-03-24 13:08:50,섹스 ㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅ,
2024-03-24 13:08:50,막스 멸망 ㅋㅋㅋㅋ,뭐노 ㅋㅋㅋㅋㅋ
2024-03-24 13:08:51,ㅅㅅㅅㅅㅅㅅㅅ,이거지ㅋㅋ
2024-03-24 13:08:51,브레이크 타냐?,뭐임 저거
2024-03-24 13:08:51,ㅋㅋㅋㅋㅋㅋㅋ개꿀잼 ㅋㅋㅋㅋ,- dc official App
2024-03-24 13:08:51,방구차 떳다,ㅋㅋㅋㅋㅋㅋ
2024-03-24 13:08:52,개꿀잼레이스 onㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋ
2024-03-24 13:08:53,어ㅓㅓㅓㅓㅓ????,징징이아니야?
2024-03-24 13:08:52,갑자기 존나 재밌으면 개추 ㅋㅋㅋㅋㅋ,
2024-03-24 13:08:53,막스 리타이어 가냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-03-24 13:08:53,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-03-24 13:08:54,머고 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-03-24 13:08:55,ㅅㅅㅅㅅㅅㅅㅅㅅㅅ,
2024-03-24 13:08:55,ㅋㅋㅋㅋㅋㅋㅋㅋ,아 꼬시다 꺼억
2024-03-24 13:08:55,드디어 몽골 사망 ㅋㅋㅋㅋㅋㅋㅋ,
2024-03-24 13:08:55,ㅅㅅㅅㅅㅅ,"막스 사망 ㅅㅅㅅㅅㅅ
- dc official App"
2024-03-24 13:08:55,막스 사망ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-03-24 13:08:56,엌ㅋㅋㅋㅋㅋㅋ 몽골 좆망 ㅋ/ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,개기분 좋네
2024-03-24 13:08:57,아 이러면 재미없는데,ㅡㅡ
2024-03-24 13:08:57,꿀잼ㅋㅋㅋㅋㅋㅋ,꿀잼예약 ㅋㅋㅋㅋㅋ
2024-03-24 13:08:57,개씨발 섹스ㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-03-24 13:08:58,ㅋㅋㅋㅋㅋㅋㅋㅈ됐놐ㅋㅋㅋㅋ,들어가~
2024-03-24 13:08:57,오콘팀라 몽골문제있다 오일새는듯,ㅋㅋㅋㅋ
2024-03-24 13:08:58,와 ㅋㅋㅋㅋㅋ,
2024-03-24 13:08:59,허 뭐냐 ㅋㅋㅋㅋㅋㅋ,
2024-03-24 13:09:00,똥방구 발사 ㅋㅋㅋㅋ,ㅋㅋㅋㅋ
2024-03-24 13:09:00,페라리 원투 가즈아 ㅋㅋㅋ씨 팔,"섹스
- dc official App"
2024-03-24 13:09:01,ㅅㅅㅅㅅㅅㅋㅋㅋㅋㅋㅋ씨발,
2024-03-24 13:09:02,2022 재림ㅋㅋㅋㅋㅋㅋㅋ,캬ㅋㅋㅋㅋㅋ
2024-03-24 13:09:02,몽골 좆망 ㅋㅋㅋㅋㅋㅋㅋ,
2024-03-24 13:09:03,모두의 주말 가냐??,"우리은 모두 티포시니까 ㅋㅋㅋㅋㅋ
- dc official App"
2024-03-24 13:09:03,섹스ㅋㅋㅋㅋㅋㅋㅋ,- dc official App
2024-03-24 13:09:03,진짜 막스 리타이어냐 ㅋㅋㅋㅋㅋㅋ,
2024-03-24 13:09:04,혼다 한건 해주냐?ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅅㅂ 개꿀잼각 ㅋㅋㅋㅋㅋㅋ
2024-03-24 13:09:04,약속의 땅 오스트레일리아,"아 섹스 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
- dc official App"
2024-03-24 13:09:04,2024 호주는 레전드로 남겠구나,- dc official App
2024-03-24 13:09:04,드디어ㅋㅋㅋㅋㅋㅋ,
2024-03-24 13:09:05,ㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅ,
2024-03-24 13:09:05,엔진오일 타네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,DnD
2024-03-24 13:09:05,리타 입갤 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-03-24 13:09:06,시발 막스 리타 개쎆쓰ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋ
2024-03-24 13:09:07,방구차 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-03-24 13:09:07,ㅅㅅㅅㅅㅅㅅㅅㅅ,ㅅㅅㅅㅅ
2024-03-24 13:09:08,드디어 몽골 리타 ㅋㅋㅋㅋ,
2024-03-24 13:09:08,와 드디어 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2024-03-24 13:09:09,리타이어 ㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅁㄴㅇㄹ
2024-03-24 13:09:09,섹스 ㅋㅋㅋㅋㅋㅋㅋ,
2024-03-24 13:09:09,꿀재무입개뤀ㅋㅋㅋㅋㅋㅋㅋㅋ,"ㅋㅋ
- dc official App"
2024-03-24 13:09:09,오늘 축제냐???,개신나네 ㅋㅋㅋㅋ
2024-03-24 13:09:09,티포시의 주말 on,
2024-03-24 13:09:10,티포시의 주말 왔다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2024-03-24 13:09:11,이게뭔가요 ㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋ
2024-03-24 13:09:11,ㅅㅂ 페라리 우승 가냐? ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,대인츠 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
